fold,evaluation_role,train_champion_rule,snapshot_date,code,variant,selection_source,ibd_entry_status,ibd_candidate_rule,current_vs_ibd_candidate_pct,review_reason
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-17,FCFS,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,1.64,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-17,FRO,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,0.9,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-17,GHM,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,3.78,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-17,JBHT,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,4.74,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-17,NATL,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,1.99,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-17,OVLY,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,0.81,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-17,STT,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,3.95,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-17,UVE,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,0.62,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,AMPX,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,4.55,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,ASYS,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,1.62,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,AZZ,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,1.67,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,BATRA,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,1.38,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,BKR,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,4.8,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,CHMG,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,3.5,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,CSV,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,4.53,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,DHIL,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,0.74,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,HCSG,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,2.66,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,HXL,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,0.71,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,MCRI,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,1.89,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,MSBI,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,0.52,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,NCSM,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,4.23,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,NEE,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,1.04,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,NHC,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,1.11,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,NVTS,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,2.55,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,NYAX,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,0.93,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,OBK,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,1.68,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,PAC,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,3.45,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,PRA,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling_pullback,0.12,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,RNGR,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,4.75,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,SANM,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,3.71,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,SRBK,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,1.93,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,TSM,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,3.43,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,TWST,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,0.07,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,UNP,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,1.1,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-24,WSFS,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,0.63,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,AAPL,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,0.01,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,ACHC,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,1.27,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,AIT,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,2.81,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,AKR,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,2.38,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,ALL,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,1.25,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,ALRS,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,3.3,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,ATLO,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,2.88,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,BEN,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,3.32,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,BWFG,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,1.84,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,CARE,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,4.1,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,CNOB,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,2.73,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,CTO,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,3.23,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,DTM,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,3.68,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,EBAY,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,3.92,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,ESP,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,0.38,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,ET,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,1.99,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,GVA,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,2.03,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,HR,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,2.23,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,INDV,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,2.84,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,IRM,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,2.66,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,KO,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,0.37,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,KRG,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,0.96,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,KRP,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,2.72,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,LAMR,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,2.41,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,LNT,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,0.28,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,MSBI,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,3.61,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,MYFW,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,1.96,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,NPKI,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,0.84,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,NVEC,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,1.32,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,PFIS,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,0.27,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,PHVS,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,1.55,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,PR,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,1.38,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,RBB,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,0.75,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,RGCO,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,4.68,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,SNDA,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,3.51,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,VTR,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,1.38,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,WERN,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,pivot,0.5,weekend_actionable
2,B0_ACTIONABLE_ONLY,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-05-01,XOMA,B0_ACTIONABLE_ONLY,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,3.66,weekend_actionable
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,AA,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.19,unconfirmed_near_buy_point|rs_near_high
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,ADC,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.53,unconfirmed_near_buy_point|rs_near_high
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,BBT,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,0.06,unconfirmed_near_buy_point|eps|rs_near_high
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,BVFL,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,pivot,0.6,weekend_actionable
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,BWFG,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,pivot,3.28,weekend_actionable
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,C,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,1.68,unconfirmed_near_buy_point|rs_near_high
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,CAT,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,0.11,unconfirmed_near_buy_point|rs_near_high|supply_contraction
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,CTRI,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,4.05,unconfirmed_near_buy_point|eps|rs_near_high
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,D,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,1.29,unconfirmed_near_buy_point|eps|rs_near_high
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,DAN,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,2.44,unconfirmed_near_buy_point|rs_near_high|supply_contraction
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,DBD,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,pivot,0.43,weekend_actionable
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,FE,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,0.18,unconfirmed_near_buy_point|rs_near_high
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,FN,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,4.95,unconfirmed_near_buy_point|eps|rs_near_high
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,FRAF,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,2.35,weekend_actionable
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,GSK,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.8,unconfirmed_near_buy_point|rs_near_high
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,HLIO,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,0.64,weekend_actionable
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,HLT,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,0.81,unconfirmed_near_buy_point|rs_near_high|supply_contraction
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,INVA,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,0.55,unconfirmed_near_buy_point|eps
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,IVT,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling_pullback,3.08,unconfirmed_near_buy_point|rs_near_high|supply_contraction
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,KEYS,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,3.97,unconfirmed_near_buy_point|eps|rs_near_high
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,MKSI,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,1.11,unconfirmed_near_buy_point|rs_near_high
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,MYE,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling,0.27,unconfirmed_near_buy_point|eps
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,NHC,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,three_weeks_tight,1.96,weekend_actionable
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,PAHC,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,3.63,unconfirmed_near_buy_point|eps|rs_near_high
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,PFIS,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,pivot,2.1,weekend_actionable
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,SMTC,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,ma10_touch_confirm,2.22,weekend_actionable
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,SPIR,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,ACTIONABLE_BASELINE,ACTIONABLE,ceiling,1.22,weekend_actionable
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,SSRM,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,1.63,unconfirmed_near_buy_point|eps
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,TCBI,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,3.86,unconfirmed_near_buy_point|eps
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,VALE,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,4.56,unconfirmed_near_buy_point|rs_near_high|supply_contraction
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,VTR,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling_pullback,1.76,unconfirmed_near_buy_point|rs_near_high
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,WMT,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,0.27,unconfirmed_near_buy_point|supply_contraction
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,WWD,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ma10_touch_confirm,1.59,unconfirmed_near_buy_point|eps|rs_near_high|supply_contraction
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,XPO,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,pivot,0.16,unconfirmed_near_buy_point|rs_near_high|supply_contraction
2,PRIMARY_R1,CORE_NEAR5_UB_E2_GA_NO_RS_NEAR_HIGH,2026-04-10,ZION,R1_NEAR_BUY_POINT_PLUS_EVIDENCE,SUPPLEMENTAL,UNCONFIRMED,ceiling,4.41,unconfirmed_near_buy_point|eps
