quarter,feature,path_class,class_n,known_n,missing_fraction,mean,q10,q25,q50,q75,q90,panel
2023Q2,pct_above_ceiling,unresolved_3w,267,267,0.0,8.217977528089888,0.8,1.7,4.0,9.8,19.580000000000005,all_entries
2023Q2,touched_ema10_count,ambiguous_3w,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,all_entries
2023Q2,touched_ema10_count,stop_first_3w,65,65,0.0,0.5846153846153846,0.0,0.0,0.0,1.0,2.0,all_entries
2023Q2,touched_ema10_count,fast_winner_3w,18,18,0.0,0.5555555555555556,0.0,0.0,0.0,1.0,1.3000000000000007,all_entries
2023Q2,touched_ema10_count,unresolved_3w,267,267,0.0,0.6891385767790262,0.0,0.0,0.0,1.0,2.0,all_entries
2023Q2,mbox_count,ambiguous_3w,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,all_entries
2023Q2,mbox_count,stop_first_3w,65,65,0.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,all_entries
2023Q2,mbox_count,fast_winner_3w,18,18,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,all_entries
2023Q2,mbox_count,unresolved_3w,267,267,0.0,0.09363295880149813,0.0,0.0,0.0,0.0,0.0,all_entries
2023Q2,base_depth_pct,ambiguous_3w,1,1,0.0,-82.7,-82.7,-82.7,-82.7,-82.7,-82.7,all_entries
2023Q2,base_depth_pct,stop_first_3w,65,65,0.0,-37.07846153846154,-61.440000000000005,-50.2,-33.0,-22.6,-16.98,all_entries
2023Q2,base_depth_pct,fast_winner_3w,18,18,0.0,-41.24444444444444,-64.7,-46.375,-38.0,-32.775,-24.179999999999996,all_entries
2023Q2,base_depth_pct,unresolved_3w,267,267,0.0,-30.9314606741573,-49.879999999999995,-40.2,-27.4,-20.3,-13.5,all_entries
2023Q2,base_mbox_count,ambiguous_3w,1,1,0.0,2.0,2.0,2.0,2.0,2.0,2.0,all_entries
2023Q2,base_mbox_count,stop_first_3w,65,65,0.0,3.769230769230769,1.0,2.0,3.0,5.0,7.0,all_entries
2023Q2,base_mbox_count,fast_winner_3w,18,18,0.0,4.055555555555555,1.0,2.0,3.0,4.75,8.3,all_entries
2023Q2,base_mbox_count,unresolved_3w,267,267,0.0,4.917602996254682,1.0,2.0,4.0,7.0,9.0,all_entries
2023Q2,base_duration_weeks,ambiguous_3w,1,1,0.0,29.0,29.0,29.0,29.0,29.0,29.0,all_entries
2023Q2,base_duration_weeks,stop_first_3w,65,65,0.0,51.784615384615385,12.4,21.0,39.0,77.0,97.80000000000001,all_entries
2023Q2,base_duration_weeks,fast_winner_3w,18,18,0.0,51.44444444444444,13.0,18.0,39.0,67.5,110.2,all_entries
2023Q2,base_duration_weeks,unresolved_3w,267,267,0.0,65.38202247191012,15.0,21.0,61.0,85.0,113.0,all_entries
2023Q2,pullback_count,ambiguous_3w,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,all_entries
2023Q2,pullback_count,stop_first_3w,65,65,0.0,0.7384615384615385,0.0,0.0,0.0,1.0,2.6000000000000014,all_entries
2023Q2,pullback_count,fast_winner_3w,18,18,0.0,1.0,0.0,0.0,0.0,1.75,3.0,all_entries
2023Q2,pullback_count,unresolved_3w,267,267,0.0,0.7715355805243446,0.0,0.0,0.0,1.0,3.0,all_entries
2023Q2,pullback_duration_weeks,ambiguous_3w,1,0,1.0,,,,,,,all_entries
2023Q2,pullback_duration_weeks,stop_first_3w,65,23,0.6461538461538461,4.478260869565218,3.0,3.0,4.0,5.0,7.0,all_entries
2023Q2,pullback_duration_weeks,fast_winner_3w,18,8,0.5555555555555556,4.375,3.0,3.0,3.0,5.5,7.3,all_entries
2023Q2,pullback_duration_weeks,unresolved_3w,267,84,0.6853932584269663,5.142857142857143,3.0,3.0,4.0,6.0,9.0,all_entries
2023Q2,pullback_pct,ambiguous_3w,1,0,1.0,,,,,,,all_entries
2023Q2,pullback_pct,stop_first_3w,65,23,0.6461538461538461,-12.478260869565217,-22.46,-15.55,-10.3,-8.05,-6.08,all_entries
2023Q2,pullback_pct,fast_winner_3w,18,8,0.5555555555555556,-11.4,-18.810000000000002,-14.925,-12.0,-4.875,-4.23,all_entries
2023Q2,pullback_pct,unresolved_3w,267,84,0.6853932584269663,-8.785714285714286,-17.479999999999997,-10.450000000000001,-6.3,-5.074999999999999,-3.13,all_entries
2023Q2,pullback_pct_off_peak,ambiguous_3w,1,0,1.0,,,,,,,all_entries
2023Q2,pullback_pct_off_peak,stop_first_3w,65,23,0.6461538461538461,1.0304347826086957,-7.4399999999999995,-0.6000000000000001,1.1,4.5,8.64,all_entries
2023Q2,pullback_pct_off_peak,fast_winner_3w,18,8,0.5555555555555556,2.7375,-0.10999999999999988,1.075,2.45,3.9499999999999997,5.599999999999999,all_entries
2023Q2,pullback_pct_off_peak,unresolved_3w,267,84,0.6853932584269663,0.5666666666666667,-4.4399999999999995,-0.425,0.8,2.725,4.340000000000001,all_entries
2023Q2,eps_yoy_growth,ambiguous_3w,1,0,1.0,,,,,,,all_entries
2023Q2,eps_yoy_growth,stop_first_3w,65,52,0.19999999999999996,70.36171555228078,-54.1208791209,6.026498585025,58.693910256449996,104.6788482835,199.75609756098,all_entries
2023Q2,eps_yoy_growth,fast_winner_3w,18,12,0.33333333333333337,-132.01402999488332,-600.0,-257.142857142825,5.77889447235,61.817978533125,116.68032786882002,all_entries
2023Q2,eps_yoy_growth,unresolved_3w,267,231,0.1348314606741573,75.9187959195935,-34.7058823529,-7.9365079365,16.1512027491,66.9064748201,178.0487804878,all_entries
2023Q2,dist_to_52w_high_pct,ambiguous_3w,1,1,0.0,-57.802994197708976,-57.802994197708976,-57.802994197708976,-57.802994197708976,-57.802994197708976,-57.802994197708976,all_entries
2023Q2,dist_to_52w_high_pct,stop_first_3w,65,65,0.0,-5.265947694906788,-16.54448257440716,-6.779661016949157,-2.5621601412823103,-1.0161128901695182,-0.5848818529620026,all_entries
2023Q2,dist_to_52w_high_pct,fast_winner_3w,18,18,0.0,-9.258800074934365,-23.194067498588403,-13.92896100245359,-6.1731825920370795,-1.5239441565145673,-0.17818104137074053,all_entries
2023Q2,dist_to_52w_high_pct,unresolved_3w,267,267,0.0,-2.6533303341527716,-7.111188976769667,-2.650530462469453,-1.3986047964196002,-0.6972812271629936,-0.3352034236527988,all_entries
2023Q3,pullback_v_is_dry,ambiguous_3w,1,0,1.0,,,,,,,all_entries
2023Q3,pullback_v_is_dry,stop_first_3w,134,60,0.5522388059701493,0.31666666666666665,0.0,0.0,0.0,1.0,1.0,all_entries
2023Q3,pullback_v_is_dry,fast_winner_3w,7,4,0.4285714285714286,0.25,0.0,0.0,0.0,0.25,0.7000000000000002,all_entries
2023Q3,pullback_v_is_dry,unresolved_3w,268,97,0.6380597014925373,0.3711340206185567,0.0,0.0,0.0,1.0,1.0,all_entries
2023Q3,ibd_entry_volume_ratio,ambiguous_3w,1,0,1.0,,,,,,,all_entries
2023Q3,ibd_entry_volume_ratio,stop_first_3w,134,55,0.5895522388059702,2.761882591472745,1.5821262804647185,1.668792522338334,1.959122162569464,2.9681678052627114,4.627899752244373,all_entries
2023Q3,ibd_entry_volume_ratio,fast_winner_3w,7,3,0.5714285714285714,4.778303314188737,2.246204848784831,2.344620325613814,2.5086461203287853,6.0771577058336845,8.218264657136624,all_entries
2023Q3,ibd_entry_volume_ratio,unresolved_3w,268,86,0.6791044776119404,3.377865481023024,1.5945780046946125,1.7309181902220017,2.012166883561888,2.970664977203085,4.442373944131749,all_entries
2023Q3,ibd_entry_close_vs_trigger_pct,ambiguous_3w,1,0,1.0,,,,,,,all_entries
2023Q3,ibd_entry_close_vs_trigger_pct,stop_first_3w,134,55,0.5895522388059702,0.032563247677401735,0.0018641929618430004,0.0077078746776545,0.0253276639961848,0.048010662918632305,0.06640775982775884,all_entries
2023Q3,ibd_entry_close_vs_trigger_pct,fast_winner_3w,7,3,0.5714285714285714,0.056507364903263836,0.03837617193189074,0.0460513453245908,0.0588433009790909,0.0681313525198504,0.0737041834443061,all_entries
2023Q3,ibd_entry_close_vs_trigger_pct,unresolved_3w,268,86,0.6791044776119404,0.024529018896187037,0.0029088123711293002,0.008691544819361376,0.01850761489211225,0.033292556246899176,0.0517587087028694,all_entries
2023Q3,ibd_entry_close_position,ambiguous_3w,1,0,1.0,,,,,,,all_entries
2023Q3,ibd_entry_close_position,stop_first_3w,134,55,0.5895522388059702,0.7038530227647255,0.40773787120186156,0.5371432190459478,0.757911281619172,0.9009073101879475,0.9558172832670562,all_entries
2023Q3,ibd_entry_close_position,fast_winner_3w,7,3,0.5714285714285714,0.6005363642214788,0.37889880665621517,0.4626323599781652,0.6021882821814153,0.7392663274447606,0.8215131546027679,all_entries
2023Q3,ibd_entry_close_position,unresolved_3w,268,86,0.6791044776119404,0.6661952926920716,0.2817660006450873,0.5446796641782417,0.7524164987702325,0.8700907929127034,0.9573848038411559,all_entries
2023Q3,ibd_entry_breakout_range_ratio,ambiguous_3w,1,0,1.0,,,,,,,all_entries
2023Q3,ibd_entry_breakout_range_ratio,stop_first_3w,134,55,0.5895522388059702,0.5423182646505849,0.06147401728923595,0.15545714093492036,0.5029240100052143,0.7658048857533133,1.1094155486544766,all_entries
2023Q3,ibd_entry_breakout_range_ratio,fast_winner_3w,7,3,0.5714285714285714,0.9415305962941729,0.39626666277909833,0.47143611118162143,0.5967185251858266,1.2392190458525514,1.6247193582525863,all_entries
2023Q3,ibd_entry_breakout_range_ratio,unresolved_3w,268,86,0.6791044776119404,0.6097310477528981,0.11919217244145469,0.24504177764928303,0.45409916572028497,0.8191210511650442,1.2143262120689797,all_entries
2023Q3,current_vs_ibd_candidate_pct,ambiguous_3w,1,1,0.0,0.12,0.12,0.12,0.12,0.12,0.12,all_entries
2023Q3,current_vs_ibd_candidate_pct,stop_first_3w,134,134,0.0,2.439029850746269,0.342,0.91,1.75,3.1775,4.681,all_entries
2023Q3,current_vs_ibd_candidate_pct,fast_winner_3w,7,7,0.0,2.8271428571428574,0.7280000000000001,1.27,2.56,3.96,5.376000000000001,all_entries
2023Q3,current_vs_ibd_candidate_pct,unresolved_3w,268,268,0.0,2.070783582089552,0.25,0.6875,1.61,2.8725,3.9220000000000006,all_entries
2023Q3,volume_ratio,ambiguous_3w,1,1,0.0,0.4191090269636577,0.4191090269636577,0.4191090269636577,0.4191090269636577,0.4191090269636577,0.4191090269636577,all_entries
2023Q3,volume_ratio,stop_first_3w,134,134,0.0,1.1211786383495133,0.6327088686569915,0.7748654426137206,0.9557170492132205,1.2743511360427728,1.7311377954503648,all_entries
2023Q3,volume_ratio,fast_winner_3w,7,7,0.0,1.218435716033169,0.6107501584884866,0.8238776240525554,1.2042923068369258,1.3665055257426326,1.8484610886719237,all_entries
2023Q3,volume_ratio,unresolved_3w,268,268,0.0,1.064296567588775,0.6806026664065397,0.7881108027476724,0.9279848578931572,1.2026634042864908,1.5244787685884524,all_entries
2023Q3,pct_above_ceiling,ambiguous_3w,1,1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,all_entries
2023Q3,pct_above_ceiling,stop_first_3w,134,134,0.0,18.49925373134328,1.0,2.65,8.1,20.5,51.71000000000002,all_entries
2023Q3,pct_above_ceiling,fast_winner_3w,7,7,0.0,23.77142857142857,5.220000000000001,10.35,17.7,34.45,50.940000000000005,all_entries
2023Q3,pct_above_ceiling,unresolved_3w,268,268,0.0,9.095149253731343,0.5,1.475,4.15,11.2,23.6,all_entries
2023Q3,touched_ema10_count,ambiguous_3w,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,all_entries
2023Q3,touched_ema10_count,stop_first_3w,134,134,0.0,0.7611940298507462,0.0,0.0,0.0,1.0,2.0,all_entries
2023Q3,touched_ema10_count,fast_winner_3w,7,7,0.0,0.7142857142857143,0.0,0.0,1.0,1.0,1.4000000000000004,all_entries
2023Q3,touched_ema10_count,unresolved_3w,268,268,0.0,0.7761194029850746,0.0,0.0,0.0,1.0,2.3000000000000114,all_entries
2023Q3,mbox_count,ambiguous_3w,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,all_entries
2023Q3,mbox_count,stop_first_3w,134,134,0.0,0.09701492537313433,0.0,0.0,0.0,0.0,0.0,all_entries
2023Q3,mbox_count,fast_winner_3w,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,all_entries
2023Q3,mbox_count,unresolved_3w,268,268,0.0,0.08582089552238806,0.0,0.0,0.0,0.0,0.0,all_entries
2023Q3,base_depth_pct,ambiguous_3w,1,1,0.0,-49.1,-49.1,-49.1,-49.1,-49.1,-49.1,all_entries
2023Q3,base_depth_pct,stop_first_3w,134,134,0.0,-37.26791044776119,-55.339999999999996,-49.075,-36.349999999999994,-24.775,-17.849999999999998,all_entries
2023Q3,base_depth_pct,fast_winner_3w,7,7,0.0,-38.800000000000004,-55.82,-49.9,-36.4,-27.85,-18.84,all_entries
2023Q3,base_depth_pct,unresolved_3w,268,268,0.0,-29.094029850746267,-46.98,-35.0,-26.6,-19.1,-14.1,all_entries
2023Q3,base_mbox_count,ambiguous_3w,1,1,0.0,3.0,3.0,3.0,3.0,3.0,3.0,all_entries
2023Q3,base_mbox_count,stop_first_3w,134,134,0.0,3.6492537313432836,1.0,1.0,3.0,5.0,7.700000000000003,all_entries
2023Q3,base_mbox_count,fast_winner_3w,7,7,0.0,2.857142857142857,1.0,1.0,2.0,4.0,5.800000000000001,all_entries
2023Q3,base_mbox_count,unresolved_3w,268,268,0.0,4.481343283582089,1.0,2.0,3.0,6.0,8.0,all_entries
2023Q3,base_duration_weeks,ambiguous_3w,1,1,0.0,51.0,51.0,51.0,51.0,51.0,51.0,all_entries
2023Q3,base_duration_weeks,stop_first_3w,134,134,0.0,49.88805970149254,13.0,18.0,37.5,78.75,98.50000000000001,all_entries
2023Q3,base_duration_weeks,fast_winner_3w,7,7,0.0,39.714285714285715,10.2,12.0,25.0,54.0,82.00000000000001,all_entries
2023Q3,base_duration_weeks,unresolved_3w,268,268,0.0,61.82835820895522,17.0,22.0,44.0,88.25,116.0,all_entries
2023Q3,pullback_count,ambiguous_3w,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,all_entries
2023Q3,pullback_count,stop_first_3w,134,134,0.0,1.0671641791044777,0.0,0.0,0.0,2.0,3.0,all_entries
2023Q3,pullback_count,fast_winner_3w,7,7,0.0,0.8571428571428571,0.0,0.0,1.0,1.0,1.8000000000000007,all_entries
2023Q3,pullback_count,unresolved_3w,268,268,0.0,0.9589552238805971,0.0,0.0,0.0,1.0,3.0,all_entries
2023Q3,pullback_duration_weeks,ambiguous_3w,1,0,1.0,,,,,,,all_entries
2023Q3,pullback_duration_weeks,stop_first_3w,134,60,0.5522388059701493,5.166666666666667,3.0,4.0,5.0,6.0,8.0,all_entries
2023Q3,pullback_duration_weeks,fast_winner_3w,7,4,0.4285714285714286,4.25,3.3,3.75,4.0,4.5,5.4,all_entries
2023Q3,pullback_duration_weeks,unresolved_3w,268,97,0.6380597014925373,4.77319587628866,3.0,3.0,4.0,5.0,8.0,all_entries
2023Q3,pullback_pct,ambiguous_3w,1,0,1.0,,,,,,,all_entries
2023Q3,pullback_pct,stop_first_3w,134,60,0.5522388059701493,-11.058333333333332,-19.36,-14.75,-9.2,-6.725,-4.37,all_entries
2023Q3,pullback_pct,fast_winner_3w,7,4,0.4285714285714286,-9.075,-12.05,-10.025,-8.65,-7.7,-6.4399999999999995,all_entries
2023Q3,pullback_pct,unresolved_3w,268,97,0.6380597014925373,-6.837113402061856,-11.38,-8.5,-6.2,-4.5,-2.819999999999999,all_entries
2023Q3,pullback_pct_off_peak,ambiguous_3w,1,0,1.0,,,,,,,all_entries
2023Q3,pullback_pct_off_peak,stop_first_3w,134,60,0.5522388059701493,1.3583333333333332,-5.72,-0.675,1.2000000000000002,3.225,6.2200000000000015,all_entries
2023Q3,pullback_pct_off_peak,fast_winner_3w,7,4,0.4285714285714286,0.875,-0.82,0.35,1.25,1.775,2.2700000000000005,all_entries
2023Q3,pullback_pct_off_peak,unresolved_3w,268,97,0.6380597014925373,0.8701030927835051,-2.94,-0.9,0.9,2.6,3.7400000000000007,all_entries
2023Q3,eps_yoy_growth,ambiguous_3w,1,0,1.0,,,,,,,all_entries
2023Q3,eps_yoy_growth,stop_first_3w,134,116,0.13432835820895528,52.24563601441121,-68.10551558755,-15.822996982900001,22.700228832950003,74.5639534884,152.85714285715,all_entries
2023Q3,eps_yoy_growth,fast_winner_3w,7,5,0.2857142857142857,55.22389924384,-13.24137931032,0.0,32.3529411765,104.7244094488,138.55643044618,all_entries
2023Q3,eps_yoy_growth,unresolved_3w,268,226,0.15671641791044777,117.15583931781593,-32.72903225805,-5.0561797753,15.970338216650001,99.418604651175,310.45403587445,all_entries
2023Q3,dist_to_52w_high_pct,ambiguous_3w,1,1,0.0,-6.3852831948338125,-6.3852831948338125,-6.3852831948338125,-6.3852831948338125,-6.3852831948338125,-6.3852831948338125,all_entries
2023Q3,dist_to_52w_high_pct,stop_first_3w,134,134,0.0,-5.05198662844554,-11.254630654384963,-7.464289523489118,-2.9206989910096737,-1.178901774814181,-0.4093735429230549,all_entries
2023Q3,dist_to_52w_high_pct,fast_winner_3w,7,7,0.0,-16.41420379484728,-39.659922953476965,-24.843101760668794,-3.4962808360735065,-1.7447514862850177,-1.5193542485013742,all_entries
2023Q3,dist_to_52w_high_pct,unresolved_3w,268,268,0.0,-2.712739261513969,-5.9804737646760735,-3.4381618408960004,-1.7812371988580933,-0.8013219782155551,-0.3734175876220091,all_entries
2023Q4,pullback_v_is_dry,ambiguous_3w,0,0,,,,,,,,all_entries
2023Q4,pullback_v_is_dry,stop_first_3w,97,34,0.6494845360824743,0.35294117647058826,0.0,0.0,0.0,1.0,1.0,all_entries
2023Q4,pullback_v_is_dry,fast_winner_3w,16,6,0.625,0.0,0.0,0.0,0.0,0.0,0.0,all_entries
2023Q4,pullback_v_is_dry,unresolved_3w,336,120,0.6428571428571428,0.125,0.0,0.0,0.0,0.0,1.0,all_entries
2023Q4,ibd_entry_volume_ratio,ambiguous_3w,0,0,,,,,,,,all_entries
2023Q4,ibd_entry_volume_ratio,stop_first_3w,97,40,0.5876288659793815,2.886971531159715,1.581073924248272,1.7201287569800479,2.1018367257523405,2.841317695356334,4.531906287773674,all_entries
2023Q4,ibd_entry_volume_ratio,fast_winner_3w,16,8,0.5,2.103965482401996,1.6213749288262045,1.6932126365532598,2.2201096970381826,2.3655266809644675,2.5132307283115733,all_entries
2023Q4,ibd_entry_volume_ratio,unresolved_3w,336,147,0.5625,3.5771111458165836,1.5744228796558295,1.6569295967882267,2.0056854074542008,2.7364005536699936,4.8072346469086185,all_entries
2023Q4,ibd_entry_close_vs_trigger_pct,ambiguous_3w,0,0,,,,,,,,all_entries
2023Q4,ibd_entry_close_vs_trigger_pct,stop_first_3w,97,40,0.5876288659793815,0.026513983434185796,0.0042478306772709105,0.0101731755860783,0.0227071005143406,0.03416765789541582,0.040133276445796964,all_entries
2023Q4,ibd_entry_close_vs_trigger_pct,fast_winner_3w,16,8,0.5,0.0440545513719301,0.01584126861965631,0.02006452660187535,0.041869271238299255,0.060535551310956726,0.07425733809178385,all_entries
2023Q4,ibd_entry_close_vs_trigger_pct,unresolved_3w,336,147,0.5625,0.02307866702944893,0.002965048549537,0.0073909618992341,0.0196570121608783,0.03282492678554125,0.0454167486924631,all_entries
2023Q4,ibd_entry_close_position,ambiguous_3w,0,0,,,,,,,,all_entries
2023Q4,ibd_entry_close_position,stop_first_3w,97,40,0.5876288659793815,0.728752850185228,0.42823243114583676,0.5940239169861388,0.7471310814275012,0.8946124459532028,0.9642036962319066,all_entries
2023Q4,ibd_entry_close_position,fast_winner_3w,16,8,0.5,0.8918795954072982,0.8051330985739958,0.869817445013377,0.8985129303143322,0.9576790121441348,0.9940002441406249,all_entries
2023Q4,ibd_entry_close_position,unresolved_3w,336,147,0.5625,0.7026661265856631,0.32162602026566495,0.5446493949522775,0.7760417391027921,0.8983463928544091,0.971090702099618,all_entries
2023Q4,ibd_entry_breakout_range_ratio,ambiguous_3w,0,0,,,,,,,,all_entries
2023Q4,ibd_entry_breakout_range_ratio,stop_first_3w,97,40,0.5876288659793815,0.472853360060021,0.13044643229430913,0.23397151112829861,0.39186085945985333,0.6905764107407977,0.9021828469030503,all_entries
2023Q4,ibd_entry_breakout_range_ratio,fast_winner_3w,16,8,0.5,0.5013809650811699,0.16075266805397015,0.1866337351150669,0.5651605809169282,0.7096688038226833,0.800406606928021,all_entries
2023Q4,ibd_entry_breakout_range_ratio,unresolved_3w,336,147,0.5625,0.6681563260065048,0.10218795260287175,0.23100175812572216,0.4999994856584424,0.8681181293255813,1.4849467710717072,all_entries
2023Q4,current_vs_ibd_candidate_pct,ambiguous_3w,0,0,,,,,,,,all_entries
2023Q4,current_vs_ibd_candidate_pct,stop_first_3w,97,97,0.0,2.5163917525773196,0.35,0.84,2.11,3.68,5.084,all_entries
2023Q4,current_vs_ibd_candidate_pct,fast_winner_3w,16,16,0.0,3.338125,0.59,1.6025,2.12,4.3875,6.49,all_entries
2023Q4,current_vs_ibd_candidate_pct,unresolved_3w,336,336,0.0,2.2160119047619045,0.255,0.7775000000000001,1.87,3.025,4.539999999999999,all_entries
2023Q4,volume_ratio,ambiguous_3w,0,0,,,,,,,,all_entries
2023Q4,volume_ratio,stop_first_3w,97,97,0.0,1.1992887438764468,0.6692085264751448,0.8291052438948905,1.0728261907034455,1.364621631570407,2.0274164275588222,all_entries
2023Q4,volume_ratio,fast_winner_3w,16,16,0.0,1.3052612440886897,0.7503827553291704,0.9192929935338692,1.0626142712951943,1.540650097193053,2.317241382291662,all_entries
2023Q4,volume_ratio,unresolved_3w,336,336,0.0,1.2184573897903959,0.6876173997778608,0.8578809779191588,1.048111921254995,1.3770235609839965,1.836023234796782,all_entries
2023Q4,pct_above_ceiling,ambiguous_3w,0,0,,,,,,,,all_entries
2023Q4,pct_above_ceiling,stop_first_3w,97,97,0.0,17.064948453608253,0.8200000000000003,2.3,5.1,15.9,43.64000000000001,all_entries
2023Q4,pct_above_ceiling,fast_winner_3w,16,16,0.0,10.00625,1.55,1.8,4.5,8.2,27.549999999999997,all_entries
2023Q4,pct_above_ceiling,unresolved_3w,336,336,0.0,9.711309523809524,0.6,1.7,4.3,12.025,25.6,all_entries
2023Q4,touched_ema10_count,ambiguous_3w,0,0,,,,,,,,all_entries
2023Q4,touched_ema10_count,stop_first_3w,97,97,0.0,0.9587628865979382,0.0,0.0,0.0,1.0,3.0,all_entries
2023Q4,touched_ema10_count,fast_winner_3w,16,16,0.0,0.6875,0.0,0.0,0.0,1.0,1.0,all_entries
2023Q4,touched_ema10_count,unresolved_3w,336,336,0.0,0.7678571428571429,0.0,0.0,0.0,1.0,2.0,all_entries
2023Q4,mbox_count,ambiguous_3w,0,0,,,,,,,,all_entries
2023Q4,mbox_count,stop_first_3w,97,97,0.0,0.14432989690721648,0.0,0.0,0.0,0.0,1.0,all_entries
2023Q4,mbox_count,fast_winner_3w,16,16,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,all_entries
2023Q4,mbox_count,unresolved_3w,336,336,0.0,0.18452380952380953,0.0,0.0,0.0,0.0,1.0,all_entries
2023Q4,base_depth_pct,ambiguous_3w,0,0,,,,,,,,all_entries
2023Q4,base_depth_pct,stop_first_3w,97,97,0.0,-32.93608247422681,-52.56,-43.8,-28.1,-22.3,-15.4,all_entries
2023Q4,base_depth_pct,fast_winner_3w,16,16,0.0,-40.875,-59.4,-45.05,-39.7,-31.7,-24.950000000000003,all_entries
