snapshot_date,code,current_b0_raw_rank,current_b0_lane,current_b0_eligible,current_b0_reject_reasons,current_b0_selected,current_b0_pick_order,w4_return_pct,w4_stop8,snapshot_w4_return_pct,snapshot_w4_stop8,snapshot_price_valid
2026-04-10,VALE,15,constructive_pullback,False,non_actionable|eps_unknown,False,,-2.0594,False,-1.94057,False,True
2026-04-10,VRT,61,incomplete_evidence,False,non_actionable,False,,15.2516,False,15.200813,False,True
2026-04-10,VTR,27,constructive_pullback,False,non_actionable,False,,2.2152,False,2.699183,False,True
2026-04-10,WDC,62,incomplete_evidence,False,non_actionable,False,,40.5348,False,39.765247,False,True
2026-04-10,WMT,18,constructive_pullback,False,non_actionable,False,,3.4751,False,3.081676,False,True
2026-04-10,WULF,49,incomplete_evidence,False,non_actionable,False,,27.3965,False,23.953365,False,True
2026-04-10,WWD,7,constructive_pullback,False,non_actionable,False,,-4.1629,True,-4.775781,True,True
2026-04-10,XPO,12,constructive_pullback,False,non_actionable,False,,-2.5448,False,-3.873273,False,True
2026-04-10,ZION,38,incomplete_evidence,False,non_actionable,False,,3.182,False,2.376205,False,True
2026-04-17,ACLX,39,constructive_pullback,False,non_actionable|eps_unknown,False,,,,,,False
2026-04-17,AD,11,constructive_pullback,False,non_actionable,False,,-0.0253,False,-0.176857,False,True
2026-04-17,ADI,35,constructive_pullback,False,non_actionable,False,,11.922,False,12.39337,False,True
2026-04-17,ALB,2,fresh_demand_alpha,True,,True,2.0,-7.9693,True,-8.785805,True,True
2026-04-17,ALL,54,incomplete_evidence,False,non_actionable,False,,0.5674,False,0.558062,False,True
2026-04-17,ALNT,36,constructive_pullback,False,non_actionable,False,,-17.5703,True,-17.570295,True,True
2026-04-17,AMAL,16,constructive_pullback,False,non_actionable,False,,-8.3024,True,-8.408617,True,True
2026-04-17,AMKR,66,incomplete_evidence,False,non_actionable,False,,3.919,False,4.428593,False,True
2026-04-17,AMLX,1,fresh_demand_alpha,True,,True,1.0,-26.8722,True,-27.668845,True,True
2026-04-17,ANRO,60,incomplete_evidence,False,non_actionable,False,,-16.709,True,-17.099567,True,True
2026-04-17,APEI,43,constructive_pullback,False,non_actionable,False,,-12.2738,True,-12.013201,True,True
2026-04-17,ARMK,64,incomplete_evidence,False,non_actionable,False,,17.4444,False,17.28806,False,True
2026-04-17,AROW,10,constructive_pullback,False,non_actionable,False,,-4.5641,False,-5.057096,False,True
2026-04-17,AXTI,73,incomplete_evidence,False,non_actionable,False,,51.5055,True,49.927326,True,True
2026-04-17,BFH,53,incomplete_evidence,False,non_actionable,False,,-3.5125,True,-4.217401,True,True
2026-04-17,BMY,55,incomplete_evidence,False,non_actionable,False,,-5.0059,False,-5.277311,False,True
2026-04-17,BOKF,31,constructive_pullback,False,non_actionable,False,,-7.5674,True,-8.067227,True,True
2026-04-17,BTSG,37,constructive_pullback,False,non_actionable,False,,23.2439,False,22.487836,False,True
2026-04-17,BURL,26,constructive_pullback,False,non_actionable,False,,-15.5181,True,-15.452399,True,True
2026-04-17,CAC,6,constructive_pullback,False,non_actionable,False,,-7.3204,True,-7.53937,True,True
2026-04-17,CAMT,44,constructive_pullback,False,non_actionable|eps_unknown,False,,-5.7074,True,-6.357771,True,True
2026-04-17,CASH,38,constructive_pullback,False,non_actionable,False,,-19.0409,True,-19.579011,True,True
2026-04-17,CASS,4,constructive_pullback,True,,False,,-4.9098,False,-5.128742,False,True
2026-04-17,CATY,23,constructive_pullback,False,non_actionable,False,,3.1559,False,2.505103,False,True
2026-04-17,CMI,7,constructive_pullback,False,non_actionable,False,,11.1188,False,11.056349,False,True
2026-04-17,CNA,56,incomplete_evidence,False,non_actionable,False,,-9.41,True,-9.275731,True,True
2026-04-17,CPF,86,tail_risk,False,clear_geometry_failure,False,,-3.2193,False,-3.443287,False,True
2026-04-17,CRUS,19,constructive_pullback,False,non_actionable,False,,-4.8269,False,-4.821216,False,True
2026-04-17,CSWC,52,incomplete_evidence,False,non_actionable,False,,-1.7972,False,-2.215594,False,True
2026-04-17,CSX,40,constructive_pullback,False,non_actionable,False,,5.468,False,5.394767,False,True
2026-04-17,CVEO,3,constructive_pullback,True,,True,3.0,12.0593,False,12.690524,False,True
2026-04-17,DG,75,incomplete_evidence,False,non_actionable,False,,-18.9464,True,-19.184386,True,True
2026-04-17,DLX,74,incomplete_evidence,False,non_actionable,False,,-23.8625,True,-24.346952,True,True
2026-04-17,EBAY,65,incomplete_evidence,False,non_actionable,False,,11.6671,False,10.971637,True,True
2026-04-17,ENLT,45,constructive_pullback,False,non_actionable|eps_unknown,False,,0.7627,False,4.885795,False,True
2026-04-17,ESEA,96,tail_risk,False,non_actionable|clear_geometry_failure|eps_unknown,False,,-4.5366,True,-3.519349,True,True
2026-04-17,ESP,92,tail_risk,False,non_actionable|clear_geometry_failure,False,,-1.8912,False,-1.919977,False,True
2026-04-17,EZPW,67,incomplete_evidence,False,non_actionable,False,,7.352,False,8.05501,False,True
2026-04-17,FBP,24,constructive_pullback,False,non_actionable,False,,0.435,False,0.217014,False,True
2026-04-17,FCFS,89,tail_risk,False,clear_geometry_failure,False,,9.4337,False,9.763084,False,True
2026-04-17,FCX,12,constructive_pullback,False,non_actionable,False,,-9.3845,True,-10.251285,True,True
2026-04-17,FDX,41,constructive_pullback,False,non_actionable,False,,-3.6844,True,-4.231746,True,True
2026-04-17,FIGS,13,constructive_pullback,False,non_actionable,False,,-26.5293,True,-27.210884,True,True
2026-04-17,FLEX,76,incomplete_evidence,False,non_actionable,False,,66.8603,False,68.471221,False,True
2026-04-17,FRO,91,tail_risk,False,clear_geometry_failure|eps_unknown,False,,1.8556,False,-1.264755,True,True
2026-04-17,GATX,14,constructive_pullback,False,non_actionable,False,,-12.3599,True,-13.015777,True,True
2026-04-17,GCT,94,tail_risk,False,non_actionable|clear_geometry_failure,False,,-27.5322,True,-30.3861,True,True
2026-04-17,GHM,5,constructive_pullback,True,,False,,3.3004,False,3.04047,False,True
2026-04-17,GNRC,70,incomplete_evidence,False,non_actionable,False,,24.7599,False,24.318718,False,True
2026-04-17,GRMN,27,constructive_pullback,False,non_actionable,False,,-15.1567,True,-15.583684,True,True
2026-04-17,GSAT,93,tail_risk,False,non_actionable|clear_geometry_failure,False,,2.6033,False,2.449388,False,True
2026-04-17,HUT,72,incomplete_evidence,False,non_actionable,False,,38.4917,False,36.809079,False,True
2026-04-17,IBKR,59,incomplete_evidence,False,non_actionable,False,,7.1376,True,6.46821,True,True
2026-04-17,INVA,15,constructive_pullback,False,non_actionable,False,,-9.2149,True,-9.364686,True,True
2026-04-17,IVT,17,constructive_pullback,False,non_actionable,False,,-3.801,False,-3.919753,False,True
2026-04-17,JAZZ,28,constructive_pullback,False,non_actionable,False,,10.8704,False,12.461901,False,True
2026-04-17,JBHT,84,tail_risk,False,clear_geometry_failure,False,,7.534,False,7.190533,False,True
2026-04-17,LGND,51,incomplete_evidence,False,non_actionable,False,,-8.0278,True,-8.02778,True,True
2026-04-17,LIND,82,incomplete_evidence,False,non_actionable,False,,-10.1972,True,-10.925573,True,True
2026-04-17,MAR,46,constructive_pullback,False,non_actionable,False,,-5.9113,False,-6.551193,True,True
2026-04-17,MKSI,47,constructive_pullback,False,non_actionable,False,,8.6585,False,8.822473,False,True
2026-04-17,MSGS,32,constructive_pullback,False,non_actionable,False,,5.2736,False,4.618773,False,True
2026-04-17,MSM,29,constructive_pullback,False,non_actionable,False,,7.5458,False,7.323624,False,True
2026-04-17,MU,80,incomplete_evidence,False,non_actionable,False,,58.1365,False,59.241758,False,True
2026-04-17,NATL,90,tail_risk,False,clear_geometry_failure,False,,-2.623,False,-2.495076,False,True
2026-04-17,NBIS,25,constructive_pullback,False,non_actionable|eps_unknown,False,,40.0892,True,39.964363,True,True
2026-04-17,NYAX,77,incomplete_evidence,False,non_actionable|eps_unknown,False,,1.1812,False,-2.865461,False,True
2026-04-17,OPLN,61,incomplete_evidence,False,non_actionable,False,,10.8288,False,10.338286,False,True
2026-04-17,OR,71,incomplete_evidence,False,non_actionable|eps_unknown,False,,-13.8217,True,-14.530919,True,True
2026-04-17,OSIS,78,incomplete_evidence,False,non_actionable,False,,-33.1554,True,-33.673469,True,True
2026-04-17,OVBC,33,constructive_pullback,False,non_actionable,False,,-2.9697,False,-2.148437,False,True
2026-04-17,OVLY,87,tail_risk,False,clear_geometry_failure,False,,-7.3714,True,-6.489761,False,True
2026-04-17,PL,83,incomplete_evidence,False,non_actionable,False,,6.3091,True,8.160083,True,True
2026-04-17,RPRX,48,constructive_pullback,False,non_actionable,False,,7.1443,False,6.171843,False,True
2026-04-17,RRBI,34,constructive_pullback,False,non_actionable,False,,-7.4734,True,-7.790589,True,True
2026-04-17,RSI,57,incomplete_evidence,False,non_actionable,False,,18.1898,False,16.950633,False,True
2026-04-17,SATS,49,constructive_pullback,False,non_actionable|eps_unknown,False,,,,,,False
2026-04-17,SHEN,58,incomplete_evidence,False,non_actionable,False,,-1.4861,True,-2.272727,True,True
2026-04-17,SILC,68,incomplete_evidence,False,non_actionable|eps_unknown,False,,65.2802,True,67.526132,True,True
2026-04-17,SLAB,8,constructive_pullback,False,non_actionable,False,,1.4711,False,1.737987,False,True
2026-04-17,SMTC,95,tail_risk,False,non_actionable|clear_geometry_failure,False,,28.0015,True,27.787578,True,True
2026-04-17,STT,88,tail_risk,False,clear_geometry_failure,False,,4.2855,False,5.099855,False,True
2026-04-17,SXI,22,constructive_pullback,False,non_actionable,False,,-10.7519,True,-10.559096,True,True
2026-04-17,TPR,9,constructive_pullback,False,non_actionable,False,,-16.6667,True,-17.025931,True,True
2026-04-17,TRVI,50,incomplete_evidence,False,non_actionable,False,,-6.7017,True,-6.762968,True,True
2026-04-17,TXN,79,incomplete_evidence,False,non_actionable,False,,30.827,False,32.397028,False,True
2026-04-17,ULS,62,incomplete_evidence,False,non_actionable,False,,9.5523,False,7.937548,False,True
2026-04-17,UTMD,30,constructive_pullback,False,non_actionable,False,,-10.6941,True,-10.351201,True,True
2026-04-17,UVE,85,tail_risk,False,clear_geometry_failure,False,,8.7912,False,9.345794,False,True
2026-04-17,VALE,18,constructive_pullback,False,non_actionable|eps_unknown,False,,-8.2128,True,-8.21284,True,True
2026-04-17,VICR,81,incomplete_evidence,False,non_actionable,False,,25.5367,False,25.507911,False,True
2026-04-17,VIK,69,incomplete_evidence,False,non_actionable|eps_unknown,False,,-1.2389,True,-2.447552,True,True
2026-04-17,WCC,42,constructive_pullback,False,non_actionable,False,,12.7656,False,12.429379,False,True
2026-04-17,WELL,63,incomplete_evidence,False,non_actionable,False,,1.8462,False,1.880293,False,True
2026-04-17,WULF,20,constructive_pullback,False,non_actionable,False,,9.6806,False,8.139535,False,True
2026-04-17,XPO,21,constructive_pullback,False,non_actionable,False,,-8.96,True,-9.239179,True,True
2026-04-24,ALSN,60,incomplete_evidence,False,non_actionable,False,,-18.8481,True,-18.721732,True,True
2026-04-24,AMPX,68,tail_risk,False,clear_geometry_failure,False,,-22.523,True,-22.410455,True,True
2026-04-24,ANET,59,incomplete_evidence,False,non_actionable,False,,-12.8395,True,-12.93313,True,True
2026-04-24,ARM,42,incomplete_evidence,False,non_actionable|eps_unknown,False,,36.5361,True,30.535326,True,True
2026-04-24,ASYS,66,tail_risk,False,clear_geometry_failure,False,,18.4549,True,17.634523,True,True
2026-04-24,AZZ,7,constructive_pullback,True,,False,,-4.5417,False,-3.787826,False,True
2026-04-24,BATRA,9,constructive_pullback,True,,False,,-1.4477,False,-1.043608,False,True
2026-04-24,BKR,12,constructive_pullback,True,,False,,-5.3086,True,-3.856266,True,True
2026-04-24,CAMT,61,incomplete_evidence,False,non_actionable|eps_unknown,False,,-16.7934,True,-17.551724,True,True
2026-04-24,CHMG,67,tail_risk,False,clear_geometry_failure,False,,5.896,False,3.15742,False,True
2026-04-24,COHU,43,incomplete_evidence,False,non_actionable,False,,-1.5446,True,-0.852333,True,True
2026-04-24,CSV,4,fresh_demand_alpha,True,,False,,-13.9673,True,-14.473426,True,True
2026-04-24,CVGW,35,incomplete_evidence,False,non_actionable|eps_unknown,False,,,,,,False
2026-04-24,CVLG,47,incomplete_evidence,False,non_actionable,False,,9.2425,True,9.820641,True,True
2026-04-24,DGII,23,constructive_pullback,False,non_actionable,False,,16.7461,False,16.766678,False,True
2026-04-24,DHIL,27,standard_breakout,False,eps_unknown,False,,,,,,False
2026-04-24,DOCN,25,constructive_pullback,False,non_actionable,False,,66.8176,False,66.432097,False,True
2026-04-24,ECO,58,incomplete_evidence,False,non_actionable|eps_unknown,False,,0.867,False,1.792574,False,True
2026-04-24,ENTG,80,tail_risk,False,non_actionable|clear_geometry_failure,False,,-13.3192,True,-13.207911,True,True
2026-04-24,ERAS,57,incomplete_evidence,False,non_actionable,False,,-45.7005,True,-47.696603,True,True
2026-04-24,ETN,20,constructive_pullback,False,non_actionable,False,,-7.7507,True,-7.426905,True,True
2026-04-24,EWBC,36,incomplete_evidence,False,non_actionable,False,,0.4185,False,1.007016,False,True
2026-04-24,FAF,55,incomplete_evidence,False,non_actionable,False,,-3.5505,False,-3.770095,False,True
2026-04-24,FPS,54,incomplete_evidence,False,non_actionable|eps_unknown,False,,33.5006,False,36.311895,False,True
2026-04-24,GL,15,constructive_pullback,False,non_actionable,False,,2.4834,False,2.436302,False,True
2026-04-24,GOOG,34,incomplete_evidence,False,non_actionable,False,,10.3239,False,10.826927,False,True
2026-04-24,HCSG,65,tail_risk,False,clear_geometry_failure,False,,-8.1385,True,-8.876004,True,True
2026-04-24,HXL,75,tail_risk,False,clear_geometry_failure,False,,-3.7476,False,-3.390972,False,True
2026-04-24,IESC,56,incomplete_evidence,False,non_actionable,False,,9.0781,False,9.978326,False,True
2026-04-24,INBX,78,tail_risk,False,non_actionable|clear_geometry_failure,False,,-21.5486,True,-21.493879,True,True
2026-04-24,KALU,48,incomplete_evidence,False,non_actionable,False,,-1.4941,True,-1.343874,True,True
2026-04-24,LASR,16,constructive_pullback,False,non_actionable,False,,4.4971,True,3.628447,True,True
2026-04-24,LBRT,24,constructive_pullback,False,non_actionable,False,,-4.5974,False,-2.756508,False,True
2026-04-24,LPTH,40,incomplete_evidence,False,non_actionable,False,,5.8713,True,5.344935,True,True
2026-04-24,LSBK,21,constructive_pullback,False,non_actionable,False,,-1.3266,False,-1.013942,False,True
2026-04-24,MCHP,31,incomplete_evidence,False,non_actionable,False,,5.5461,False,4.985304,False,True
2026-04-24,MCRI,1,fresh_demand_alpha,True,,True,1.0,1.5779,False,1.595606,False,True
2026-04-24,MSBI,63,tail_risk,False,clear_geometry_failure,False,,10.3226,False,11.856092,False,True
2026-04-24,NCSM,11,constructive_pullback,True,,False,,-43.2949,True,-43.849181,True,True
2026-04-24,NEE,10,constructive_pullback,True,,False,,-7.6187,True,-7.062057,True,True
2026-04-24,NHC,72,tail_risk,False,clear_geometry_failure,False,,14.0922,False,13.383633,False,True
2026-04-24,NPO,26,constructive_pullback,False,non_actionable,False,,4.1499,False,4.67385,False,True
2026-04-24,NSC,19,constructive_pullback,False,non_actionable,False,,-0.8952,False,-1.195282,False,True
2026-04-24,NUE,33,incomplete_evidence,False,non_actionable,False,,8.3677,False,8.26628,False,True
2026-04-24,NVTS,2,fresh_demand_alpha,True,,True,2.0,69.762,True,69.270833,True,True
2026-04-24,NYAX,6,constructive_pullback,False,eps_unknown,False,,3.172,False,2.518474,False,True
2026-04-24,OBK,5,constructive_pullback,True,,False,,1.8378,False,2.014295,False,True
2026-04-24,PAC,71,tail_risk,False,clear_geometry_failure|eps_unknown,False,,-10.6552,True,-10.392128,True,True
2026-04-24,PFG,38,incomplete_evidence,False,non_actionable,False,,4.7692,False,4.545916,False,True
2026-04-24,POET,79,tail_risk,False,non_actionable|clear_geometry_failure,False,,52.4556,True,-3.377483,True,True
2026-04-24,PRA,73,tail_risk,False,clear_geometry_failure|eps_unknown,False,,,,,,False
2026-04-24,PUMP,52,incomplete_evidence,False,non_actionable,False,,-1.9665,True,-0.294118,True,True
2026-04-24,Q,17,constructive_pullback,False,non_actionable,False,,8.969,False,8.614362,False,True
2026-04-24,R,45,incomplete_evidence,False,non_actionable,False,,-3.4947,True,-3.306541,True,True
2026-04-24,REPX,49,incomplete_evidence,False,non_actionable,False,,7.7423,True,10.585847,True,True
2026-04-24,RMBS,41,incomplete_evidence,False,non_actionable,False,,-8.6331,True,-9.734848,True,True
2026-04-24,RNGR,69,tail_risk,False,clear_geometry_failure,False,,-12.037,True,-11.166117,True,True
2026-04-24,RSI,14,constructive_pullback,False,non_actionable,False,,14.7583,False,14.418605,False,True
2026-04-24,SANM,3,fresh_demand_alpha,True,,True,3.0,24.6977,False,28.247294,False,True
2026-04-24,SCI,37,incomplete_evidence,False,non_actionable,False,,-12.0762,True,-11.784242,True,True
2026-04-24,SEDG,50,incomplete_evidence,False,non_actionable,False,,34.8498,True,35.173467,True,True
2026-04-24,SEI,13,constructive_pullback,False,non_actionable,False,,1.8826,False,2.573326,False,True
2026-04-24,SLB,18,constructive_pullback,False,non_actionable,False,,2.0598,False,2.005013,False,True
2026-04-24,SRBK,64,tail_risk,False,clear_geometry_failure,False,,0.7023,False,0.920411,False,True
2026-04-24,STLD,32,incomplete_evidence,False,non_actionable,False,,6.303,False,5.8379,False,True
2026-04-24,STRL,62,incomplete_evidence,False,non_actionable,False,,46.1554,False,47.419446,False,True
2026-04-24,TDW,22,constructive_pullback,False,non_actionable,False,,-11.4375,True,-10.427022,True,True
2026-04-24,TRT,51,incomplete_evidence,False,non_actionable,False,,-2.7445,True,-16.343826,True,True
2026-04-24,TSM,74,tail_risk,False,clear_geometry_failure|eps_unknown,False,,-2.2312,False,0.51056,False,True
2026-04-24,TWST,70,tail_risk,False,clear_geometry_failure,False,,-2.0378,True,-0.607155,True,True
2026-04-24,TXN,77,tail_risk,False,non_actionable|clear_geometry_failure,False,,12.5325,False,12.138665,False,True
2026-04-24,UNP,8,constructive_pullback,True,,False,,-1.3243,False,-1.047473,False,True
2026-04-24,UVE,30,incomplete_evidence,False,non_actionable,False,,-1.7455,False,-0.86779,False,True
2026-04-24,VECO,44,incomplete_evidence,False,non_actionable,False,,14.0149,True,15.116953,True,True
2026-04-24,VMI,76,tail_risk,False,non_actionable|clear_geometry_failure,False,,2.2759,False,2.90812,False,True
2026-04-24,VPG,46,incomplete_evidence,False,non_actionable,False,,87.2593,True,87.660838,True,True
2026-04-24,VSH,29,incomplete_evidence,False,non_actionable,False,,67.5666,False,67.626155,False,True
2026-04-24,WLAC,39,incomplete_evidence,False,non_actionable|eps_unknown,False,,,,,,False
2026-04-24,WSFS,28,standard_breakout,True,,False,,0.3931,False,0.689946,False,True
2026-04-24,WTTR,53,incomplete_evidence,False,non_actionable|eps_unknown,False,,15.0299,False,15.653221,False,True
2026-05-01,AAPL,93,tail_risk,False,clear_geometry_failure,False,,11.6886,False,11.496925,False,True
2026-05-01,ACHC,6,fresh_demand_alpha,True,,False,,-21.0347,True,-16.696589,True,True
2026-05-01,AEE,41,constructive_pullback,False,non_actionable,False,,-4.0798,False,-4.930389,False,True
2026-05-01,AEP,26,constructive_pullback,False,non_actionable,False,,-6.2915,False,-6.812454,True,True
2026-05-01,AIT,100,tail_risk,False,clear_geometry_failure,False,,1.6348,False,0.433674,False,True
2026-05-01,AKR,96,tail_risk,False,clear_geometry_failure,False,,2.8774,False,2.346316,False,True
2026-05-01,ALL,4,fresh_demand_alpha,True,,False,,-4.4109,False,-4.845672,False,True
2026-05-01,ALRS,16,constructive_pullback,True,,False,,6.8148,False,6.016442,False,True
2026-05-01,ANAB,88,incomplete_evidence,False,non_actionable,False,,-16.8856,True,-16.611744,True,True
2026-05-01,AROW,38,constructive_pullback,False,non_actionable,False,,0.3306,False,-0.355677,False,True
2026-05-01,ATLO,12,constructive_pullback,True,,False,,-0.4193,False,-0.592954,False,True
2026-05-01,AXSM,56,incomplete_evidence,False,non_actionable,False,,10.6038,False,13.533143,False,True
2026-05-01,BAND,55,incomplete_evidence,False,non_actionable,False,,49.322,False,44.828355,False,True
2026-05-01,BEN,3,fresh_demand_alpha,True,,True,3.0,4.2077,False,3.960731,False,True
2026-05-01,BOH,33,constructive_pullback,False,non_actionable,False,,-2.656,False,-3.538597,False,True
2026-05-01,BWFG,14,constructive_pullback,True,,False,,1.3209,False,0.694981,False,True
2026-05-01,CARE,19,constructive_pullback,True,,False,,4.3312,False,5.914397,False,True
2026-05-01,CATY,31,constructive_pullback,False,non_actionable,False,,3.2593,False,2.890792,False,True
2026-05-01,CBOE,77,incomplete_evidence,False,non_actionable,False,,2.8712,False,2.231212,False,True
2026-05-01,CE,28,constructive_pullback,False,non_actionable,False,,-23.8526,True,-23.269259,True,True
2026-05-01,CHEF,63,incomplete_evidence,False,non_actionable,False,,-2.0852,False,-2.904985,False,True
2026-05-01,CNC,75,incomplete_evidence,False,non_actionable,False,,12.4104,False,11.736033,False,True
2026-05-01,CNOB,17,constructive_pullback,True,,False,,3.4972,False,3.033437,False,True
2026-05-01,COCO,58,incomplete_evidence,False,non_actionable,False,,12.2684,False,12.554307,False,True
2026-05-01,CTO,101,tail_risk,False,clear_geometry_failure,False,,0.6986,False,0.548082,False,True
2026-05-01,DINO,78,incomplete_evidence,False,non_actionable,False,,0.3902,False,1.743079,False,True
2026-05-01,DTM,20,constructive_pullback,True,,False,,-4.6669,False,-5.076766,False,True
2026-05-01,EBAY,7,fresh_demand_alpha,True,,False,,0.3951,False,5.290037,False,True
2026-05-01,ECG,86,incomplete_evidence,False,non_actionable,False,,-0.5216,False,-0.248089,False,True
2026-05-01,ECO,42,constructive_pullback,False,non_actionable|eps_unknown,False,,-11.9275,True,-11.003702,True,True
2026-05-01,ESEA,84,incomplete_evidence,False,non_actionable|eps_unknown,False,,-9.53,True,-9.737559,True,True
2026-05-01,ESOA,64,incomplete_evidence,False,non_actionable,False,,-11.3095,True,-11.309524,True,True
2026-05-01,ESP,9,constructive_pullback,True,,False,,-17.4982,True,-18.373409,True,True
2026-05-01,ET,52,standard_breakout,False,eps_unknown,False,,-2.7849,False,-2.23029,False,True
2026-05-01,ETON,76,incomplete_evidence,False,non_actionable,False,,5.2541,False,5.363322,False,True
2026-05-01,ETR,43,constructive_pullback,False,non_actionable,False,,-5.6489,False,-6.341801,False,True
2026-05-01,FANG,44,constructive_pullback,False,non_actionable,False,,-8.0981,True,-7.27919,True,True
2026-05-01,FDX,45,constructive_pullback,False,non_actionable,False,,8.498,False,4.594501,True,True
2026-05-01,FRO,46,constructive_pullback,False,non_actionable|eps_unknown,False,,-5.7856,False,-6.343389,True,True
2026-05-01,FVR,73,incomplete_evidence,False,non_actionable,False,,-0.6791,False,-1.459854,False,True
2026-05-01,GNRC,68,incomplete_evidence,False,non_actionable,False,,6.9255,True,7.160484,True,True
2026-05-01,GPRE,34,constructive_pullback,False,non_actionable,False,,-10.6613,True,-11.768018,True,True
2026-05-01,GTX,60,incomplete_evidence,False,non_actionable,False,,29.3745,False,26.61759,False,True
2026-05-01,GVA,51,standard_breakout,True,,False,,-2.3008,True,-1.851985,True,True
2026-05-01,HAL,65,incomplete_evidence,False,non_actionable,False,,-6.8833,False,-6.726133,False,True
2026-05-01,HR,95,tail_risk,False,clear_geometry_failure,False,,5.7496,False,4.736562,False,True
2026-05-01,INDV,99,tail_risk,False,clear_geometry_failure,False,,-7.5699,True,-4.354753,False,True
2026-05-01,INSW,87,incomplete_evidence,False,non_actionable,False,,-9.3012,True,-9.334991,True,True
2026-05-01,IRM,2,fresh_demand_alpha,True,,True,2.0,1.1273,False,0.831156,False,True
2026-05-01,JAZZ,48,constructive_pullback,False,non_actionable,False,,15.9606,False,16.658445,False,True
2026-05-01,JCI,22,constructive_pullback,False,non_actionable,False,,-7.3848,False,-7.596074,False,True
2026-05-01,KALV,104,tail_risk,False,non_actionable|clear_geometry_failure|eps_unknown,False,,,,,,False
2026-05-01,KEN,105,tail_risk,False,non_actionable|clear_geometry_failure|eps_unknown,False,,-1.3477,True,-2.439811,True,True
2026-05-01,KNSA,57,incomplete_evidence,False,non_actionable,False,,-11.9884,True,-12.466076,True,True
2026-05-01,KO,94,tail_risk,False,clear_geometry_failure,False,,1.212,False,0.53791,False,True
2026-05-01,KRG,92,tail_risk,False,clear_geometry_failure,False,,4.7472,False,4.104334,False,True
2026-05-01,KRP,10,constructive_pullback,False,eps_unknown,False,,-0.6152,True,-0.274348,True,True
2026-05-01,LAMR,18,constructive_pullback,True,,False,,9.27,False,8.62491,False,True
2026-05-01,LNT,102,tail_risk,False,clear_geometry_failure,False,,-2.4568,False,-3.306122,False,True
2026-05-01,MDU,24,constructive_pullback,False,non_actionable,False,,-6.1828,False,-6.726058,False,True
2026-05-01,MO,62,incomplete_evidence,False,non_actionable,False,,-5.6565,False,-6.671205,True,True
2026-05-01,MPC,79,incomplete_evidence,False,non_actionable,False,,1.2075,False,1.451705,False,True
2026-05-01,MRAM,103,tail_risk,False,non_actionable|clear_geometry_failure,False,,23.1559,True,22.75477,True,True
2026-05-01,MSBI,91,tail_risk,False,clear_geometry_failure,False,,7.079,False,6.622773,False,True
2026-05-01,MSGE,49,constructive_pullback,False,non_actionable,False,,4.7683,True,4.241797,True,True
2026-05-01,MSGS,35,constructive_pullback,False,non_actionable,False,,10.4459,False,9.842993,False,True
2026-05-01,MTX,25,constructive_pullback,False,non_actionable,False,,1.053,False,1.386688,False,True
2026-05-01,MUSA,69,incomplete_evidence,False,non_actionable,False,,-15.1417,True,-15.130298,True,True
2026-05-01,MYFW,90,tail_risk,False,clear_geometry_failure,False,,2.1716,False,2.171629,False,True
2026-05-01,NHC,82,incomplete_evidence,False,non_actionable,False,,6.0643,False,5.467898,False,True
2026-05-01,NPKI,21,constructive_pullback,True,,False,,-7.457,False,-6.743738,False,True
2026-05-01,NVEC,5,fresh_demand_alpha,True,,False,,11.4683,True,13.580536,True,True
2026-05-01,NVGS,50,constructive_pullback,False,non_actionable|eps_unknown,False,,-0.2306,False,-0.50598,False,True
2026-05-01,OSW,36,constructive_pullback,False,non_actionable,False,,-4.8193,True,-5.615293,True,True
2026-05-01,PCB,37,constructive_pullback,False,non_actionable,False,,2.2651,False,1.880485,False,True
2026-05-01,PFIS,11,constructive_pullback,True,,False,,6.7182,False,5.862438,False,True
2026-05-01,PHVS,13,constructive_pullback,True,,False,,3.8925,False,2.445652,False,True
2026-05-01,PR,8,constructive_pullback,True,,False,,-13.0415,True,-12.962118,True,True
2026-05-01,RBB,1,fresh_demand_alpha,True,,True,1.0,-1.3284,False,-1.328352,False,True
2026-05-01,REPX,72,incomplete_evidence,False,non_actionable,False,,-8.468,True,-8.722222,True,True
2026-05-01,REX,39,constructive_pullback,False,non_actionable,False,,-6.4426,True,-6.423854,True,True
2026-05-01,RGCO,53,standard_breakout,True,,False,,-5.9259,True,-5.53719,True,True
2026-05-01,ROKU,61,incomplete_evidence,False,non_actionable,False,,4.9839,False,5.34067,False,True
2026-05-01,RS,66,incomplete_evidence,False,non_actionable,False,,4.6069,False,4.43717,False,True
2026-05-01,SBSI,74,incomplete_evidence,False,non_actionable,False,,-2.5579,False,-3.544832,False,True
2026-05-01,SHIP,89,incomplete_evidence,False,non_actionable|eps_unknown,False,,-2.2393,True,0.196721,True,True
2026-05-01,SIF,80,incomplete_evidence,False,non_actionable,False,,18.6768,True,16.561242,True,True
2026-05-01,SNDA,54,standard_breakout,True,,False,,-5.2279,True,-5.65786,True,True
2026-05-01,STNG,85,incomplete_evidence,False,non_actionable|eps_unknown,False,,-9.5029,True,-9.668374,True,True
2026-05-01,SUN,27,constructive_pullback,False,non_actionable|eps_unknown,False,,-3.886,False,-3.582179,False,True
2026-05-01,TEN,30,constructive_pullback,False,non_actionable|eps_unknown,False,,-11.5431,True,-11.371885,True,True
