snapshot_date,baseline,feature,target_pick_count,pick_count,codes,raw_week_primary_valid,full_feature_capacity,mature,primary_valid,return,stop8_pct,one_pick_ruined
2026-06-26,rel_spy_20,rel_spy_20,3,3,"[""NVCT"", ""APGE"", ""SI""]",False,True,True,False,-9.305943000000001,33.33333333333333,True
2026-07-02,closest_to_trigger,current_vs_ibd_candidate_pct,3,3,"[""CNS"", ""JAZZ"", ""NUVL""]",False,True,False,False,,,
2026-07-02,entry_volume,ibd_entry_volume_ratio,3,3,"[""CCXI"", ""BSET"", ""CBNA""]",False,True,True,False,-4.793527666666667,66.66666666666666,True
2026-07-02,eps,eps_yoy_growth,3,3,"[""DINO"", ""AFL"", ""NBIX""]",False,True,True,False,7.243870333333334,0.0,False
2026-07-02,momentum_20,mom_20,3,3,"[""BLZE"", ""CCXI"", ""NUTX""]",False,True,True,False,-12.906938000000002,100.0,True
2026-07-02,rel_spy_20,rel_spy_20,3,3,"[""BLZE"", ""CCXI"", ""NUTX""]",False,True,True,False,-12.906938000000002,100.0,True
2026-07-10,closest_to_trigger,current_vs_ibd_candidate_pct,3,3,"[""LASR"", ""SLAB"", ""AAPL""]",False,True,True,False,-10.222068666666667,33.33333333333333,True
2026-07-10,entry_volume,ibd_entry_volume_ratio,3,3,"[""TRAX"", ""BBIO"", ""PENG""]",False,True,True,False,2.4607739999999985,33.33333333333333,True
2026-07-10,eps,eps_yoy_growth,3,3,"[""DINO"", ""PENG"", ""SBLK""]",False,True,True,False,-4.120466666666667,33.33333333333333,True
2026-07-10,momentum_20,mom_20,3,3,"[""FTH"", ""TRAX"", ""WYFI""]",False,True,True,False,-6.5974960000000005,66.66666666666666,True
2026-07-10,rel_spy_20,rel_spy_20,3,3,"[""FTH"", ""TRAX"", ""WYFI""]",False,True,True,False,-6.5974960000000005,66.66666666666666,True
2026-07-17,closest_to_trigger,current_vs_ibd_candidate_pct,3,3,"[""ALX"", ""PKOH"", ""SMBC""]",False,True,True,False,7.888554666666667,33.33333333333333,True
2026-07-17,entry_volume,ibd_entry_volume_ratio,3,3,"[""TCBK"", ""GHRS"", ""CDNA""]",False,True,True,False,5.807942333333334,66.66666666666666,True
2026-07-17,eps,eps_yoy_growth,3,3,"[""DINO"", ""AFL"", ""CALY""]",False,True,True,False,-2.886875666666666,66.66666666666666,True
2026-07-17,momentum_20,mom_20,3,3,"[""FBRX"", ""CRNX"", ""COAG""]",False,True,True,False,22.261884,33.33333333333333,True
2026-07-17,rel_spy_20,rel_spy_20,3,3,"[""FBRX"", ""CRNX"", ""COAG""]",False,True,True,False,22.261884,33.33333333333333,True
2026-07-24,closest_to_trigger,current_vs_ibd_candidate_pct,3,3,"[""SPG"", ""ALOT"", ""RBCAA""]",True,True,True,True,-1.668007,0.0,False
2026-07-24,entry_volume,ibd_entry_volume_ratio,3,3,"[""EDRY"", ""SAFT"", ""BLFS""]",True,True,True,True,40.055225,0.0,False
2026-07-24,eps,eps_yoy_growth,3,3,"[""ACNB"", ""LPG"", ""IRM""]",True,True,True,True,5.410733333333333,33.33333333333333,True
2026-07-24,momentum_20,mom_20,3,3,"[""SAFT"", ""NVEC"", ""LPG""]",True,True,True,True,4.2203773333333325,33.33333333333333,True
2026-07-24,rel_spy_20,rel_spy_20,3,3,"[""SAFT"", ""NVEC"", ""LPG""]",True,True,True,True,4.2203773333333325,33.33333333333333,True
2026-07-31,closest_to_trigger,current_vs_ibd_candidate_pct,3,3,"[""MANU"", ""BPOP"", ""FSEA""]",True,True,True,True,-3.109279666666667,33.33333333333333,True
2026-07-31,entry_volume,ibd_entry_volume_ratio,3,3,"[""MTX"", ""RCKY"", ""SAIH""]",True,True,True,True,3.051135333333333,33.33333333333333,True
2026-07-31,eps,eps_yoy_growth,3,3,"[""VSXY"", ""LPG"", ""GIII""]",True,True,True,True,-3.316126,66.66666666666666,True
2026-07-31,momentum_20,mom_20,3,3,"[""TRAX"", ""RACC"", ""SAIH""]",True,True,True,True,4.078105666666667,66.66666666666666,True
2026-07-31,rel_spy_20,rel_spy_20,3,3,"[""TRAX"", ""RACC"", ""SAIH""]",True,True,True,True,4.078105666666667,66.66666666666666,True
2026-08-07,closest_to_trigger,current_vs_ibd_candidate_pct,0,0,[],False,False,True,False,0.0,0.0,False
2026-08-07,entry_volume,ibd_entry_volume_ratio,0,0,[],False,False,True,False,0.0,0.0,False
2026-08-07,eps,eps_yoy_growth,0,0,[],False,False,True,False,0.0,0.0,False
2026-08-07,momentum_20,mom_20,0,0,[],False,False,True,False,0.0,0.0,False
2026-08-07,rel_spy_20,rel_spy_20,0,0,[],False,False,True,False,0.0,0.0,False
