code,snapshot_date,signal,signal_source,bf_watch_active,bf_watch_s_resistance,bf_watch_s_distance_pct,bf_watch_s_side,bf_watch_m_resistance,bf_watch_m_distance_pct,bf_watch_m_side,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,industry,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type
OOMA,2026-09-14,False,,False,23.809999465942383,-4.19991609588396,RIGHT,,,,False,,,,,,,,,,,,,,,22.809999465942383,,,0.251884709900454,45.2,2026-04-13,47.1,3,1,15.510000228881836,2025-02-10,-36.9,5,61,36.9,4,3.0,-7.1,-4.2,False,False,,26.190000534057617,-12.905693009512786,Communications,Major Telecommunications,,,,
OPY,2026-09-14,False,,False,,,,,,,,,,,,,,,,,,,,,,119.4800033569336,,,0.2086098285885189,0.4,2026-08-24,2.0,0,0,117.19000244140624,2026-04-13,-23.2,1,19,23.2,1,2.0,-5.1,-5.1,False,False,,125.87999725341795,-5.084202443697306,Finance,Investment Banks/Brokers,,,,
ORKA,2026-09-14,False,,False,,,RIGHT,111.37000274658205,-13.86369943488226,RIGHT,True,,,,,,,,,,,,,,,95.93000030517578,,,0.208916619643778,79.9,2026-03-30,83.4,1,1,52.31999969482422,2024-08-19,-89.5,3,84,89.5,4,6.0,-22.8,-13.9,True,False,,115.5199966430664,-16.958099815757254,Health Technology,Pharmaceuticals: Major,,,,
ORRF,2026-09-14,False,,False,43.15999984741211,-1.5986993261084437,RIGHT,,,,True,,,,,,,,,,,,,,,42.470001220703125,,,0.1331180167597765,3.0,2026-06-22,6.0,1,0,40.08000183105469,2026-02-02,-16.8,2,20,16.8,3,6.0,-6.4,-2.9,True,False,,43.810001373291016,-3.0586626582596477,Finance,Regional Banks,,,,
OSBC,2026-09-14,False,,False,25.850000381469727,-1.3152810350889443,RIGHT,,,,True,,,,,,,,,,,,,,,25.510000228881836,,,0.2460219935852043,21.0,2026-05-18,21.1,3,0,21.06999969482422,2026-02-02,-10.3,2,15,10.3,3,6.0,-5.0,-1.9,True,False,,26.059999465942383,-2.1105113136296705,Finance,Major Banks,,,,
OVV,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,65.36000061035156,,,0.3764251347851198,3.7,2026-08-10,4.4,0,0,62.599998474121094,2026-03-23,-18.5,1,20,18.5,1,5.0,-6.9,-3.1,True,False,,67.51000213623047,-3.1847155352481726,Energy Minerals,Integrated Oil,,,,
PAA,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,25.850000381469727,,,0.3948554543934059,23.7,2026-02-16,24.5,4,2,20.770000457763672,2025-02-17,-25.0,3,52,25.0,5,2.0,-1.8,-1.0,False,False,,26.38999938964844,-2.046225921439493,Industrial Services,Oil & Gas Pipelines,,,,
PACS,2026-09-14,False,,False,,,,,,,,,,,,,,,,,,,,,,44.54999923706055,,,0.2116260678762767,-0.5,2026-09-07,4.5,0,0,42.619998931884766,2026-01-05,-31.1,3,35,31.1,1,2.0,-4.3,-2.8,True,False,,49.4900016784668,-9.981819102575727,Health Services,Hospital/Nursing Management,,,,
PAG,2026-09-14,False,,False,221.0399932861328,-1.7598622456583612,LEFT,,,,True,,,,,,,,,,,,,,,217.1499938964844,,,0.1828210938414238,11.8,2026-07-06,14.9,1,0,189.0,2023-07-10,-29.1,12,156,29.1,2,6.0,-2.3,-1.5,True,False,,227.0,-4.339209737231553,Retail Trade,Specialty Stores,,,,
PAGP,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,28.0,,,0.233831047087228,24.2,2026-02-23,25.5,3,2,22.309999465942383,2025-01-20,-25.5,3,57,25.5,5,3.0,-3.2,-1.0,False,False,,28.700000762939453,-2.43902698373224,Industrial Services,Oil & Gas Pipelines,,,,
PANW,2026-09-14,False,,False,398.8800048828125,-6.252507555181519,RIGHT,,,,True,,,,,,,,,,,,,,,373.94000244140625,,,0.4318260733287659,54.0,2026-05-11,67.2,1,0,223.61000061035156,2025-10-27,-37.6,1,28,37.6,4,6.0,-19.4,-6.3,True,False,,398.8800048828125,-6.252507555181519,Technology Services,Packaged Software,,,,
PARR,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,81.69999694824219,,,0.2206252689993681,1.7,2026-08-10,22.4,1,0,66.75,2026-03-23,-26.7,2,20,26.7,2,2.0,-8.6,-6.1,False,False,,87.02999877929688,-6.124327135257424,Energy Minerals,Oil Refining/Marketing,,,,
PBAM,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,91.1999969482422,,,0.7890954610783996,41.9,2026-02-02,52.0,3,1,60.0,2025-01-20,-15.7,3,54,15.7,3,5.0,-3.1,21.0,True,False,,92.08999633789062,-0.966445243827474,Finance,Regional Banks,,,,
PBF,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,70.4000015258789,,,0.5148164949712445,32.4,2026-07-06,35.9,1,0,51.79999923706055,2026-03-23,-30.3,1,15,30.3,4,2.0,-15.2,-14.8,False,False,,82.61000061035156,-14.780291725288608,Energy Minerals,Oil Refining/Marketing,,,,
PBFS,2026-09-14,False,,False,18.700000762939453,-3.903750908030512,RIGHT,,,,False,,,,,,,,,,,,,,,17.969999313354492,,,0.2813623862915168,10.9,2026-06-01,18.4,2,1,15.18000030517578,2026-02-02,-11.7,1,17,11.7,4,3.0,-4.2,-3.9,False,False,,19.90999984741211,-9.743850069942503,Finance,Regional Banks,,,,
PBI,2026-09-14,False,,True,17.719999313354492,-2.2008995753996397,RIGHT,,,,True,,,,,,,,,,,,,,,17.329999923706055,,,0.2320488658920088,11.2,2026-04-20,32.2,1,0,13.109999656677246,2025-07-21,-31.7,5,39,31.7,4,10.0,-14.2,-7.0,True,False,,19.06999969482422,-9.12427791800341,Technology Services,Packaged Software,,,,
PCB,2026-09-14,False,,False,28.219999313354492,-0.8858965488411363,RIGHT,,,,False,,,,,,,,,,,,,,,27.969999313354492,,,0.1754181479107174,14.0,2026-05-18,15.6,1,0,24.200000762939453,2025-12-08,-12.9,2,23,12.9,1,10.0,-12.4,-9.3,True,False,,30.84000015258789,-9.306098654453365,Finance,Regional Banks,,,,
PDLB,2026-09-14,False,,False,20.790000915527344,-2.5012045929026505,RIGHT,,,,True,,,,,,,,,,,,,,,20.270000457763672,,,0.2128785285238554,9.2,2026-05-18,12.5,1,0,18.010000228881836,2025-12-15,-13.8,2,22,13.8,4,6.0,-5.5,-3.3,False,False,,21.100000381469727,-3.933648856399885,Finance,Savings Banks,,,,
PEB,2026-09-14,False,,False,18.670000076293945,-3.856450511045817,RIGHT,19.61000061035156,-8.465067800843629,RIGHT,True,,,,,,,,,,,,,,,17.950000762939453,,,0.1686431662487722,-1.3,2026-06-08,3.3,0,0,17.3799991607666,2023-01-30,-57.4,13,175,57.4,2,8.0,-11.2,-8.5,True,False,,19.93000030517578,-9.934769251970987,Finance,Real Estate Investment Trusts,,,,
PEBK,2026-09-14,False,,False,,,RIGHT,45.619998931884766,-3.090749409085658,RIGHT,True,,,,,,,,,,,,,,,44.209999084472656,,,0.0630876554443433,35.0,2025-11-24,36.0,3,3,32.5,2023-12-25,-27.0,8,100,27.0,5,6.0,-6.3,-3.1,False,False,,45.779998779296875,-3.4294445973952703,Finance,Regional Banks,,,,
PEBO,2026-09-14,False,,False,40.119998931884766,-0.5732790337976246,RIGHT,42.290000915527344,-5.675103981843876,RIGHT,True,,,,,,,,,,,,,,,39.88999938964844,,,0.1767528700160474,19.2,2026-03-30,23.5,2,0,32.29999923706055,2025-06-30,-14.9,4,39,14.9,5,8.0,-8.1,-5.7,True,False,,42.290000915527344,-5.675103981843876,Finance,Regional Banks,,,,
PESI,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,18.280000686645508,,,0.1724899856020755,10.1,2026-07-27,13.9,0,0,16.049999237060547,2024-11-04,-61.1,6,90,61.1,2,2.0,-6.5,-4.7,False,False,,21.31999969482422,-14.25890737192046,Industrial Services,Environmental Services,,,,
PFIS,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,71.9000015258789,,,0.1909444785904527,21.4,2026-05-18,27.3,1,0,56.5,2024-11-18,-31.2,7,78,31.2,4,2.0,-3.9,-2.0,True,False,,73.37000274658203,-2.0035452714653235,Finance,Regional Banks,,,,
PKBK,2026-09-14,False,,False,,,RIGHT,35.70000076293945,-3.025215148386917,RIGHT,True,,,,,,,,,,,,,,,34.619998931884766,,,0.1892201834862385,38.4,2026-01-05,42.5,3,1,24.290000915527344,2024-11-25,-30.3,4,58,30.3,7,6.0,-7.2,-3.0,False,False,,35.70000076293945,-3.025215148386917,Finance,Regional Banks,,,,
PKE,2026-09-14,False,,False,39.63999938964844,-22.527750864465844,RIGHT,39.63999938964844,-22.527750864465844,RIGHT,True,,,,,,,,,,,,,,,30.709999084472656,,,0.1647411573383927,49.7,2025-12-08,55.7,4,0,19.719999313354492,2025-07-14,-22.8,2,21,22.8,8,6.0,-23.2,-22.5,False,False,,39.86000061035156,-22.95534717955491,Electronic Technology,Aerospace & Defense,,,,
PKOH,2026-09-14,False,,False,47.0,-4.446808835293381,RIGHT,,,,False,,,,,,,,,,,,,,,44.90999984741211,,,0.136855585967908,29.3,2026-06-08,33.5,1,0,33.630001068115234,2024-07-22,-53.9,8,98,53.9,2,7.0,-17.2,-14.7,False,False,,53.29999923706055,-15.741087260306577,Producer Manufacturing,Metal Fabrication,,,,
PLBC,2026-09-14,False,,False,63.470001220703125,-1.2761956163738095,RIGHT,,,,False,,,,,,,,,,,,,,,62.65999984741211,,,0.2013185778196373,10.7,2026-06-08,14.8,1,0,54.58000183105469,2026-02-02,-14.0,1,18,14.0,5,3.0,-3.2,-1.3,True,False,,64.0,-2.093750238418579,Finance,Regional Banks,,,,
PLD,2026-09-14,False,,False,142.0399932861328,-4.822578969662139,BOTTOM,153.35000610351562,-11.842192982927468,BOTTOM,False,,,,,,,,,,,,,,,135.19000244140625,,,0.2163182682327578,1.1,2026-03-30,2.0,3,0,132.57000732421875,2024-09-09,-35.6,5,81,35.6,4,10.0,-13.2,-11.8,True,False,,153.35000610351562,-11.842192982927468,,,,,,
PLGO,2026-09-14,False,,False,25.8799991607666,-3.709424712532406,RIGHT,,,,False,,,,,,,,,,,,,,,24.920000076293945,,,0.2545758417122678,18.8,2026-04-13,19.5,2,0,20.850000381469727,2024-04-22,-32.0,8,103,32.0,6,9.0,-20.3,-4.8,False,False,,26.34000015258789,-5.391040501396627,Finance,Multi-Line Insurance,,,,
PLPC,2026-09-14,False,,False,497.0,-19.87122932909959,RIGHT,497.0,-19.87122932909959,RIGHT,True,,,,,,,,,,,,,,,398.239990234375,,,0.1578302544021909,52.2,2026-03-09,65.2,4,0,241.0,2025-10-20,-23.6,2,20,23.6,4,7.0,-22.7,-19.9,False,False,,504.69000244140625,-21.092157897340147,Producer Manufacturing,Building Products,,,,
PLSE,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,54.209999084472656,,,0.2268863459994348,111.8,2026-06-15,116.8,2,0,25.0,2025-02-03,-49.8,5,71,49.8,3,3.0,-13.9,-2.1,True,False,,58.900001525878906,-7.962652495595613,Health Technology,Medical Specialties,,,,
PR,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,23.760000228881836,,,0.2654244934695017,0.0,2026-08-17,7.5,0,0,22.11000061035156,2026-04-27,-19.0,1,16,19.0,2,2.0,-2.1,-1.8,False,False,,24.510000228881836,-3.059975491620859,Energy Minerals,Integrated Oil,,,,
PRE,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,24.1200008392334,,,0.1401905352025404,-6.4,2026-08-24,5.5,0,0,22.86000061035156,2026-02-09,-38.8,2,28,38.8,1,4.0,-15.1,-9.0,True,False,,27.239999771118164,-11.4537406685033,Finance,Financial Conglomerates,,,,
PRI,2026-09-14,False,,False,300.05999755859375,-1.553023961882627,BOTTOM,,,,True,,,,,,,,,,,,,,,295.3999938964844,,,0.2403466292850771,4.7,2026-06-08,4.9,1,0,281.70001220703125,2025-09-29,-18.3,3,36,18.3,2,7.0,-12.4,-9.7,True,False,,327.2799987792969,-9.74089617505498,Finance,Life/Health Insurance,,,,
PRLB,2026-09-14,False,,False,,,RIGHT,93.0,-15.892471805695562,RIGHT,True,,,,,,,,,,,,,,,78.22000122070312,,,0.2193490527259818,12.9,2026-05-04,13.5,0,0,68.91000366210938,2026-02-09,-22.3,1,12,22.3,4,6.0,-17.8,-15.9,False,False,,93.0,-15.892471805695562,Process Industries,Chemicals: Specialty,,,,
PROV,2026-09-14,False,,False,18.989999771118164,-1.5797748324189786,RIGHT,,,,False,,,,,,,,,,,,,,,18.690000534057617,,,0.3424309204949991,5.2,2026-07-27,7.6,1,0,17.3700008392334,2024-12-16,-25.3,6,84,25.3,1,3.0,-2.3,-1.6,False,False,,18.989999771118164,-1.5797748324189786,Finance,Savings Banks,,,,
PSNL,2026-09-14,False,,False,18.88999938964844,-13.763888608412934,LEFT,,,,True,,,,,,,,,,,,,,,16.290000915527344,,,0.0927808169169496,25.1,2026-06-22,41.7,1,0,11.5,2025-11-24,-56.9,2,30,56.9,2,5.0,-15.3,-13.8,True,False,,18.88999938964844,-13.763888608412934,Health Services,Medical/Nursing Services,,,,
PSX,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,257.05999755859375,,,0.2914266042662655,24.3,2026-07-13,36.3,0,0,188.52999877929688,2026-03-23,-18.5,1,16,18.5,3,2.0,-4.5,-3.2,False,False,,265.42999267578125,-3.1533720182900793,Energy Minerals,Oil Refining/Marketing,,,,
PTGX,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,147.77999877929688,,,0.2573000423190859,34.6,2026-06-08,38.2,1,0,106.90299987792967,2026-04-13,-13.2,1,8,13.2,3,6.0,-8.7,-5.0,False,False,,160.80999755859375,-8.10272929364928,Health Technology,Pharmaceuticals: Major,,,,
QCRH,2026-09-14,False,,False,103.5500030517578,-0.8788060215261684,RIGHT,,,,False,,,,,,,,,,,,,,,102.63999938964844,,,0.148556013377432,4.4,2026-06-22,6.9,2,0,96.0,2024-11-18,-36.6,6,83,36.6,2,6.0,-10.3,-5.1,True,False,,108.11000061035156,-5.059662556490052,Finance,Major Banks,,,,
RAL,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,65.1500015258789,,,0.2516667126716652,9.8,2026-05-11,17.9,0,0,55.25,2025-06-23,-32.5,2,46,32.5,3,6.0,-17.9,-11.2,False,False,,75.41000366210938,-13.605624768568635,Electronic Technology,Electronic Equipment/Instruments,,,,
RAPP,2026-09-14,False,,False,52.93000030517578,-16.87133998429725,LEFT,,,,False,,,,,,,,,,,,,,,44.0,,,0.1473659000246981,31.0,2026-03-30,39.6,5,1,31.520000457763672,2025-12-15,-20.0,1,15,20.0,4,4.0,-19.4,-16.9,False,False,,52.93000030517578,-16.87133998429725,Health Technology,Biotechnology,,,,
RBB,2026-09-14,False,,False,27.165000915527344,-1.8222007088188996,RIGHT,,,,True,,,,,,,,,,,,,,,26.670000076293945,,,0.136382130360485,4.7,2026-06-15,5.4,1,0,25.299999237060547,2024-11-11,-43.1,5,83,43.1,2,6.0,-8.7,-3.9,True,False,,28.239999771118164,-5.559489049394051,Finance,Regional Banks,,,,
RBCAA,2026-09-14,False,,False,97.7699966430664,-1.2887333027491676,RIGHT,,,,False,,,,,,,,,,,,,,,96.51000213623048,,,0.2554424889482025,21.5,2026-05-18,23.3,0,0,78.25,2025-06-30,-18.2,4,46,18.2,3,8.0,-9.3,-5.4,False,False,,102.22000122070312,-5.585990037452849,Finance,Regional Banks,,,,
RCBC,2026-09-14,False,,False,53.47999954223633,-1.2715039472630196,RIGHT,,,,False,,,,,,,,,,,,,,,52.79999923706055,,,0.4148712849408905,10.1,2026-07-20,16.1,1,0,45.47999954223633,2026-02-09,-10.8,1,23,10.8,2,3.0,-4.2,-1.3,True,False,,54.880001068115234,-3.790090726261208,Finance,Regional Banks,,,,
RCMT,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,40.0,,,0.1520389219640228,14.1,2026-08-10,25.0,1,0,32.0,2024-01-01,-58.8,9,136,58.8,1,4.0,-8.1,-5.6,False,False,,43.09000015258789,-7.17103769237818,Commercial Services,Personnel Services,,,,
RDVT,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,76.29000091552734,,,0.2115278118219535,26.6,2026-06-22,29.5,2,0,58.92300033569336,2025-11-10,-43.3,3,32,43.3,3,3.0,-5.8,-1.4,True,False,,78.80000305175781,-3.185281775410387,Technology Services,Packaged Software,,,,
REPX,2026-09-14,False,,False,,,,,,,,,,,,,,,,,,,,,,43.220001220703125,,,0.4556641656453332,3.1,2026-08-31,4.1,0,0,41.529998779296875,2026-04-06,-24.8,2,21,24.8,1,2.0,-1.7,-1.5,False,False,,44.91999816894531,-3.7844991485717623,Energy Minerals,Integrated Oil,,,,
RFAI,2026-09-14,False,,False,73.0,-59.98630262401006,LEFT,,,,True,,,,,,,,,,,,,,,29.209999084472656,,,0.0103974575273668,165.1,2026-06-15,165.8,2,0,10.989999771118164,2026-01-05,-2.7,2,23,2.7,2,5.0,-65.8,-60.0,False,False,,73.0,-59.98630262401006,Finance,Financial Conglomerates,,,,
RGA,2026-09-14,False,,False,257.80999755859375,-3.397849032152067,RIGHT,,,,False,,,,,,,,,,,,,,,249.0500030517578,,,0.1539620387145371,3.0,2026-07-13,6.8,0,0,233.13999938964844,2024-07-22,-31.7,7,103,31.7,3,3.0,-5.2,-3.4,False,False,,257.80999755859375,-3.397849032152067,Finance,Life/Health Insurance,,,,
RHI,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,38.72999954223633,,,0.2112213977237479,2.5,2026-07-27,8.9,0,0,35.58000183105469,2026-01-26,-38.6,2,26,38.6,1,4.0,-20.5,-17.1,True,False,,46.70000076293945,-17.066383491428162,Commercial Services,Personnel Services,,,,
RHP,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,122.1999969482422,,,0.1641374562843041,-2.6,2026-08-10,0.4,1,0,121.7699966430664,2024-12-02,-37.4,8,88,37.4,1,4.0,-9.6,-8.3,True,False,,137.4600067138672,-11.10141788177692,Finance,Real Estate Investment Trusts,,,,
RLYB,2026-09-14,False,,False,17.260000228881836,-4.345307010743804,LEFT,17.350000381469727,-4.841499332098187,LEFT,True,,,,,,,,,,,,,,,16.510000228881836,,,0.122546919187591,14.8,2026-05-04,69.2,1,0,9.760000228881836,2024-11-25,-82.0,5,75,82.0,6,6.0,-4.9,-4.8,False,False,,17.573999404907227,-6.054394059716928,Health Technology,Biotechnology,,,,
RNG,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,72.31999969482422,,,0.2249665597947329,30.0,2026-07-27,48.9,0,0,48.56999969482422,2023-01-30,-57.6,15,182,57.6,1,3.0,-12.8,-7.2,True,False,,77.94999694824219,-7.22257533525783,Technology Services,Packaged Software,,,,
ROIV,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,41.02000045776367,,,0.2485161043672716,191.3,2025-09-08,217.1,7,1,12.9350004196167,2023-09-04,-36.3,7,105,36.3,9,6.0,-8.3,12.6,True,False,,42.5,-3.4823518640854756,Health Technology,Pharmaceuticals: Major,,,,
ROST,2026-09-14,False,,False,,,BOTTOM,257.0,-10.49027498594054,BOTTOM,True,,,,,,,,,,,,,,,230.0399932861328,,,0.1495859857413283,44.8,2025-10-27,45.3,6,0,158.33999633789062,2024-02-26,-22.7,5,87,22.7,9,7.0,-13.3,-10.5,False,False,,257.0,-10.49027498594054,Retail Trade,Apparel/Footwear Retail,,,,
RPRX,2026-09-14,False,,False,64.37999725341797,-8.278965895846557,LEFT,,,,False,,,,,,,,,,,,,,,59.04999923706055,,,0.2266711381607644,53.1,2025-11-03,55.4,5,1,38.0,2025-08-04,-10.3,1,13,10.3,12,3.0,-10.3,-8.3,True,False,,64.37999725341797,-8.278965895846557,Health Technology,Pharmaceuticals: Major,,,,
RRBI,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,102.69000244140624,,,0.1999681071599426,3.2,2026-07-20,3.9,1,0,98.8499984741211,2026-04-13,-13.4,1,14,13.4,3,2.0,-2.1,-2.1,False,False,,104.87000274658205,-2.078764420788415,Finance,Regional Banks,,,,
RS,2026-09-14,False,,False,405.1300048828125,-5.158836335148731,RIGHT,433.0199890136719,-11.267373161797224,RIGHT,True,,,,,,,,,,,,,,,384.2300109863281,,,0.1639093239239705,5.0,2026-04-27,8.4,2,0,354.3800048828125,2024-04-01,-29.4,8,108,29.4,3,6.0,-12.3,-11.3,False,False,,433.0199890136719,-11.267373161797224,Non-Energy Minerals,Steel,,,,
RVMD,2026-09-14,False,,False,212.05999755859375,-3.2773729266510343,BOTTOM,,,,False,,,,,,,,,,,,,,,205.11000061035156,,,0.1599093980671755,38.0,2026-04-13,64.8,2,0,124.48999786376952,2026-01-12,-26.5,2,13,26.5,6,3.0,-6.7,-3.3,True,False,,224.30999755859375,-8.559581452996456,Health Technology,Pharmaceuticals: Other,,,,
RXO,2026-09-14,False,,False,23.895000457763672,-18.560373669505616,BOTTOM,,,,True,,,,,,,,,,,,,,,19.459999084472656,,,0.1616607568696043,4.1,2026-04-13,8.0,3,0,18.020000457763672,2025-07-21,-42.1,4,38,42.1,3,10.0,-36.3,-34.0,True,False,,29.899999618530273,-34.91639019148186,Technology Services,Packaged Software,,,,
SAFT,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,103.3000030517578,,,0.0732112537198984,0.1,2026-07-20,14.8,1,0,90.0,2024-02-12,-25.5,10,127,25.5,2,4.0,-0.7,-0.5,False,False,,103.8000030517578,-0.481695554238748,Finance,Property/Casualty Insurance,,,,
SAIH,2026-09-14,False,,False,28.40999984741211,-18.33861004032086,RIGHT,,,,False,,,,,,,,,,,,,,,23.200000762939453,,,0.072992700729927,28.9,2026-07-27,50.6,0,0,15.40999984741211,2025-07-14,-63.3,3,54,63.3,3,3.0,-19.0,-18.3,False,False,,28.40999984741211,-18.33861004032086,Technology Services,Data Processing Services,,,,
SBFG,2026-09-14,False,,False,30.06999969482422,-3.5916193371027805,RIGHT,,,,True,,,,,,,,,,,,,,,28.989999771118164,,,0.13082687666709,17.1,2026-06-22,18.4,2,0,24.479999542236328,2025-02-03,-30.1,6,72,30.1,3,3.0,-5.9,-3.6,False,False,,30.06999969482422,-3.5916193371027805,Finance,Regional Banks,,,,
SBLK,2026-09-14,False,,False,32.880001068115234,-6.234796465372172,RIGHT,,,,False,,,,,,,,,,,,,,,30.829999923706055,,,0.2281709721372132,9.6,2026-07-20,12.2,2,0,27.469999313354492,2024-05-27,-56.1,7,112,56.1,2,3.0,-7.7,-6.2,False,False,,32.880001068115234,-6.234796465372172,Transportation,Marine Shipping,,,,
SCHW,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,107.30999755859376,,,0.1569419132763655,-0.3,2026-08-03,1.5,0,0,105.72000122070312,2026-02-02,-20.6,2,26,20.6,1,5.0,-5.6,-4.5,False,False,,114.52999877929688,-6.304026279277542,Finance,Investment Banks/Brokers,,,,
SCSC,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,58.59000015258789,,,0.1767844124859169,7.8,2026-08-17,8.9,0,0,53.81999969482422,2024-12-09,-46.6,6,88,46.6,1,3.0,-6.1,-0.0,True,False,,66.77999877929688,-12.264149111137822,Distribution Services,Electronics Distributors,,,,
SEIC,2026-09-14,False,,False,112.1500015258789,-5.920641372542679,LEFT,,,,True,,,,,,,,,,,,,,,105.51000213623048,,,0.2552411379409018,10.5,2026-07-06,12.5,1,0,93.75,2025-06-30,-19.9,4,53,19.9,2,4.0,-6.3,-5.9,False,False,,112.1500015258789,-5.920641372542679,Finance,Investment Managers,,,,
SENEA,2026-09-14,False,,False,201.92999267578125,-7.715538620991702,LEFT,,,,True,,,,,,,,,,,,,,,186.3500061035156,,,0.1511216585322169,46.0,2026-02-09,47.4,5,2,126.4000015258789,2025-11-17,-16.9,1,12,16.9,5,4.0,-8.7,-7.7,False,False,,210.0,-11.261901855468748,Consumer Non-Durables,Food: Specialty/Candy,,,,
SEPN,2026-09-14,False,,False,,,BOTTOM,51.099998474121094,-22.602738907927534,BOTTOM,True,,,,,,,,,,,,,,,39.54999923706055,,,0.2101894657290799,10.0,2026-06-08,21.2,1,1,32.630001068115234,2026-02-23,-30.2,1,15,30.2,2,6.0,-29.5,-22.6,True,False,,51.099998474121094,-22.602738907927534,Health Technology,Biotechnology,,,,
SFNC,2026-09-14,False,,False,23.989999771118164,-3.0846176664372393,RIGHT,,,,False,,,,,,,,,,,,,,,23.25,,,0.1609104668458547,3.3,2026-06-08,6.6,2,0,21.81999969482422,2025-09-01,-22.1,4,40,22.1,4,6.0,-8.1,-3.6,True,False,,24.31999969482422,-4.399669853005528,Finance,Major Banks,,,,
SHBI,2026-09-14,False,,False,23.63999938964844,-0.5076097080497832,RIGHT,,,,True,,,,,,,,,,,,,,,23.520000457763672,,,0.1789441944611959,13.8,2026-05-25,14.7,2,0,20.5,2026-02-02,-15.9,1,16,15.9,3,8.0,-11.7,-5.2,True,False,,24.88999938964844,-5.504214405302632,Finance,Regional Banks,,,,
SHIP,2026-09-14,False,,False,,,,,,,False,,,,,,,,,,,,,,,18.15999984741211,,,0.2211438969565062,3.8,2026-08-17,8.0,0,0,16.809999465942383,2026-05-04,-21.5,1,15,21.5,1,3.0,-7.6,-5.5,False,False,,19.219999313354492,-5.515085867905678,Transportation,Marine Shipping,,,,
SIF,2026-09-14,False,,False,23.0,-8.5652144058891,LEFT,,,,False,,,,,,,,,,,,,,,21.030000686645508,,,0.1369650074268541,91.2,2026-02-09,180.4,6,0,7.5,2025-09-08,-34.9,3,22,34.9,8,7.0,-40.2,-27.5,False,False,,29.0,-27.48275625294653,Electronic Technology,Aerospace & Defense,,,,
SLDE,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,26.229999542236328,,,0.4926220958982094,23.4,2026-06-29,31.6,1,1,19.934999465942383,2025-12-22,-21.1,3,27,21.1,1,7.0,-11.8,20.4,True,False,,26.489999771118164,-0.9815033262677186,Technology Services,Packaged Software,,,,
SMBC,2026-09-14,False,,False,74.88999938964844,-2.1231090277060383,BOTTOM,79.12999725341797,-7.367615827142382,LEFT,True,,,,,,,,,,,,,,,73.30000305175781,,,0.1853023168646192,9.7,2026-04-06,10.2,2,0,66.54000091552734,2024-11-18,-32.2,7,72,32.2,4,9.0,-8.9,-7.4,True,False,,79.86000061035156,-8.21437203663562,Finance,Savings Banks,,,,
SMBK,2026-09-14,False,,False,,,,,,,True,,,,,,,,,,,,,,,52.08000183105469,,,0.1627279877158159,14.6,2026-06-08,18.6,2,0,43.90999984741211,2026-02-02,-16.1,2,18,16.1,4,6.0,-6.6,-2.3,False,False,,54.13999938964844,-3.804945662758208,Finance,Regional Banks,,,,
