snapshot_date,code,supplement_source,supplement_value,status
2026-05-22,SNDR,us/stage2/stage2_whitelist.csv,37.82332845290385,current_snapshot_available_not_pit_safe
2026-05-22,STBA,us/stage2/stage2_whitelist.csv,23.25581395348838,current_snapshot_available_not_pit_safe
2026-05-22,TFSL,us/stage2/stage2_whitelist.csv,44.17989417989418,current_snapshot_available_not_pit_safe
2026-05-22,TIGO,us/stage2/stage2_whitelist.csv,-83.91152329704664,current_snapshot_available_not_pit_safe
2026-05-22,TMP,us/stage2/stage2_whitelist.csv,36.3545418167267,current_snapshot_available_not_pit_safe
2026-05-22,TRS,us/stage2/stage2_whitelist.csv,-9.620563035495715,current_snapshot_available_not_pit_safe
2026-05-22,UNM,us/stage2/stage2_whitelist.csv,-16.55925155925156,current_snapshot_available_not_pit_safe
2026-05-22,VOYG,us/stage2/stage2_whitelist.csv,-27.984533591106807,current_snapshot_available_not_pit_safe
2026-05-22,VRSN,us/stage2/stage2_whitelist.csv,7.709390862944169,current_snapshot_available_not_pit_safe
2026-05-22,WBI,us/stage2/stage2_whitelist.csv,-36.36915604128719,current_snapshot_available_not_pit_safe
2026-05-22,XHR,us/stage2/stage2_whitelist.csv,-137.66744061439542,current_snapshot_available_not_pit_safe
2026-05-29,AA,,,unresolved
2026-05-29,ALGM,,,unresolved
2026-05-29,ALM,us/stage2/stage2_whitelist.csv,89.46564885496183,current_snapshot_available_not_pit_safe
2026-05-29,ALNT,us/stage2/stage2_whitelist.csv,83.21927997619756,current_snapshot_available_not_pit_safe
2026-05-29,AMAT,us/stage2/stage2_whitelist.csv,42.90866468307637,current_snapshot_available_not_pit_safe
2026-05-29,ARCB,us/stage2/stage2_whitelist.csv,-155.1484354105376,current_snapshot_available_not_pit_safe
2026-05-29,ARM,us/stage2/stage2_whitelist.csv,105.15970515970515,current_snapshot_available_not_pit_safe
2026-05-29,ASTC,,,unresolved
2026-05-29,ATI,us/stage2/stage2_whitelist.csv,55.15134290180477,current_snapshot_available_not_pit_safe
2026-05-29,ATLC,us/stage2/stage2_whitelist.csv,65.98846842070382,current_snapshot_available_not_pit_safe
2026-05-29,AVGO,us/stage2/stage2_whitelist.csv,85.59486780715397,current_snapshot_available_not_pit_safe
2026-05-29,BFH,us/stage2/stage2_whitelist.csv,20.143298583992664,current_snapshot_available_not_pit_safe
2026-05-29,BJRI,us/stage2/stage2_whitelist.csv,-11.27998345740281,current_snapshot_available_not_pit_safe
2026-05-29,BUSE,us/stage2/stage2_whitelist.csv,31.96768609347951,current_snapshot_available_not_pit_safe
2026-05-29,BUUU,,,unresolved
2026-05-29,BWA,us/stage2/stage2_whitelist.csv,30.790960451977405,current_snapshot_available_not_pit_safe
2026-05-29,CATY,us/stage2/stage2_whitelist.csv,24.161682073590736,current_snapshot_available_not_pit_safe
2026-05-29,CBL,us/eps_growth_screener_results.csv,1655.9281437125746,current_snapshot_available_not_pit_safe
2026-05-29,CC,,,unresolved
2026-05-29,CENX,,,unresolved
2026-05-29,CLFD,,,unresolved
2026-05-29,CNOB,,,unresolved
2026-05-29,COHU,us/stage2/stage2_whitelist.csv,99.06025428413488,current_snapshot_available_not_pit_safe
2026-05-29,CRDO,us/eps_growth_screener_results.csv,336.83424589347936,current_snapshot_available_not_pit_safe
2026-05-29,CSTM,us/eps_growth_screener_results.csv,311.5764519952589,current_snapshot_available_not_pit_safe
2026-05-29,CTS,us/stage2/stage2_whitelist.csv,7.300097118808681,current_snapshot_available_not_pit_safe
2026-05-29,CURB,us/stage2/stage2_whitelist.csv,-35.794871794871796,current_snapshot_available_not_pit_safe
2026-05-29,DAL,us/stage2/stage2_whitelist.csv,-25.38186047935352,current_snapshot_available_not_pit_safe
2026-05-29,DCOM,us/stage2/stage2_whitelist.csv,17.568417741428124,current_snapshot_available_not_pit_safe
2026-05-29,DIOD,us/stage2/stage2_whitelist.csv,1.2295908083047762,current_snapshot_available_not_pit_safe
2026-05-29,DY,us/stage2/stage2_whitelist.csv,44.03432241982647,current_snapshot_available_not_pit_safe
2026-05-29,ELA,,,unresolved
2026-05-29,ENLT,us/stage2/stage2_whitelist.csv,1645.6313415502002,current_snapshot_available_not_pit_safe
2026-05-29,FDX,us/stage2/stage2_whitelist.csv,-3.627923221328053,current_snapshot_available_not_pit_safe
2026-05-29,FEIM,us/stage2/stage2_whitelist.csv,-245.42798714577864,current_snapshot_available_not_pit_safe
2026-05-29,FISI,us/stage2/stage2_whitelist.csv,23.404255319148945,current_snapshot_available_not_pit_safe
2026-05-29,FLEX,us/stage2/stage2_whitelist.csv,51.22048025401865,current_snapshot_available_not_pit_safe
2026-05-29,FUSB,us/eps_growth_screener_results.csv,1089.0625,current_snapshot_available_not_pit_safe
2026-05-29,GH,us/stage2/stage2_whitelist.csv,-12.33693626537459,current_snapshot_available_not_pit_safe
2026-05-29,GHM,us/stage2/stage2_whitelist.csv,-19.783913565426165,current_snapshot_available_not_pit_safe
2026-05-29,H,,,unresolved
2026-05-29,HLIO,us/stage2/stage2_whitelist.csv,92.69646508910311,current_snapshot_available_not_pit_safe
2026-05-29,HLT,us/stage2/stage2_whitelist.csv,14.32916892992939,current_snapshot_available_not_pit_safe
2026-05-29,ILMN,us/stage2/stage2_whitelist.csv,-9.613842864778189,current_snapshot_available_not_pit_safe
2026-05-29,INGM,us/eps_growth_screener_results.csv,196.5217391304348,current_snapshot_available_not_pit_safe
2026-05-29,ITRN,us/stage2/stage2_whitelist.csv,29.591836734693867,current_snapshot_available_not_pit_safe
2026-05-29,JBHT,us/stage2/stage2_whitelist.csv,45.24680073126143,current_snapshot_available_not_pit_safe
2026-05-29,KLAC,us/stage2/stage2_whitelist.csv,14.389759435003304,current_snapshot_available_not_pit_safe
2026-05-29,KRG,us/eps_growth_screener_results.csv,2290.9638554216867,current_snapshot_available_not_pit_safe
2026-05-29,LEA,,,unresolved
2026-05-29,LIND,us/stage2/stage2_whitelist.csv,87.94843049327355,current_snapshot_available_not_pit_safe
2026-05-29,LLY,us/stage2/stage2_whitelist.csv,26.18654035667737,current_snapshot_available_not_pit_safe
2026-05-29,LRCX,us/stage2/stage2_whitelist.csv,34.60282108389012,current_snapshot_available_not_pit_safe
2026-05-29,LSCC,us/eps_growth_screener_results.csv,550.9433962264152,current_snapshot_available_not_pit_safe
2026-05-29,LSTR,us/stage2/stage2_whitelist.csv,20.068253704011973,current_snapshot_available_not_pit_safe
2026-05-29,MAR,us/stage2/stage2_whitelist.csv,4.262672811059902,current_snapshot_available_not_pit_safe
2026-05-29,MEC,us/stage2/stage2_whitelist.csv,-71.96261682242991,current_snapshot_available_not_pit_safe
2026-05-29,MITK,us/eps_growth_screener_results.csv,236.20352250489236,current_snapshot_available_not_pit_safe
2026-05-29,MKSI,us/eps_growth_screener_results.csv,161.68061745841936,current_snapshot_available_not_pit_safe
2026-05-29,MNST,us/stage2/stage2_whitelist.csv,19.04186795491144,current_snapshot_available_not_pit_safe
2026-05-29,MOD,,,unresolved
2026-05-29,MOG-A,,,unresolved
2026-05-29,MOV,us/eps_growth_screener_results.csv,381.14104595879553,current_snapshot_available_not_pit_safe
2026-05-29,MPTI,us/stage2/stage2_whitelist.csv,-16.395032984090022,current_snapshot_available_not_pit_safe
2026-05-29,MRCY,us/stage2/stage2_whitelist.csv,85.22831749923382,current_snapshot_available_not_pit_safe
2026-05-29,MSCI,,,unresolved
2026-05-29,MSGE,us/stage2/stage2_whitelist.csv,63.15697266993693,current_snapshot_available_not_pit_safe
2026-05-29,NBIX,us/stage2/stage2_whitelist.csv,30.195415257422013,current_snapshot_available_not_pit_safe
2026-05-29,NTB,us/stage2/stage2_whitelist.csv,-7.230843065109585,current_snapshot_available_not_pit_safe
2026-05-29,NVEC,us/stage2/stage2_whitelist.csv,78.56562922868743,current_snapshot_available_not_pit_safe
2026-05-29,NVRI,,,unresolved
2026-05-29,NWPX,us/stage2/stage2_whitelist.csv,77.75335238513958,current_snapshot_available_not_pit_safe
2026-05-29,NXT,,,unresolved
2026-05-29,NYAX,,,unresolved
2026-05-29,PDFS,us/eps_growth_screener_results.csv,250.0,current_snapshot_available_not_pit_safe
2026-05-29,PDLB,us/stage2/stage2_whitelist.csv,37.830374753451665,current_snapshot_available_not_pit_safe
2026-05-29,PFIS,us/stage2/stage2_whitelist.csv,-12.284457129266256,current_snapshot_available_not_pit_safe
2026-05-29,PKOH,us/stage2/stage2_whitelist.csv,29.33915399668824,current_snapshot_available_not_pit_safe
2026-05-29,PL,,,unresolved
2026-05-29,PRAX,us/stage2/stage2_whitelist.csv,13.23027686362127,current_snapshot_available_not_pit_safe
2026-05-29,RHP,us/stage2/stage2_whitelist.csv,26.43524699599468,current_snapshot_available_not_pit_safe
2026-05-29,ROKU,us/eps_growth_screener_results.csv,1440.02849002849,current_snapshot_available_not_pit_safe
2026-05-29,RS,us/stage2/stage2_whitelist.csv,42.33434485257484,current_snapshot_available_not_pit_safe
2026-05-29,RVMD,us/stage2/stage2_whitelist.csv,-132.54433366314026,current_snapshot_available_not_pit_safe
2026-05-29,SANM,us/stage2/stage2_whitelist.csv,68.71823379923758,current_snapshot_available_not_pit_safe
2026-05-29,SBLK,us/eps_growth_screener_results.csv,432900.0,current_snapshot_available_not_pit_safe
2026-05-29,SEDG,,,unresolved
2026-05-29,SHBI,us/stage2/stage2_whitelist.csv,21.339362618432393,current_snapshot_available_not_pit_safe
2026-05-29,SHEN,,,unresolved
2026-05-29,SILA,,,unresolved
2026-05-29,SNDK,,,unresolved
2026-05-29,SNX,us/stage2/stage2_whitelist.csv,87.87837654404778,current_snapshot_available_not_pit_safe
2026-05-29,SPIR,,,unresolved
2026-05-29,SXI,us/stage2/stage2_whitelist.csv,37.655779099128445,current_snapshot_available_not_pit_safe
2026-05-29,THFF,us/stage2/stage2_whitelist.csv,21.947331505451768,current_snapshot_available_not_pit_safe
2026-05-29,TKR,us/stage2/stage2_whitelist.csv,-63.19407248705589,current_snapshot_available_not_pit_safe
2026-05-29,TMP,us/stage2/stage2_whitelist.csv,36.3545418167267,current_snapshot_available_not_pit_safe
2026-05-29,TVTX,us/stage2/stage2_whitelist.csv,-159.5536959553696,current_snapshot_available_not_pit_safe
2026-05-29,TWST,us/stage2/stage2_whitelist.csv,-268.4763047390522,current_snapshot_available_not_pit_safe
2026-05-29,UBCP,us/stage2/stage2_whitelist.csv,9.29323308270676,current_snapshot_available_not_pit_safe
2026-05-29,UE,us/stage2/stage2_whitelist.csv,-69.3208939032328,current_snapshot_available_not_pit_safe
2026-05-29,UMAC,us/stage2/stage2_whitelist.csv,49.95311034698344,current_snapshot_available_not_pit_safe
2026-05-29,VELO,us/stage2/stage2_whitelist.csv,58.62799068388737,current_snapshot_available_not_pit_safe
2026-05-29,VICR,us/stage2/stage2_whitelist.csv,14.171591157802576,current_snapshot_available_not_pit_safe
2026-05-29,VIK,us/stage2/stage2_whitelist.csv,48.76102477950441,current_snapshot_available_not_pit_safe
2026-05-29,VLGEA,us/stage2/stage2_whitelist.csv,-19.437814903208693,current_snapshot_available_not_pit_safe
2026-05-29,VVX,us/stage2/stage2_whitelist.csv,15.36380464189093,current_snapshot_available_not_pit_safe
2026-05-29,WDC,us/eps_growth_screener_results.csv,985.1367419738408,current_snapshot_available_not_pit_safe
2026-05-29,WEYS,us/eps_growth_screener_results.csv,490.0847457627119,current_snapshot_available_not_pit_safe
2026-05-29,WLKP,us/stage2/stage2_whitelist.csv,-2.2028564512224635,current_snapshot_available_not_pit_safe
2026-05-29,WULF,,,unresolved
2026-05-29,XHR,us/stage2/stage2_whitelist.csv,-137.66744061439542,current_snapshot_available_not_pit_safe
2026-06-05,AFL,us/stage2/stage2_whitelist.csv,46.67865168539325,current_snapshot_available_not_pit_safe
2026-06-05,AIT,us/stage2/stage2_whitelist.csv,13.21024249133959,current_snapshot_available_not_pit_safe
2026-06-05,AKR,us/eps_growth_screener_results.csv,312.0967741935484,current_snapshot_available_not_pit_safe
2026-06-05,ALL,us/stage2/stage2_whitelist.csv,61.18627905778053,current_snapshot_available_not_pit_safe
2026-06-05,ALNT,us/stage2/stage2_whitelist.csv,83.21927997619756,current_snapshot_available_not_pit_safe
2026-06-05,AMG,us/stage2/stage2_whitelist.csv,146.58531363733675,current_snapshot_available_not_pit_safe
2026-06-05,AMN,,,unresolved
2026-06-05,APLE,us/stage2/stage2_whitelist.csv,6.049290515309931,current_snapshot_available_not_pit_safe
2026-06-05,AROW,us/stage2/stage2_whitelist.csv,1.3174019607843046,current_snapshot_available_not_pit_safe
2026-06-05,ATLO,us/stage2/stage2_whitelist.csv,32.12312549329123,current_snapshot_available_not_pit_safe
2026-06-05,AVA,,,unresolved
2026-06-05,AVNS,,,unresolved
2026-06-05,AXGN,us/stage2/stage2_whitelist.csv,-334.71074380165294,current_snapshot_available_not_pit_safe
2026-06-05,BFH,us/stage2/stage2_whitelist.csv,20.143298583992664,current_snapshot_available_not_pit_safe
2026-06-05,BHB,us/stage2/stage2_whitelist.csv,128.5137522079233,current_snapshot_available_not_pit_safe
2026-06-05,BNL,us/stage2/stage2_whitelist.csv,95.71428571428572,current_snapshot_available_not_pit_safe
2026-06-05,BPOP,us/stage2/stage2_whitelist.csv,40.87624355941539,current_snapshot_available_not_pit_safe
2026-06-05,BSRR,us/stage2/stage2_whitelist.csv,-1.2440682313710314,current_snapshot_available_not_pit_safe
2026-06-05,BWFG,us/stage2/stage2_whitelist.csv,32.66637668551544,current_snapshot_available_not_pit_safe
2026-06-05,C,us/stage2/stage2_whitelist.csv,61.04832523651241,current_snapshot_available_not_pit_safe
2026-06-05,CATY,us/stage2/stage2_whitelist.csv,24.161682073590736,current_snapshot_available_not_pit_safe
2026-06-05,CBK,us/stage2/stage2_whitelist.csv,5.215547703180203,current_snapshot_available_not_pit_safe
2026-06-05,CDP,us/stage2/stage2_whitelist.csv,19.21824104234528,current_snapshot_available_not_pit_safe
2026-06-05,CNC,,,unresolved
2026-06-05,CNOB,,,unresolved
2026-06-05,CPF,us/stage2/stage2_whitelist.csv,18.148148148148135,current_snapshot_available_not_pit_safe
2026-06-05,CSX,us/stage2/stage2_whitelist.csv,21.77637511271416,current_snapshot_available_not_pit_safe
2026-06-05,DINO,us/eps_growth_screener_results.csv,350.424618756278,current_snapshot_available_not_pit_safe
2026-06-05,DOC,us/stage2/stage2_whitelist.csv,68.06167400881058,current_snapshot_available_not_pit_safe
2026-06-05,DOCN,us/stage2/stage2_whitelist.csv,-24.45482866043614,current_snapshot_available_not_pit_safe
2026-06-05,DTM,us/stage2/stage2_whitelist.csv,4.569403199540171,current_snapshot_available_not_pit_safe
2026-06-05,EFSI,us/stage2/stage2_whitelist.csv,-6.072048168180427,current_snapshot_available_not_pit_safe
2026-06-05,FBP,us/stage2/stage2_whitelist.csv,25.644641418211123,current_snapshot_available_not_pit_safe
2026-06-05,FCCO,us/stage2/stage2_whitelist.csv,19.984984984984983,current_snapshot_available_not_pit_safe
2026-06-05,FCF,us/stage2/stage2_whitelist.csv,36.589919103920344,current_snapshot_available_not_pit_safe
2026-06-05,FMBH,us/stage2/stage2_whitelist.csv,6.908904810644832,current_snapshot_available_not_pit_safe
2026-06-05,FRST,us/eps_growth_screener_results.csv,285.69979716024346,current_snapshot_available_not_pit_safe
2026-06-05,FSBC,us/stage2/stage2_whitelist.csv,33.27957777451986,current_snapshot_available_not_pit_safe
2026-06-05,FSEA,,,unresolved
2026-06-05,FTK,us/eps_growth_screener_results.csv,430.122950819672,current_snapshot_available_not_pit_safe
2026-06-05,FVR,,,unresolved
2026-06-05,FXNC,us/stage2/stage2_whitelist.csv,12.867581536268032,current_snapshot_available_not_pit_safe
2026-06-05,GABC,us/stage2/stage2_whitelist.csv,21.43881453154876,current_snapshot_available_not_pit_safe
2026-06-05,GL,us/stage2/stage2_whitelist.csv,19.45099580712788,current_snapshot_available_not_pit_safe
2026-06-05,GRDN,us/stage2/stage2_whitelist.csv,139.74807557732683,current_snapshot_available_not_pit_safe
2026-06-05,GSBC,us/stage2/stage2_whitelist.csv,-16.9615832363213,current_snapshot_available_not_pit_safe
2026-06-05,GWW,us/stage2/stage2_whitelist.csv,20.51233434456331,current_snapshot_available_not_pit_safe
2026-06-05,HNGE,,,unresolved
2026-06-05,IESC,us/stage2/stage2_whitelist.csv,98.47650513950072,current_snapshot_available_not_pit_safe
2026-06-05,IGIC,us/stage2/stage2_whitelist.csv,-36.05345096004152,current_snapshot_available_not_pit_safe
2026-06-05,IVT,us/stage2/stage2_whitelist.csv,-98.5800554920842,current_snapshot_available_not_pit_safe
2026-06-05,JLHL,,,unresolved
2026-06-05,KRP,us/eps_growth_screener_results.csv,1882.2085889570556,current_snapshot_available_not_pit_safe
2026-06-05,LGND,us/eps_growth_screener_results.csv,813.4046052631579,current_snapshot_available_not_pit_safe
2026-06-05,LIN,us/stage2/stage2_whitelist.csv,11.30031374862568,current_snapshot_available_not_pit_safe
2026-06-05,MAC,us/stage2/stage2_whitelist.csv,-2.314049586776857,current_snapshot_available_not_pit_safe
2026-06-05,MAR,us/stage2/stage2_whitelist.csv,4.262672811059902,current_snapshot_available_not_pit_safe
2026-06-05,MCBS,us/stage2/stage2_whitelist.csv,16.84242702124407,current_snapshot_available_not_pit_safe
2026-06-05,MCRI,us/stage2/stage2_whitelist.csv,23.46620450606586,current_snapshot_available_not_pit_safe
2026-06-05,MEC,us/stage2/stage2_whitelist.csv,-71.96261682242991,current_snapshot_available_not_pit_safe
2026-06-05,MPC,us/eps_growth_screener_results.csv,347.24075197089144,current_snapshot_available_not_pit_safe
2026-06-05,MRX,us/stage2/stage2_whitelist.csv,105.9591836734694,current_snapshot_available_not_pit_safe
2026-06-05,MSBI,us/stage2/stage2_whitelist.csv,85.32276330690827,current_snapshot_available_not_pit_safe
2026-06-05,MYE,us/stage2/stage2_whitelist.csv,104.3562066306862,current_snapshot_available_not_pit_safe
2026-06-05,NBIX,us/stage2/stage2_whitelist.csv,30.195415257422013,current_snapshot_available_not_pit_safe
2026-06-05,NTB,us/stage2/stage2_whitelist.csv,-7.230843065109585,current_snapshot_available_not_pit_safe
2026-06-05,NTRS,us/stage2/stage2_whitelist.csv,98.21052138473792,current_snapshot_available_not_pit_safe
2026-06-05,OBK,us/stage2/stage2_whitelist.csv,132.36363636363637,current_snapshot_available_not_pit_safe
2026-06-05,ODC,us/stage2/stage2_whitelist.csv,25.33349802371541,current_snapshot_available_not_pit_safe
2026-06-05,ODFL,us/stage2/stage2_whitelist.csv,32.67514414343258,current_snapshot_available_not_pit_safe
2026-06-05,OSBC,us/stage2/stage2_whitelist.csv,13.571428571428571,current_snapshot_available_not_pit_safe
2026-06-05,OVLY,us/stage2/stage2_whitelist.csv,-9.562638991845812,current_snapshot_available_not_pit_safe
2026-06-05,PBFS,us/stage2/stage2_whitelist.csv,-45.46839299314547,current_snapshot_available_not_pit_safe
2026-06-05,PCB,us/stage2/stage2_whitelist.csv,17.071210416331773,current_snapshot_available_not_pit_safe
2026-06-05,PEBK,us/stage2/stage2_whitelist.csv,1.3251351637867017,current_snapshot_available_not_pit_safe
