policy,panel,quarter,horizon,role,group,n,unique_tickers,mean,median,p10,p90,positive_return_rate,ambiguous_3w_n,stop_first_3w_n,fast_winner_3w_n,unresolved_3w_n,mae_3w_median,mfe_3w_median,mae_4w_median,mfe_4w_median
high_pct_above_ceiling,all_entries,2024Q2,w3,DIAGNOSTIC_ONLY,retained,368,211,0.02082290259484795,0.0143191185411747,-0.06792720392190582,0.124682834580203,0.6114130434782609,1,78,13,276,-0.03827206725934395,0.04690288738763265,-0.044816809793495,0.0530422760148613
high_pct_above_ceiling,all_entries,2024Q2,w3,DIAGNOSTIC_ONLY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
high_pct_above_ceiling,all_entries,2024Q2,w4,PRIMARY,baseline,579,313,0.018790335637321125,0.0112582829138576,-0.10093892010794756,0.1448976684681162,0.5544041450777202,1,132,31,415,-0.0400111316635625,0.051556991774383,-0.047002880373409,0.0589602409152809
high_pct_above_ceiling,all_entries,2024Q2,w4,PRIMARY,flagged,211,130,0.015571603856115876,0.0148386801442792,-0.1321521558023676,0.1666861502153922,0.5355450236966824,0,54,18,139,-0.0443270100574823,0.0559328176167708,-0.0495205121844599,0.0699999809265137
high_pct_above_ceiling,all_entries,2024Q2,w4,PRIMARY,retained,368,211,0.02063585847926218,0.011148892842819651,-0.08598208411327928,0.13695272211185974,0.5652173913043478,1,78,13,276,-0.03827206725934395,0.04690288738763265,-0.044816809793495,0.0530422760148613
high_pct_above_ceiling,all_entries,2024Q2,w4,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
high_pct_above_ceiling,nonoverlap_w4,2024Q2,w1,PRIMARY,baseline,406,313,0.0013078306355922718,0.0021303971690057,-0.04904005140227555,0.0587729789818819,0.5221674876847291,1,98,23,284,-0.041782051305209705,0.05170436424356445,-0.048351477139454146,0.06248042952071105
high_pct_above_ceiling,nonoverlap_w4,2024Q2,w1,PRIMARY,flagged,149,119,-0.0010435496414173812,0.0018399685348886,-0.06631867953445893,0.07837860683689112,0.5100671140939598,0,43,12,94,-0.047002880373409,0.0589602409152809,-0.0526795362284979,0.0732197464131392
high_pct_above_ceiling,nonoverlap_w4,2024Q2,w1,PRIMARY,retained,257,210,0.0026710822358819147,0.002424297910748,-0.041528567235748735,0.05649208821401729,0.5291828793774319,1,55,11,190,-0.0389795660275574,0.0470404221227827,-0.0464698995224652,0.0561238697035759
high_pct_above_ceiling,nonoverlap_w4,2024Q2,w1,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
high_pct_above_ceiling,nonoverlap_w4,2024Q2,w2,PRIMARY,baseline,406,313,0.009210819579028135,0.008068982951232099,-0.07974517725840065,0.09763844424866325,0.541871921182266,1,98,23,284,-0.041782051305209705,0.05170436424356445,-0.048351477139454146,0.06248042952071105
high_pct_above_ceiling,nonoverlap_w4,2024Q2,w2,PRIMARY,flagged,149,119,0.005307721550629539,0.0081806099110837,-0.10729120189149856,0.10497725567775953,0.5369127516778524,0,43,12,94,-0.047002880373409,0.0589602409152809,-0.0526795362284979,0.0732197464131392
high_pct_above_ceiling,nonoverlap_w4,2024Q2,w2,PRIMARY,retained,257,210,0.011473705206387632,0.0079573559913805,-0.07064815461888083,0.09656593562325085,0.5447470817120622,1,55,11,190,-0.0389795660275574,0.0470404221227827,-0.0464698995224652,0.0561238697035759
high_pct_above_ceiling,nonoverlap_w4,2024Q2,w2,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
high_pct_above_ceiling,nonoverlap_w4,2024Q2,w3,DIAGNOSTIC_ONLY,baseline,406,313,0.02055593581884904,0.014606327197415898,-0.084716987899603,0.1281808413650326,0.6059113300492611,1,98,23,284,-0.041782051305209705,0.05170436424356445,-0.048351477139454146,0.06248042952071105
high_pct_above_ceiling,nonoverlap_w4,2024Q2,w3,DIAGNOSTIC_ONLY,flagged,149,119,0.01553416539613578,0.0066459448539217,-0.12090379026337289,0.13127961375418168,0.5503355704697986,0,43,12,94,-0.047002880373409,0.0589602409152809,-0.0526795362284979,0.0732197464131392
high_pct_above_ceiling,nonoverlap_w4,2024Q2,w3,DIAGNOSTIC_ONLY,retained,257,210,0.023467390266258676,0.0158415554040285,-0.06992399417764884,0.1275519758541135,0.6381322957198443,1,55,11,190,-0.0389795660275574,0.0470404221227827,-0.0464698995224652,0.0561238697035759
high_pct_above_ceiling,nonoverlap_w4,2024Q2,w3,DIAGNOSTIC_ONLY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
high_pct_above_ceiling,nonoverlap_w4,2024Q2,w4,PRIMARY,baseline,406,313,0.020632804422782848,0.01159502440923125,-0.10619948754373959,0.14693515563128315,0.5566502463054187,1,98,23,284,-0.041782051305209705,0.05170436424356445,-0.048351477139454146,0.06248042952071105
high_pct_above_ceiling,nonoverlap_w4,2024Q2,w4,PRIMARY,flagged,149,119,0.010813788718853613,0.0073293007512946,-0.1528816899716039,0.16209692365913034,0.5167785234899329,0,43,12,94,-0.047002880373409,0.0589602409152809,-0.0526795362284979,0.0732197464131392
high_pct_above_ceiling,nonoverlap_w4,2024Q2,w4,PRIMARY,retained,257,210,0.026325541153854663,0.0135770357212043,-0.08502701821761122,0.14287864803826048,0.5797665369649806,1,55,11,190,-0.0389795660275574,0.0470404221227827,-0.0464698995224652,0.0561238697035759
high_pct_above_ceiling,nonoverlap_w4,2024Q2,w4,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
deep_pullback,all_entries,2024Q3,w1,PRIMARY,baseline,1014,429,0.0036599286329358125,0.0051021708264915,-0.058839984893798776,0.06165163007357585,0.5562130177514792,1,320,34,659,-0.04945623341877415,0.04615860437827885,-0.0569547867931028,0.0576281909691055
deep_pullback,all_entries,2024Q3,w1,PRIMARY,flagged,152,92,0.006141156122286649,0.0080439926274271,-0.06774033489714833,0.07754601927174078,0.5592105263157895,1,72,7,72,-0.07897919800681215,0.0471647110726537,-0.0851494980272257,0.0604143796107844
deep_pullback,all_entries,2024Q3,w1,PRIMARY,retained,862,385,0.0032224036000108374,0.0043870100017704,-0.053429661909351445,0.05744670721082229,0.5556844547563805,0,248,27,587,-0.0452520524212781,0.0458128983587777,-0.05333895470986185,0.0569132693872512
deep_pullback,all_entries,2024Q3,w1,PRIMARY,unknown_feature,545,298,0.0020165497245478734,0.0035090821647489,-0.06683349199725033,0.061825772387034884,0.5376146788990825,0,173,22,350,-0.0492552844455916,0.0454165657592031,-0.0552564422616069,0.0570175959609715
deep_pullback,all_entries,2024Q3,w2,PRIMARY,baseline,1014,429,-0.0013234149673247112,0.0005264247563457,-0.08711447278694456,0.0808011716147337,0.5039447731755424,1,320,34,659,-0.04945623341877415,0.04615860437827885,-0.0569547867931028,0.0576281909691055
deep_pullback,all_entries,2024Q3,w2,PRIMARY,flagged,152,92,-0.007049676338909601,-0.00677332007586275,-0.11257311259293118,0.09454251753994118,0.4605263157894737,1,72,7,72,-0.07897919800681215,0.0471647110726537,-0.0851494980272257,0.0604143796107844
deep_pullback,all_entries,2024Q3,w2,PRIMARY,retained,862,385,-0.00031367978347215367,0.00131351301829235,-0.08022307994401229,0.07809453235601004,0.511600928074246,0,248,27,587,-0.0452520524212781,0.0458128983587777,-0.05333895470986185,0.0569132693872512
deep_pullback,all_entries,2024Q3,w2,PRIMARY,unknown_feature,545,298,-0.004242660363205871,-0.001889500500503,-0.08854017251841774,0.08004378140833286,0.4917431192660551,0,173,22,350,-0.0492552844455916,0.0454165657592031,-0.0552564422616069,0.0570175959609715
deep_pullback,all_entries,2024Q3,w3,DIAGNOSTIC_ONLY,baseline,1014,429,0.00043019274604099247,0.0008318479074127,-0.08644221709676071,0.0891438539931551,0.5088757396449705,1,320,34,659,-0.04945623341877415,0.04615860437827885,-0.0569547867931028,0.0576281909691055
deep_pullback,all_entries,2024Q3,w3,DIAGNOSTIC_ONLY,flagged,152,92,-0.013336210176914502,-0.0137765796740101,-0.12497906595220123,0.10358435627431944,0.40789473684210525,1,72,7,72,-0.07897919800681215,0.0471647110726537,-0.0851494980272257,0.0604143796107844
deep_pullback,all_entries,2024Q3,w3,DIAGNOSTIC_ONLY,retained,862,385,0.0028576791083254898,0.0032095644206519497,-0.08156897342877568,0.08861345104142788,0.5266821345707656,0,248,27,587,-0.0452520524212781,0.0458128983587777,-0.05333895470986185,0.0569132693872512
deep_pullback,all_entries,2024Q3,w3,DIAGNOSTIC_ONLY,unknown_feature,545,298,0.0006692026694413078,0.0023865756343954,-0.08794625979989534,0.08845750438395827,0.5229357798165137,0,173,22,350,-0.0492552844455916,0.0454165657592031,-0.0552564422616069,0.0570175959609715
deep_pullback,all_entries,2024Q3,w4,PRIMARY,baseline,1014,429,0.013745565135492495,0.015600117922386952,-0.07790249580397404,0.10615349558841679,0.5887573964497042,1,320,34,659,-0.04945623341877415,0.04615860437827885,-0.0569547867931028,0.0576281909691055
deep_pullback,all_entries,2024Q3,w4,PRIMARY,flagged,152,92,0.004922440278537061,-0.0037314396804717497,-0.10422510958189485,0.10795188162811606,0.4934210526315789,1,72,7,72,-0.07897919800681215,0.0471647110726537,-0.0851494980272257,0.0604143796107844
deep_pullback,all_entries,2024Q3,w4,PRIMARY,retained,862,385,0.015301382975698089,0.017915845352847348,-0.07177556101481117,0.10592768531200829,0.605568445475638,0,248,27,587,-0.0452520524212781,0.0458128983587777,-0.05333895470986185,0.0569132693872512
deep_pullback,all_entries,2024Q3,w4,PRIMARY,unknown_feature,545,298,0.013744078255295476,0.0149643195072208,-0.07471875642402775,0.10613090521302147,0.5889908256880734,0,173,22,350,-0.0492552844455916,0.0454165657592031,-0.0552564422616069,0.0570175959609715
deep_pullback,nonoverlap_w4,2024Q3,w1,PRIMARY,baseline,659,418,0.004017209514962997,0.0062454107487996,-0.05787837734094034,0.06190468480337655,0.5614567526555387,1,213,23,422,-0.0514802723390346,0.0496431579062641,-0.0606390915502764,0.0604395737277314
deep_pullback,nonoverlap_w4,2024Q3,w1,PRIMARY,flagged,108,91,0.012135286655296293,0.009239972513890901,-0.054797911408426055,0.07841185543030443,0.5833333333333334,1,46,5,56,-0.07431722568446095,0.053569154364461954,-0.07905665510770354,0.0697321437460866
deep_pullback,nonoverlap_w4,2024Q3,w1,PRIMARY,retained,551,367,0.0024260074620483037,0.0051118405863119,-0.0592000122070313,0.0579865730848887,0.5571687840290381,0,167,18,366,-0.047228875162822,0.048474797651467,-0.056108913909998,0.0591249487733689
deep_pullback,nonoverlap_w4,2024Q3,w1,PRIMARY,unknown_feature,365,285,0.0009188938327412238,0.0034614954239282,-0.07660340811356402,0.06350982075778848,0.5342465753424658,0,128,16,221,-0.0538029193761558,0.048474797651467,-0.0620713982335534,0.0604395737277314
deep_pullback,nonoverlap_w4,2024Q3,w2,PRIMARY,baseline,659,418,-0.001578847310698545,0.0008346225855768,-0.08891183600587105,0.07954560850556651,0.511380880121396,1,213,23,422,-0.0514802723390346,0.0496431579062641,-0.0606390915502764,0.0604395737277314
deep_pullback,nonoverlap_w4,2024Q3,w2,PRIMARY,flagged,108,91,0.0002428081792189242,-0.00270246194740575,-0.09039058151477311,0.0947744985364759,0.49074074074074076,1,46,5,56,-0.07431722568446095,0.053569154364461954,-0.07905665510770354,0.0697321437460866
deep_pullback,nonoverlap_w4,2024Q3,w2,PRIMARY,retained,551,367,-0.0019359050110816422,0.0010426598137589,-0.0879999978201729,0.0774969293108749,0.515426497277677,0,167,18,366,-0.047228875162822,0.048474797651467,-0.056108913909998,0.0591249487733689
deep_pullback,nonoverlap_w4,2024Q3,w2,PRIMARY,unknown_feature,365,285,-0.007071024311448799,-0.0028409138800793,-0.09863653963402925,0.07524107754723182,0.4849315068493151,0,128,16,221,-0.0538029193761558,0.048474797651467,-0.0620713982335534,0.0604395737277314
deep_pullback,nonoverlap_w4,2024Q3,w3,DIAGNOSTIC_ONLY,baseline,659,418,-0.0026949667362342754,-0.000501358398193,-0.0877630878859319,0.0888605814852032,0.48861911987860396,1,213,23,422,-0.0514802723390346,0.0496431579062641,-0.0606390915502764,0.0604395737277314
deep_pullback,nonoverlap_w4,2024Q3,w3,DIAGNOSTIC_ONLY,flagged,108,91,-0.007498946690837042,-0.0072152845715261,-0.09973277829762298,0.09088290517955942,0.4351851851851852,1,46,5,56,-0.07431722568446095,0.053569154364461954,-0.07905665510770354,0.0697321437460866
deep_pullback,nonoverlap_w4,2024Q3,w3,DIAGNOSTIC_ONLY,retained,551,367,-0.0017533517905045132,-0.0001765991806794,-0.0860519823176173,0.0886942836272794,0.49909255898366606,0,167,18,366,-0.047228875162822,0.048474797651467,-0.056108913909998,0.0591249487733689
deep_pullback,nonoverlap_w4,2024Q3,w3,DIAGNOSTIC_ONLY,unknown_feature,365,285,-0.005537096386639851,-0.0003320129018327,-0.09526606034657842,0.08749596867713724,0.4958904109589041,0,128,16,221,-0.0538029193761558,0.048474797651467,-0.0620713982335534,0.0604395737277314
deep_pullback,nonoverlap_w4,2024Q3,w4,PRIMARY,baseline,659,418,0.009626839419742328,0.0126878219285118,-0.0853907386851641,0.09983124596302338,0.5614567526555387,1,213,23,422,-0.0514802723390346,0.0496431579062641,-0.0606390915502764,0.0604395737277314
deep_pullback,nonoverlap_w4,2024Q3,w4,PRIMARY,flagged,108,91,0.010373199085191178,0.0016511206522418999,-0.09049460600408435,0.10124545550886928,0.5092592592592593,1,46,5,56,-0.07431722568446095,0.053569154364461954,-0.07905665510770354,0.0697321437460866
deep_pullback,nonoverlap_w4,2024Q3,w4,PRIMARY,retained,551,367,0.009480547507095368,0.0139421435408644,-0.0759661236788749,0.0978702014390424,0.5716878402903811,0,167,18,366,-0.047228875162822,0.048474797651467,-0.056108913909998,0.0591249487733689
deep_pullback,nonoverlap_w4,2024Q3,w4,PRIMARY,unknown_feature,365,285,0.006547487121379904,0.0097650814949827,-0.09272731060105424,0.0952585680319911,0.5452054794520548,0,128,16,221,-0.0538029193761558,0.048474797651467,-0.0620713982335534,0.0604395737277314
extended_vs_candidate,all_entries,2024Q3,w1,PRIMARY,baseline,1014,429,0.0036599286329358125,0.0051021708264915,-0.058839984893798776,0.06165163007357585,0.5562130177514792,1,320,34,659,-0.04945623341877415,0.04615860437827885,-0.0569547867931028,0.0576281909691055
extended_vs_candidate,all_entries,2024Q3,w1,PRIMARY,flagged,194,162,0.003613922408142966,0.0040662827706582,-0.0797685654576614,0.08010761369660602,0.5309278350515464,1,77,8,108,-0.06327749842236954,0.0554376733374869,-0.071611967414619,0.0656844034794079
extended_vs_candidate,all_entries,2024Q3,w1,PRIMARY,retained,820,392,0.0036708130324599724,0.00524072728621325,-0.05171035573159114,0.055614430408172204,0.5621951219512196,0,243,26,551,-0.0473564239149314,0.0450117944309812,-0.055054278101897405,0.05533567041391835
extended_vs_candidate,all_entries,2024Q3,w1,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
extended_vs_candidate,all_entries,2024Q3,w2,PRIMARY,baseline,1014,429,-0.0013234149673247112,0.0005264247563457,-0.08711447278694456,0.0808011716147337,0.5039447731755424,1,320,34,659,-0.04945623341877415,0.04615860437827885,-0.0569547867931028,0.0576281909691055
extended_vs_candidate,all_entries,2024Q3,w2,PRIMARY,flagged,194,162,-0.002980159780827686,0.002921526185613,-0.10857135322804515,0.10426408462326878,0.5154639175257731,1,77,8,108,-0.06327749842236954,0.0554376733374869,-0.071611967414619,0.0656844034794079
extended_vs_candidate,all_entries,2024Q3,w2,PRIMARY,retained,820,392,-0.0009314533894959593,0.00022387532480035,-0.08541837704057138,0.07488155006070282,0.501219512195122,0,243,26,551,-0.0473564239149314,0.0450117944309812,-0.055054278101897405,0.05533567041391835
extended_vs_candidate,all_entries,2024Q3,w2,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
extended_vs_candidate,all_entries,2024Q3,w3,DIAGNOSTIC_ONLY,baseline,1014,429,0.00043019274604099247,0.0008318479074127,-0.08644221709676071,0.0891438539931551,0.5088757396449705,1,320,34,659,-0.04945623341877415,0.04615860437827885,-0.0569547867931028,0.0576281909691055
extended_vs_candidate,all_entries,2024Q3,w3,DIAGNOSTIC_ONLY,flagged,194,162,0.000573707435392588,-0.00013420565816375,-0.09855487411650873,0.10899676874728223,0.4948453608247423,1,77,8,108,-0.06327749842236954,0.0554376733374869,-0.071611967414619,0.0656844034794079
extended_vs_candidate,all_entries,2024Q3,w3,DIAGNOSTIC_ONLY,retained,820,392,0.00039623927075536946,0.0014021201484419,-0.08325184380645587,0.08763555911386849,0.5121951219512195,0,243,26,551,-0.0473564239149314,0.0450117944309812,-0.055054278101897405,0.05533567041391835
extended_vs_candidate,all_entries,2024Q3,w3,DIAGNOSTIC_ONLY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
extended_vs_candidate,all_entries,2024Q3,w4,PRIMARY,baseline,1014,429,0.013745565135492495,0.015600117922386952,-0.07790249580397404,0.10615349558841679,0.5887573964497042,1,320,34,659,-0.04945623341877415,0.04615860437827885,-0.0569547867931028,0.0576281909691055
extended_vs_candidate,all_entries,2024Q3,w4,PRIMARY,flagged,194,162,0.016407321347050235,0.015615478725800401,-0.08411856108080293,0.11917872925684889,0.5670103092783505,1,77,8,108,-0.06327749842236954,0.0554376733374869,-0.071611967414619,0.0656844034794079
extended_vs_candidate,all_entries,2024Q3,w4,PRIMARY,retained,820,392,0.013115832568367859,0.015600117922386952,-0.07535635813099474,0.10537836811585566,0.5939024390243902,0,243,26,551,-0.0473564239149314,0.0450117944309812,-0.055054278101897405,0.05533567041391835
extended_vs_candidate,all_entries,2024Q3,w4,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
extended_vs_candidate,nonoverlap_w4,2024Q3,w1,PRIMARY,baseline,659,418,0.004017209514962997,0.0062454107487996,-0.05787837734094034,0.06190468480337655,0.5614567526555387,1,213,23,422,-0.0514802723390346,0.0496431579062641,-0.0606390915502764,0.0604395737277314
extended_vs_candidate,nonoverlap_w4,2024Q3,w1,PRIMARY,flagged,134,123,0.0025396733670399576,0.00276539813662975,-0.08064649481861536,0.08019568372118174,0.5298507462686567,1,54,3,76,-0.06872796012438245,0.05706507562928505,-0.07283673717401301,0.0683215108293243
extended_vs_candidate,nonoverlap_w4,2024Q3,w1,PRIMARY,retained,525,369,0.004394333027004307,0.0065032502193411,-0.05070266067266778,0.05645568590937206,0.5695238095238095,0,159,20,346,-0.0477227380306457,0.0471893626816168,-0.0562153627643416,0.0592762856504294
extended_vs_candidate,nonoverlap_w4,2024Q3,w1,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
extended_vs_candidate,nonoverlap_w4,2024Q3,w2,PRIMARY,baseline,659,418,-0.001578847310698545,0.0008346225855768,-0.08891183600587105,0.07954560850556651,0.511380880121396,1,213,23,422,-0.0514802723390346,0.0496431579062641,-0.0606390915502764,0.0604395737277314
extended_vs_candidate,nonoverlap_w4,2024Q3,w2,PRIMARY,flagged,134,123,-0.004379857059575904,0.00245746358017345,-0.10576745602590307,0.09953234632381525,0.5074626865671642,1,54,3,76,-0.06872796012438245,0.05706507562928505,-0.07283673717401301,0.0683215108293243
extended_vs_candidate,nonoverlap_w4,2024Q3,w2,PRIMARY,retained,525,369,-0.000863922917651753,0.0007988482769822,-0.08722081452658532,0.07416064205891802,0.5123809523809524,0,159,20,346,-0.0477227380306457,0.0471893626816168,-0.0562153627643416,0.0592762856504294
extended_vs_candidate,nonoverlap_w4,2024Q3,w2,PRIMARY,unknown_feature,0,0,,,,,,0,0,0,0,,,,
extended_vs_candidate,nonoverlap_w4,2024Q3,w3,DIAGNOSTIC_ONLY,baseline,659,418,-0.0026949667362342754,-0.000501358398193,-0.0877630878859319,0.0888605814852032,0.48861911987860396,1,213,23,422,-0.0514802723390346,0.0496431579062641,-0.0606390915502764,0.0604395737277314
extended_vs_candidate,nonoverlap_w4,2024Q3,w3,DIAGNOSTIC_ONLY,flagged,134,123,-0.006685111944165938,-0.00540705943482945,-0.09855487411650873,0.0891438539931551,0.4626865671641791,1,54,3,76,-0.06872796012438245,0.05706507562928505,-0.07283673717401301,0.0683215108293243
extended_vs_candidate,nonoverlap_w4,2024Q3,w3,DIAGNOSTIC_ONLY,retained,525,369,-0.0016765296736383857,-0.0003962998932093,-0.08591688176267938,0.08715377668783421,0.49523809523809526,0,159,20,346,-0.0477227380306457,0.0471893626816168,-0.0562153627643416,0.0592762856504294
