snapshot_date,code,industry,w1_return_pct,w2_return_pct,w4_return_pct,w3_return_pct,w1_stop8,w2_stop8,w4_stop8,w3_stop8,score,model,segment,fold,model_pick_order,signal,signal_source,pullback_v_is_dry,ibd_candidate_rule,ibd_candidate_price,ibd_candidate_signal_source,ibd_candidate_extra,ibd_entry_valid,ibd_entry_date,ibd_entry_price,ibd_trigger_price,ibd_entry_volume_ratio,ibd_entry_close_vs_trigger_pct,ibd_entry_close_position,ibd_entry_breakout_range_ratio,ibd_entry_rule,ibd_entry_reject_reason,latest_close,current_vs_ibd_candidate_pct,ibd_entry_status,volume_ratio,hold_return,breakout_date,pct_above_ceiling,touched_ema10_count,mbox_count,ceiling,ceiling_date,base_depth_pct,base_mbox_count,base_duration_weeks,base_depth_abs,C_continuous,rank_C_continuous,pullback_count,pullback_duration_weeks,pullback_pct,pullback_pct_off_peak,is_bullish,is_priority,eps_yoy_growth,price_52_week_high,dist_to_52w_high_pct,sector,eps_yoy_growth_source,eps_yoy_growth_status,eps_yoy_growth_missing_reason,eps_growth_type,b0_eligible,is_valid_entry,entry_status,entry_date,entry_open,stop_8_hit_ever,gap_stop,profit20_hit,max_drawdown_to_asof_pct,px_vs_ma10,px_vs_ma20,px_vs_ma50,ma10_slope_5,ma20_slope_5,ma50_slope_10,mom_5,mom_10,mom_20,mom_60,rv_20,atr_14_pct,vol_ratio_5_20,up_day_ratio_20,drawdown_20,rel_spy_20,rel_spy_60,trigger_pos,eps_known,is_actionable,rule_ceiling,rule_pivot,rule_ma10_touch_confirm,rule_ceiling_pullback,rule_three_weeks_tight,pick_order,is_b0,period,agent_factor_risk_adj_mom_20,agent_factor_risk_adj_mom_10,agent_factor_risk_adj_mom_60,agent_factor_vol_confirmed_mom_20,agent_factor_prox_52w_high
2026-06-12,SENEA,Food: Specialty/Candy,-10.5955,-2.2602,1.3596,5.5415,True,True,True,True,12.363674506128199,agent_elastic_w2,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,WBS,Savings Banks,1.8314,1.8045,3.0299,3.3127,False,False,False,False,12.027300211880924,agent_elastic_w2,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18,GEV,Electrical Products,-7.5104,-1.4982,-6.3892,-3.4043,True,True,True,True,12.976168594778786,agent_elastic_w2,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18,TER,Electronic Production Equipment,-4.2268,-19.0841,-29.3287,-21.1646,True,True,True,True,9.76926911735936,agent_elastic_w2,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18,GLW,Electronic Components,10.2604,-1.8406,-22.8801,-4.7835,False,False,True,True,3.8959269108874888,agent_elastic_w2,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-26,HG,Multi-Line Insurance,2.2565,2.7316,7.3634,3.7411,False,False,False,False,15.148492683210215,agent_elastic_w2,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-26,DNTH,Biotechnology,-1.7803,1.6137,8.1416,9.9427,True,True,True,True,12.589786344041098,agent_elastic_w2,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-26,ACU,Wholesale Distributors,-1.142,-1.7857,12.0017,-1.2666,True,True,True,True,12.084506707548675,agent_elastic_w2,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02,SBFG,Regional Banks,4.7734,7.9824,4.8135,2.1661,False,False,False,False,11.750818803685576,agent_elastic_w2,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02,NTST,Real Estate Investment Trusts,-0.1393,3.3906,-0.3716,3.1119,False,False,False,False,10.995001567334764,agent_elastic_w2,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02,PKE,Aerospace & Defense,-11.4474,-14.6316,-10.7895,-9.8947,True,True,True,True,9.556143112406014,agent_elastic_w2,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10,LASR,Unknown,-2.0925,-1.0038,-20.6136,-2.7287,True,True,True,True,11.4320866500907,agent_elastic_w2,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10,PNTG,Medical/Nursing Services,3.1727,1.2297,-4.0826,-0.8362,False,False,True,False,5.807036480388641,agent_elastic_w2,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10,BSVN,Regional Banks,-1.0101,-3.9627,-1.7677,-2.331,False,False,False,False,-0.4043833163227478,agent_elastic_w2,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,GPRE,Chemicals: Specialty,-10.8364,-11.3624,-17.9905,-22.9353,True,True,True,True,13.145672300711846,agent_elastic_w2,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,EPR,Real Estate Investment Trusts,2.215,0.3557,-0.9701,0.5659,False,False,False,False,8.984983700477494,agent_elastic_w2,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,HTO,Water Utilities,-1.7818,-5.6399,-1.0691,-3.5947,False,False,False,False,6.774208990175792,agent_elastic_w2,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,ALOT,Computer Peripherals,0.3466,0.312,0.2426,0.208,False,False,False,False,274.5510641331935,agent_elastic_w2,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,SBLK,Marine Shipping,4.4961,5.0206,14.275,5.5826,False,False,False,False,7.826911031252655,agent_elastic_w2,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,PKG,Containers/Packaging,-3.7921,0.1996,-1.0723,-0.0196,False,False,False,False,7.47725928759529,agent_elastic_w2,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-31,GSAT,Wireless Telecommunications,0.3369,-0.8782,,-0.9143,False,False,,False,9.109023533341768,agent_elastic_w2,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-31,ECBK,Regional Banks,0.1938,0.6298,,-0.0969,False,False,,False,6.419940225454731,agent_elastic_w2,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-31,SHOO,Apparel/Footwear,2.7931,-0.2539,,-2.4968,False,False,,False,5.751028749545947,agent_elastic_w2,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-07,MTRN,Electronic Equipment/Instruments,-2.629,-20.1817,,,False,True,,,25.900111135649883,agent_elastic_w2,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-07,ALX,Real Estate Investment Trusts,-0.4502,-2.1921,,,False,False,,,6.997350460290919,agent_elastic_w2,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-07,MTUS,Steel,0.0459,-10.1376,,,False,True,,,6.937711072077461,agent_elastic_w2,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,GMED,Unknown,-8.1708,-10.6273,-11.6711,-9.0564,True,True,True,True,10.36149327189905,agent_elastic_w2,train_oof,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,EQIX,Real Estate Investment Trusts,-2.3401,1.068,0.3483,-0.0516,False,False,False,False,-5.658265987310862,agent_elastic_w2,train_oof,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,JNJ,Pharmaceuticals: Major,-3.5275,-3.0795,-3.5073,-5.5495,False,False,False,False,-27.092339132934914,agent_elastic_w2,train_oof,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06,FIGS,Unknown,-6.6038,-10.6289,-7.7987,-7.5472,False,True,True,True,36.04888729211956,agent_elastic_w2,train_oof,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06,RTX,Aerospace & Defense,-3.4161,-6.4231,-7.3413,-10.4101,False,False,True,True,1.1040308779854184,agent_elastic_w2,train_oof,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-13,DOCN,Packaged Software,19.1609,17.3875,8.9821,29.7722,False,False,False,False,24.48620891790002,agent_elastic_w2,train_oof,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-20,LMND,Unknown,-5.1562,-3.9531,10.8437,-14.9219,False,True,True,True,-17.668784876172378,agent_elastic_w2,train_oof,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,DELL,Computer Processing Hardware,0.9305,2.9136,25.4609,13.7656,True,True,True,True,3.4397131221868684,agent_elastic_w2,train_oof,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-27,CASY,Specialty Stores,4.3037,3.5674,12.1789,5.8886,False,False,False,False,2.8358570195813644,agent_elastic_w2,train_oof,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,PFIS,Regional Banks,6.1676,7.4494,4.2541,3.7711,False,False,False,False,2.6992413900026513,agent_elastic_w2,train_oof,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,INVA,Unknown,3.7555,5.8515,0.917,2.9258,False,False,False,False,0.5676692437849225,agent_elastic_w2,train_oof,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02,MRVL,Semiconductors,17.4545,27.695,50.7818,50.1966,False,False,False,False,0.42259899591453154,agent_elastic_w2,train_oof,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-10,SPIR,Unknown,-11.7833,-25.4628,-16.5237,-17.9233,True,True,True,True,31.143659371308956,agent_elastic_w2,train_oof,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-10,FRAF,Regional Banks,2.9569,-1.3359,3.6338,1.2291,False,False,False,False,15.187637526282783,agent_elastic_w2,train_oof,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-10,HLIO,Industrial Machinery,-2.8179,-3.625,-3.5401,-5.4942,False,False,False,False,6.650390735669198,agent_elastic_w2,train_oof,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-17,AMLX,Pharmaceuticals: Major,-6.1674,-11.8392,-26.8722,-18.8877,False,True,True,True,19.82100024129189,agent_elastic_w2,train_oof,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-17,GHM,Industrial Machinery,2.3754,-0.3574,3.3004,3.2058,False,False,False,False,17.625935909615816,agent_elastic_w2,train_oof,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-17,CVEO,Hotels/Resorts/Cruise lines,3.6573,2.8336,12.0593,2.6689,False,False,False,False,9.481210053949011,agent_elastic_w2,train_oof,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24,NVTS,Unknown,1.2768,5.6297,69.762,23.7377,True,True,True,True,35.125255580690165,agent_elastic_w2,train_oof,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24,BKR,Contract Drilling,-1.2516,-8.4161,-5.3086,-8.0996,False,True,True,True,21.08958470645489,agent_elastic_w2,train_oof,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24,MCRI,Hotels/Resorts/Cruise lines,2.284,3.1383,1.5779,2.5804,False,False,False,False,13.195053511068734,agent_elastic_w2,train_oof,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-01,GVA,Engineering & Construction,1.2933,-1.079,-2.3008,-7.224,False,False,True,True,22.88064448042426,agent_elastic_w2,train_oof,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-01,VTR,Real Estate Investment Trusts,-0.63,-0.4124,-3.8603,0.4238,False,False,False,False,10.172056567289117,agent_elastic_w2,train_oof,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-01,EBAY,Internet Retail,-1.3322,6.4039,0.3951,6.0548,False,False,False,False,7.793615953543185,agent_elastic_w2,train_oof,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,AAON,Industrial Machinery,-2.9808,-3.6185,-4.9728,0.3869,True,True,True,True,48.6861257161151,agent_elastic_w2,train_oof,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,FTNT,Information Technology Services,9.5272,19.4737,29.0633,23.0776,False,False,False,False,33.86704064364417,agent_elastic_w2,train_oof,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,HFBL,Savings Banks,-2.6786,-6.2996,-3.9187,-3.6706,False,False,False,False,16.998594789839007,agent_elastic_w2,train_oof,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-15,TRT,Unknown,-34.1905,-39.4762,-47.7143,-50.2381,True,True,True,True,28.973519902402778,agent_elastic_w2,train_oof,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-15,HLIO,Industrial Machinery,2.1464,7.2795,9.1932,4.9263,False,False,False,False,15.1749170169442,agent_elastic_w2,train_oof,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-15,ALKS,Pharmaceuticals: Major,-3.2088,10.9679,16.465,12.5723,False,False,False,False,8.21350981133233,agent_elastic_w2,train_oof,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29,CTS,Electronic Production Equipment,-0.5856,4.6059,2.8807,5.9829,False,False,False,False,31.968189987476645,agent_elastic_w4,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29,PKOH,Metal Fabrication,-0.8082,7.6158,21.0445,11.5636,False,False,False,False,26.848994133839593,agent_elastic_w4,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-29,ILMN,Medical Specialties,0.9139,0.0746,9.7606,0.6714,False,False,False,False,26.5134447669553,agent_elastic_w4,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05,BFH,Finance/Rental/Leasing,11.0856,11.8502,11.6317,16.066,False,False,False,False,19.58072444566139,agent_elastic_w4,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05,NBIX,Biotechnology,-2.514,-3.411,6.3339,2.8313,False,False,False,False,18.858750506793267,agent_elastic_w4,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-05,AMG,Investment Managers,5.2005,4.6903,2.228,1.4507,False,False,False,False,15.286601157718955,agent_elastic_w4,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,AMKR,Semiconductors,3.371,-10.0446,-19.4721,-20.4091,False,True,True,True,26.61840372208815,agent_elastic_w4,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,LYTS,Building Products,2.4259,2.2719,-6.9696,-1.4632,False,False,False,False,26.186847577602634,agent_elastic_w4,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,WBS,Savings Banks,1.8314,1.8045,3.0299,3.3127,False,False,False,False,22.828563352448796,agent_elastic_w4,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18,GEV,Electrical Products,-7.5104,-1.4982,-6.3892,-3.4043,True,True,True,True,39.31685463456712,agent_elastic_w4,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18,TER,Electronic Production Equipment,-4.2268,-19.0841,-29.3287,-21.1646,True,True,True,True,18.51635187679142,agent_elastic_w4,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18,NVT,Electronic Components,-9.7665,-15.7285,-14.1922,-10.9811,True,True,True,True,18.455531022067543,agent_elastic_w4,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-26,ADPT,Biotechnology,-0.0472,-0.6604,5.0472,8.1132,False,False,False,False,27.61319592166767,agent_elastic_w4,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-26,MO,Unknown,-1.6103,-2.8552,-1.2314,0.4195,False,False,False,False,23.99451976195539,agent_elastic_w4,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-26,HG,Multi-Line Insurance,2.2565,2.7316,7.3634,3.7411,False,False,False,False,19.596837499697052,agent_elastic_w4,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02,NTST,Real Estate Investment Trusts,-0.1393,3.3906,-0.3716,3.1119,False,False,False,False,10.735283516229657,agent_elastic_w4,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02,TCBK,Regional Banks,-1.2337,11.4344,5.9473,7.0153,False,False,False,False,7.913460969071456,agent_elastic_w4,contaminated_validation,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02,MATX,Marine Shipping,0.2207,8.7428,-0.8434,3.0597,False,False,False,False,4.914039791616157,agent_elastic_w4,contaminated_validation,-1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-10,LASR,Unknown,-2.0925,-1.0038,-20.6136,-2.7287,True,True,True,True,18.189539533170123,agent_elastic_w4,contaminated_validation,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
