ticker,code,close,SMA10|1W,SMA40|1W,sector,industry
NASDAQ:SENEB,SENEB,142.49,144.0265,121.39322,Consumer Non-Durables,Food: Specialty/Candy
NYSE:INR,INR,15.07,16.481999999999992,14.865499999999997,Energy Minerals,Integrated Oil
NASDAQ:SENEA,SENEA,140.17,144.94100000000003,124.10712499999997,Consumer Non-Durables,Food: Specialty/Candy
NYSE:EQBK,EQBK,45.79,45.07100000000001,43.928499999999964,Finance,Regional Banks
NASDAQ:ETON,ETON,34.45,26.823,19.598999999999997,Health Technology,Pharmaceuticals: Major
NASDAQ:HBNC,HBNC,18.33,17.505999999999997,16.96225,Finance,Regional Banks
NASDAQ:MCBS,MCBS,32.61,30.937000000000005,28.551250000000003,Finance,Regional Banks
NYSE:CVLG,CVLG,36.87,31.11000000000002,25.367499999999996,Transportation,Trucking
NYSE:UTL,UTL,51.33,52.19100000000005,49.880750000000035,Utilities,Electric Utilities
NASDAQ:BJRI,BJRI,43.87,38.64000000000001,37.24725000000001,Consumer Services,Restaurants
NYSE:CPF,CPF,34.96,33.374,31.64550000000001,Finance,Regional Banks
NASDAQ:BFST,BFST,27.88,27.56600000000001,26.394499999999994,Finance,Regional Banks
NASDAQ:CCNE,CCNE,30.52,29.962000000000025,27.248249999999985,Finance,Regional Banks
NASDAQ:MBWM,MBWM,52.01,51.318,49.11112499999997,Finance,Regional Banks
NASDAQ:HAFC,HAFC,30.08,28.365999999999985,26.994,Finance,Regional Banks
NASDAQ:SHEN,SHEN,16.08,15.565999999999999,13.24425,Communications,Major Telecommunications
NASDAQ:FSBC,FSBC,41.61,39.886,36.728499999999954,Finance,Regional Banks
NYSE:AMTB,AMTB,22.5,22.65700000000004,20.710999999999988,Finance,Major Banks
NASDAQ:JBSS,JBSS,75.46,78.761,72.58012500000004,Consumer Non-Durables,Food: Specialty/Candy
NASDAQ:TRST,TRST,50.28,46.46600000000002,42.44175000000001,Finance,Savings Banks
NYSE:CAPL,CAPL,22.51,21.638999999999985,21.227250000000023,Distribution Services,Wholesale Distributors
NASDAQ:AVTX,AVTX,16.29,15.639000000000005,15.30062500000001,Health Technology,Pharmaceuticals: Major
NASDAQ:SCHL,SCHL,39.24,39.42599999999997,32.37175000000002,Consumer Services,Publishing: Books/Magazines
NASDAQ:MATW,MATW,27.12,26.778000000000002,25.63650000000003,Producer Manufacturing,Miscellaneous Manufacturing
AMEX:REPX,REPX,38.77,36.236999999999995,29.80125000000002,Energy Minerals,Integrated Oil
NASDAQ:LYTS,LYTS,22.75,21.23,21.115750000000006,Producer Manufacturing,Building Products
NASDAQ:CAC,CAC,49.2,48.607000000000006,44.11987499999998,Finance,Major Banks
NYSE:BFS,BFS,33.91,33.71499999999999,32.48325000000001,Finance,Real Estate Investment Trusts
NYSE:MYE,MYE,21.99,21.490000000000002,19.365000000000002,Producer Manufacturing,Miscellaneous Manufacturing
NASDAQ:MPB,MPB,32.43,32.583000000000006,31.194000000000045,Finance,Regional Banks
NASDAQ:THFF,THFF,68.19,65.44100000000002,61.26412499999999,Finance,Major Banks
NASDAQ:DRUG,DRUG,82.78,80.85,71.37587500000001,Health Technology,Biotechnology
NYSE:ASC,ASC,19.68,16.999000000000002,13.60675,Transportation,Marine Shipping
NASDAQ:FCBC,FCBC,42.35,42.19700000000002,37.20987499999999,Finance,Regional Banks
NASDAQ:CCBG,CCBG,46.49,45.383999999999986,43.176625000000016,Finance,Regional Banks
NYSE:IBTA,IBTA,33.21,32.522,27.084750000000003,Technology Services,Packaged Software
NYSE:WLKP,WLKP,22.38,22.497,20.975749999999998,Process Industries,Chemicals: Specialty
NASDAQ:EGBN,EGBN,25.8,25.762999999999995,22.556250000000023,Finance,Regional Banks
NYSE:HTB,HTB,46.55,44.598,42.62624999999997,Finance,Regional Banks
NYSE:PSTL,PSTL,23.53,20.988999999999997,17.711750000000027,Finance,Real Estate Investment Trusts
NASDAQ:TSAT,TSAT,51.1,46.319,32.7495,Communications,Specialty Telecommunications
NASDAQ:GSBC,GSBC,70.04,66.59599999999999,62.71875,Finance,Regional Banks
NASDAQ:PGC,PGC,42.78,39.128,31.737500000000022,Finance,Regional Banks
NASDAQ:SMBC,SMBC,68.57,66.356,60.06025000000001,Finance,Savings Banks
NYSE:KOP,KOP,39.2,39.15000000000002,32.13600000000001,Process Industries,Chemicals: Specialty
NYSE:HZO,HZO,33.59,29.56699999999999,27.01875000000001,Retail Trade,Specialty Stores
NYSE:FTK,FTK,20.33,17.07,15.95,Industrial Services,Oilfield Services/Equipment
NYSE:ANRO,ANRO,20.78,23.163000000000004,15.262749999999997,Health Technology,Biotechnology
NYSE:KFRC,KFRC,40.58,34.342000000000006,31.394500000000004,Commercial Services,Personnel Services
NASDAQ:ORRF,ORRF,36.67,36.63599999999995,35.73075,Finance,Regional Banks
NYSE:HSHP,HSHP,15.27,14.123999999999999,10.618500000000006,Transportation,Marine Shipping
NASDAQ:BIOA,BIOA,16.11,17.322999999999997,13.145749999999998,Health Technology,Biotechnology
NYSE:SMBK,SMBK,41.57,40.80300000000001,38.345249999999986,Finance,Regional Banks
NYSE:CSV,CSV,44.57,46.32399999999998,44.30599999999998,Consumer Services,Other Consumer Services
NASDAQ:ALRS,ALRS,28.11,25.58399999999999,23.522249999999993,Finance,Major Banks
NYSE:SPIR,SPIR,20.08,17.485999999999997,11.845749999999999,Technology Services,Packaged Software
NYSE:CTO,CTO,20.7,19.595000000000006,18.128750000000018,Finance,Real Estate Investment Trusts
NASDAQ:IBCP,IBCP,33.63,33.53799999999999,33.157625,Finance,Regional Banks
NASDAQ:FISI,FISI,35.1,33.54099999999998,30.926499999999997,Finance,Regional Banks
NASDAQ:CBLL,CBLL,18.1,19.045999999999996,17.195249999999994,Health Technology,Medical Specialties
NASDAQ:MRAM,MRAM,28.94,17.875,11.673625000000003,Electronic Technology,Semiconductors
NYSE:PKE,PKE,33.86,31.599,23.999750000000002,Electronic Technology,Aerospace & Defense
NASDAQ:SWBI,SWBI,15.12,14.846000000000009,11.403000000000002,Electronic Technology,Aerospace & Defense
NYSE:SMC,SMC,32.44,30.635,26.595500000000023,Industrial Services,Oil & Gas Pipelines
NASDAQ:SHBI,SHBI,19.7,19.129,17.896500000000003,Finance,Regional Banks
NASDAQ:DGICB,DGICB,19.14,18.633000000000003,16.792682499999998,Finance,Multi-Line Insurance
NASDAQ:GAIN,GAIN,16.21,15.523000000000007,14.304249999999996,Miscellaneous,Investment Trusts/Mutual Funds
NYSE:FET,FET,57.0,58.11400000000001,41.8065,Industrial Services,Oilfield Services/Equipment
NASDAQ:CWBC,CWBC,23.64,23.51699999999999,22.64349999999998,Finance,Regional Banks
NASDAQ:RMR,RMR,19.82,17.452000000000005,16.356249999999996,Finance,Financial Conglomerates
NASDAQ:MAMA,MAMA,15.44,14.626000000000001,12.967749999999999,Consumer Non-Durables,Food: Meat/Fish/Dairy
NYSE:RGR,RGR,39.33,40.745999999999995,38.057500000000026,Consumer Durables,Recreational Products
AMEX:ELA,ELA,24.07,19.53000000000001,13.010000000000002,Retail Trade,Specialty Stores
NYSE:BWMX,BWMX,16.5,17.079,15.524750000000008,Retail Trade,Specialty Stores
NASDAQ:VLGEA,VLGEA,46.11,43.45300000000002,38.06200000000002,Retail Trade,Food Retail
NASDAQ:WASH,WASH,32.12,32.82400000000003,30.93812500000003,Finance,Regional Banks
NASDAQ:BCAL,BCAL,18.98,18.391999999999992,18.199624999999997,Finance,Regional Banks
NYSE:NPB,NPB,17.51,17.643,17.4605,Finance,Regional Banks
NASDAQ:AROW,AROW,36.53,35.517999999999994,32.03550000000002,Finance,Major Banks
NASDAQ:BWAY,BWAY,15.28,15.051999999999998,10.8023125,Health Technology,Medical Specialties
NASDAQ:CASS,CASS,46.33,46.21949999999999,43.26937500000013,Commercial Services,Miscellaneous Commercial Services
NASDAQ:CARE,CARE,26.69,24.394000000000005,20.793999999999997,Finance,Regional Banks
NASDAQ:RRBI,RRBI,89.37,91.35699999999994,77.64124999999994,Finance,Regional Banks
NASDAQ:PFIS,PFIS,58.7,56.28000000000003,51.97087499999994,Finance,Regional Banks
NASDAQ:GLRE,GLRE,17.71,17.73799999999999,14.506749999999997,Finance,Property/Casualty Insurance
NASDAQ:FEIM,FEIM,59.56,53.314,44.06437500000001,Electronic Technology,Telecommunications Equipment
NYSE:UHT,UHT,41.83,41.108999999999924,40.46899999999995,Finance,Real Estate Investment Trusts
AMEX:BHB,BHB,34.52,33.838999999999984,32.19725000000001,Finance,Regional Banks
NYSE:ASIX,ASIX,21.42,22.728999999999992,19.44224999999998,Process Industries,Chemicals: Specialty
NASDAQ:MLAB,MLAB,104.0,95.84399999999967,82.389,Health Technology,Medical Specialties
NASDAQ:CLFD,CLFD,42.2,32.45199999999996,31.908000000000023,Electronic Technology,Telecommunications Equipment
NYSE:SD,SD,15.52,15.485999999999995,14.343749999999991,Energy Minerals,Oil & Gas Production
NASDAQ:MSBI,MSBI,27.46,24.748999999999995,20.74675000000001,Finance,Regional Banks
NASDAQ:VBNK,VBNK,17.64,16.444000000000003,14.269500000000003,Finance,Regional Banks
NASDAQ:MCFT,MCFT,23.09,22.73999999999998,21.37024999999999,Consumer Durables,Recreational Products
NASDAQ:TCMD,TCMD,24.84,24.738499999999995,23.279625000000017,Health Technology,Medical Specialties
NASDAQ:NPCE,NPCE,16.27,15.528000000000002,13.889750000000006,Health Technology,Medical Specialties
NASDAQ:ACNB,ACNB,54.18,50.45099999999999,48.381124999999955,Finance,Regional Banks
NASDAQ:KRT,KRT,27.66,28.309999999999995,25.095875000000003,Process Industries,Containers/Packaging
NASDAQ:VELO,VELO,18.51,13.533500000000004,9.980375000000016,Producer Manufacturing,Industrial Machinery
NASDAQ:UNTY,UNTY,54.41,53.005999999999986,51.710625000000014,Finance,Regional Banks
NYSE:MCS,MCS,18.17,17.90500000000001,16.031750000000006,Consumer Services,Movies/Entertainment
NASDAQ:TECX,TECX,28.84,29.330999999999996,22.83299999999999,Commercial Services,Miscellaneous Commercial Services
NYSE:IPI,IPI,40.3,39.820999999999984,32.66,Non-Energy Minerals,Other Metals/Minerals
NYSE:MG,MG,17.01,16.833,13.248249999999999,Industrial Services,Engineering & Construction
NASDAQ:FFIC,FFIC,15.97,15.706,15.257249999999988,Finance,Regional Banks
NYSE:NGS,NGS,42.42,39.81599999999997,33.51125,Producer Manufacturing,Industrial Machinery
NASDAQ:SFST,SFST,56.39,55.76700000000005,51.455,Finance,Regional Banks
NASDAQ:JLHL,JLHL,24.69,11.718,6.12709,Commercial Services,Miscellaneous Commercial Services
NYSE:MLR,MLR,46.38,46.70800000000001,42.101750000000024,Consumer Durables,Motor Vehicles
NYSE:TRC,TRC,19.53,19.389000000000003,17.209250000000004,Finance,Real Estate Development
NYSE:OOMA,OOMA,19.14,16.296000000000024,13.01025,Communications,Major Telecommunications
NASDAQ:XOMA,XOMA,41.98,37.32100000000001,32.258500000000005,Health Technology,Pharmaceuticals: Major
NASDAQ:CIVB,CIVB,25.17,24.02199999999999,22.720749999999995,Finance,Regional Banks
NASDAQ:CBIO,CBIO,18.91,18.54199999999981,13.921000000000003,Health Technology,Biotechnology
NASDAQ:BWB,BWB,18.66,18.235999999999997,17.767750000000003,Finance,Regional Banks
NASDAQ:CCSI,CCSI,28.28,27.133999999999993,25.96049999999999,Technology Services,Packaged Software
NASDAQ:STRO,STRO,31.13,30.555999999999905,16.73699999999999,Health Technology,Pharmaceuticals: Major
NASDAQ:CBNK,CBNK,31.25,30.799000000000014,30.259124999999994,Finance,Major Banks
NASDAQ:WILC,WILC,36.5,30.44199999999999,26.145442499999994,Distribution Services,Food Distributors
NYSE:OLP,OLP,23.21,22.721999999999998,21.97699999999999,Finance,Real Estate Investment Trusts
NASDAQ:HBCP,HBCP,64.57,62.71900000000001,58.629875000000006,Finance,Regional Banks
NYSE:EBF,EBF,20.0,20.95000000000002,19.144000000000027,Commercial Services,Commercial Printing/Forms
NASDAQ:ESEA,ESEA,71.2,68.66000000000001,61.14625000000002,Transportation,Marine Shipping
NYSE:CHCT,CHCT,17.54,16.87099999999999,16.042000000000012,Finance,Real Estate Investment Trusts
NASDAQ:BSRR,BSRR,38.26,35.950999999999986,33.02575,Finance,Regional Banks
NYSE:FVR,FVR,17.7,16.893000000000008,15.385249999999996,Finance,Real Estate Investment Trusts
NYSE:MEC,MEC,23.95,21.469,18.189499999999992,Producer Manufacturing,Industrial Machinery
NASDAQ:CVGW,CVGW,26.86,26.887,24.886000000000035,Process Industries,Agricultural Commodities/Milling
NASDAQ:ADV,ADV,35.89,30.4224999999999,28.8224375,Commercial Services,Advertising/Marketing Services
NASDAQ:FBIZ,FBIZ,56.39,55.71599999999999,54.10775000000003,Finance,Regional Banks
NASDAQ:COFS,COFS,31.35,29.866000000000025,29.532250000000012,Finance,Regional Banks
NASDAQ:OBT,OBT,33.68,33.685000000000024,29.6385,Finance,Regional Banks
NASDAQ:PDLB,PDLB,18.53,17.439000000000004,16.1195,Finance,Savings Banks
NYSE:CMDB,CMDB,18.3,17.168000000000003,15.343,Transportation,Marine Shipping
NASDAQ:GRVY,GRVY,63.36,62.53399999999999,61.75275000000001,Technology Services,Packaged Software
NASDAQ:NRC,NRC,19.26,17.73899999999997,16.258000000000003,Health Services,Services to the Health Industry
NASDAQ:TITN,TITN,18.53,19.114000000000004,17.713749999999997,Distribution Services,Wholesale Distributors
NASDAQ:PKOH,PKOH,29.88,27.28400000000001,23.397000000000013,Producer Manufacturing,Metal Fabrication
NYSE:LXFR,LXFR,15.91,13.731999999999994,13.598499999999996,Non-Energy Minerals,Other Metals/Minerals
NASDAQ:GCBC,GCBC,25.08,23.63199999999999,23.09675,Finance,Savings Banks
NASDAQ:NGNE,NGNE,26.95,24.974999999999998,22.28400000000001,Health Technology,Biotechnology
NYSE:MOV,MOV,27.1,26.425,22.22700000000001,Consumer Durables,Other Consumer Specialties
NASDAQ:BRUN,BRUN,24.49,16.567,12.95086,Technology Services,Packaged Software
NASDAQ:BMRC,BMRC,25.94,25.75400000000003,25.658375,Finance,Regional Banks
NYSE:CBAN,CBAN,19.72,19.94199999999999,18.42775,Finance,Regional Banks
NASDAQ:ATNI,ATNI,27.035,27.310499999999998,22.08800000000003,Communications,Major Telecommunications
NASDAQ:BWFG,BWFG,51.99,50.66049999999998,46.96975000000001,Finance,Regional Banks
NASDAQ:NVEC,NVEC,84.0,79.327,69.86362500000003,Electronic Technology,Semiconductors
NASDAQ:WTBA,WTBA,23.64,23.84300000000001,22.553250000000048,Finance,Regional Banks
NASDAQ:RBB,RBB,23.62,22.695,20.89225000000001,Finance,Regional Banks
NASDAQ:FSTR,FSTR,38.24,32.60000000000001,29.049750000000007,Producer Manufacturing,Trucks/Construction/Farm Machinery
NASDAQ:PNRG,PNRG,245.98,231.07300000000004,184.90362500000006,Energy Minerals,Oil & Gas Production
NASDAQ:ISTR,ISTR,28.5,27.862999999999964,26.159499999999998,Finance,Regional Banks
NYSE:RNGR,RNGR,16.38,16.929000000000002,15.101999999999999,Industrial Services,Oilfield Services/Equipment
NASDAQ:TBRG,TBRG,25.94,21.602999999999994,20.741375,Health Services,Managed Health Care
NASDAQ:OSS,OSS,15.69,10.942499999999997,8.04675,Electronic Technology,Computer Processing Hardware
NYSE:AVBC,AVBC,19.24,19.819,17.375999999999998,Finance,Savings Banks
NASDAQ:NATR,NATR,21.93,24.84,21.573749999999997,Health Technology,Pharmaceuticals: Other
NASDAQ:ALMU,ALMU,20.95,18.079499999999996,17.05975,Commercial Services,Miscellaneous Commercial Services
NASDAQ:FMAO,FMAO,27.56,26.637000000000036,25.955874999999992,Finance,Regional Banks
NASDAQ:GLSI,GLSI,27.32,24.807,18.396375,Health Technology,Biotechnology
NASDAQ:QUIK,QUIK,20.46,14.069999999999999,8.627624999999991,Electronic Technology,Semiconductors
NYSE:NC,NC,49.29,49.82599999999999,47.60500000000002,Energy Minerals,Coal
NASDAQ:PLBC,PLBC,52.96,50.717,46.758250000000004,Finance,Regional Banks
NYSE:CVEO,CVEO,33.67,30.076000000000004,25.466249999999974,Consumer Services,Hotels/Resorts/Cruise lines
NYSE:GCO,GCO,33.38,32.02900000000001,30.07650000000001,Retail Trade,Apparel/Footwear Retail
NASDAQ:PKBK,PKBK,30.68,29.58900000000001,25.490374999999997,Finance,Regional Banks
NASDAQ:STRZ,STRZ,21.06,17.297999999999995,13.108,Consumer Services,Movies/Entertainment
NASDAQ:KELYB,KELYB,16.785,15.49769,13.344075000000004,Commercial Services,Personnel Services
NASDAQ:PCB,PCB,24.37,23.578000000000007,22.28175,Finance,Regional Banks
AMEX:MPTI,MPTI,78.59,70.23899999999999,59.173499999999976,Electronic Technology,Electronic Production Equipment
NASDAQ:USCB,USCB,18.41,18.782000000000007,18.36525,Finance,Regional Banks
NASDAQ:SHIP,SHIP,15.88,14.499,10.923750000000002,Transportation,Marine Shipping
NASDAQ:BCML,BCML,30.65,29.66699999999999,29.384500000000013,Finance,Regional Banks
NASDAQ:WSBF,WSBF,18.48,18.23899999999997,16.752,Finance,Finance/Rental/Leasing
NASDAQ:NECB,NECB,23.97,24.17600000000001,22.63075,Finance,Major Banks
NASDAQ:WEYS,WEYS,34.69,33.587,31.589,Consumer Non-Durables,Apparel/Footwear
NASDAQ:AVBH,AVBH,29.95,29.250000000000018,27.332,Finance,Regional Banks
NASDAQ:CHMG,CHMG,67.99,61.622,56.278499999999994,Finance,Regional Banks
NASDAQ:ESOA,ESOA,17.41,15.531,11.583749999999998,Industrial Services,Engineering & Construction
NASDAQ:NWFL,NWFL,29.74,30.140000000000015,28.460375000000006,Finance,Regional Banks
NASDAQ:FNLC,FNLC,28.69,28.538000000000018,27.19387500000001,Finance,Major Banks
AMEX:ELLO,ELLO,22.9999,24.70199,22.85155499999999,Utilities,Electric Utilities
NASDAQ:TSBK,TSBK,40.43,40.21000000000001,36.56737499999999,Finance,Savings Banks
NYSE:PINE,PINE,19.11,19.022000000000013,17.184750000000008,Finance,Real Estate Investment Trusts
AMEX:BKTI,BKTI,84.17,87.51500000000001,78.1935,Electronic Technology,Telecommunications Equipment
NASDAQ:SRZN,SRZN,27.05,28.758000000000003,20.667802499999976,Health Technology,Biotechnology
AMEX:ELMD,ELMD,37.74,27.364000000000004,26.14575000000001,Health Technology,Medical Specialties
NASDAQ:BUUU,BUUU,18.74,16.488186200000005,10.866536550000003,Commercial Services,Miscellaneous Commercial Services
NASDAQ:CZFS,CZFS,64.91,63.79699999999995,60.76362500000003,Finance,Regional Banks
NYSE:COSO,COSO,25.5,25.14599999999999,23.587249999999994,Finance,Regional Banks
NASDAQ:ALCO,ALCO,40.96,41.329000000000015,37.70662499999998,Process Industries,Agricultural Commodities/Milling
NASDAQ:JMSB,JMSB,21.055,20.7125,20.14187500000002,Finance,Regional Banks
NASDAQ:FLXS,FLXS,55.24,50.009,45.111249999999984,Consumer Durables,Home Furnishings
NASDAQ:ASYS,ASYS,20.25,16.419000000000004,11.869499999999999,Producer Manufacturing,Industrial Machinery
NASDAQ:FNRN,FNRN,17.51,16.206,13.580833849999994,Finance,Regional Banks
NASDAQ:OVLY,OVLY,33.56,33.194499999999984,30.61412500000001,Finance,Regional Banks
NASDAQ:MKTW,MKTW,17.46,17.660999999999998,16.308499999999995,Technology Services,Data Processing Services
NASDAQ:FCCO,FCCO,29.99,29.794999999999987,28.897749999999995,Finance,Regional Banks
NASDAQ:FVCB,FVCB,15.65,15.401,14.151625000000013,Finance,Regional Banks
NASDAQ:MYFW,MYFW,28.39,26.801000000000005,24.92249999999999,Finance,Investment Managers
NASDAQ:RCKY,RCKY,35.64,38.95200000000001,33.39812500000002,Consumer Non-Durables,Apparel/Footwear
NASDAQ:FDBC,FDBC,45.34,44.817999999999984,44.57599999999998,Finance,Regional Banks
NYSE:HBB,HBB,19.15,19.316000000000006,17.044999999999995,Consumer Durables,Electronics/Appliances
NASDAQ:ESCA,ESCA,18.54,18.253000000000007,14.532125000000008,Consumer Durables,Recreational Products
NASDAQ:FRAF,FRAF,56.91,54.847,50.56625000000001,Finance,Regional Banks
NASDAQ:PPIH,PPIH,31.42,31.499999999999993,29.508624999999995,Producer Manufacturing,Industrial Machinery
NASDAQ:ATLO,ATLO,28.33,28.204,24.163624999999996,Finance,Regional Banks
NASDAQ:JAKK,JAKK,21.86,21.649999999999984,19.035499999999985,Consumer Durables,Recreational Products
NYSE:FC,FC,22.04,20.37,18.135250000000035,Commercial Services,Miscellaneous Commercial Services
NASDAQ:FXNC,FXNC,27.36,27.503999999999998,25.41075000000003,Finance,Regional Banks
NYSE:CBNA,CBNA,37.42,36.06800000000001,33.666,Finance,Major Banks
NASDAQ:RGCO,RGCO,23.38,22.509999999999984,22.028874999999996,Utilities,Gas Distributors
NASDAQ:RELL,RELL,16.95,13.831000000000003,11.581499999999998,Electronic Technology,Electronic Production Equipment
NASDAQ:FUNC,FUNC,37.54,37.34799999999999,37.20412499999999,Finance,Regional Banks
NASDAQ:HWBK,HWBK,35.07,34.460000000000015,33.062999999999995,Finance,Regional Banks
NASDAQ:CFFI,CFFI,73.83,74.322,72.10649999999995,Finance,Regional Banks
NASDAQ:SILC,SILC,41.61,31.921,20.4988325,Electronic Technology,Computer Communications
NASDAQ:BPRN,BPRN,34.78,34.89600000000001,34.06325,Finance,Regional Banks
NASDAQ:STRS,STRS,29.35,29.830000000000002,25.204124999999973,Finance,Real Estate Development
NASDAQ:VABK,VABK,42.7,40.943999999999974,40.26224999999998,Finance,Regional Banks
NASDAQ:LOVE,LOVE,15.65,15.016999999999996,14.880499999999994,Consumer Durables,Home Furnishings
NASDAQ:TWIN,TWIN,15.99,16.735999999999997,15.861375,Producer Manufacturing,Trucks/Construction/Farm Machinery
NASDAQ:KINS,KINS,15.59,15.671000000000015,15.31825,Finance,Insurance Brokers/Services
NASDAQ:PEBK,PEBK,41.26,40.12199999999999,35.51900000000001,Finance,Regional Banks
NASDAQ:CMTV,CMTV,40.3,38.131999999999984,28.819662500000003,Finance,Major Banks
NASDAQ:NKSH,NKSH,35.31,36.21900000000001,33.55649999999999,Finance,Major Banks
AMEX:INTT,INTT,17.79,16.430999999999997,10.5725,Electronic Technology,Electronic Equipment/Instruments
NASDAQ:OVBC,OVBC,46.66,44.699999999999974,40.462749999999986,Finance,Regional Banks
NASDAQ:SLGL,SLGL,65.29,73.96700000000001,53.976615,Health Technology,Pharmaceuticals: Major
NASDAQ:INBK,INBK,24.15,22.630000000000013,21.61625,Finance,Regional Banks
AMEX:CMT,CMT,23.4,24.329,20.667499999999997,Producer Manufacturing,Industrial Machinery
NASDAQ:MRBK,MRBK,17.35,18.74499999999999,17.308,Finance,Regional Banks
NASDAQ:UTMD,UTMD,64.17,65.16400000000006,61.707125000000005,Health Technology,Medical Specialties
NASDAQ:PDEX,PDEX,63.47,53.45400000000001,41.89237500000001,Health Technology,Medical Specialties
NASDAQ:ANIK,ANIK,15.14,14.873,11.22225000000002,Health Technology,Medical Specialties
AMEX:PED,PED,15.12,15.908000000000005,12.841200000000004,Energy Minerals,Oil & Gas Production
NASDAQ:CZWI,CZWI,20.54,20.36950000000001,18.000999999999994,Finance,Regional Banks
NASDAQ:RFIL,RFIL,17.565,13.778,9.418624999999997,Electronic Technology,Electronic Components
NYSE:MDV,MDV,18.37,16.076,15.141500000000002,Finance,Real Estate Investment Trusts
NASDAQ:PMTS,PMTS,16.04,16.28799999999999,14.926124999999999,Finance,Finance/Rental/Leasing
NASDAQ:FCAP,FCAP,54.65,53.153999999999996,50.29499999999999,Finance,Savings Banks
NASDAQ:CFBK,CFBK,27.51,28.284250000000004,26.59706250000001,Finance,Savings Banks
NASDAQ:EBMT,EBMT,22.09,21.67,19.549874999999993,Finance,Regional Banks
NASDAQ:RBKB,RBKB,15.75,15.77,13.235125000000002,Finance,Regional Banks
NASDAQ:CBFV,CBFV,34.6,34.98799999999999,34.49899999999999,Finance,Regional Banks
NASDAQ:LARK,LARK,28.19,26.491999999999983,26.329833710749988,Finance,Major Banks
NASDAQ:BVFL,BVFL,19.57,19.642999999999994,18.216375,Finance,Savings Banks
AMEX:ESP,ESP,56.37,62.882999999999996,50.569499999999984,Electronic Technology,Electronic Components
NASDAQ:MNSB,MNSB,22.99,22.923499999999997,21.28462499999998,Finance,Regional Banks
NASDAQ:CHCI,CHCI,15.77,17.133000000000003,14.372125,Consumer Durables,Homebuilding
AMEX:ACU,ACU,42.39,43.18500000000002,41.63924999999999,Distribution Services,Wholesale Distributors
NASDAQ:ECBK,ECBK,18.09,17.696,17.095750000000002,Finance,Regional Banks
NASDAQ:ASRT,ASRT,23.44,19.377000000000024,13.611725000000016,Health Technology,Pharmaceuticals: Major
NASDAQ:VTVT,VTVT,36.6,35.778000000000006,30.373702500000007,Health Technology,Pharmaceuticals: Major
NYSE:AXR,AXR,26.95,26.909,23.50474999999999,Finance,Real Estate Development
NASDAQ:WATT,WATT,25.27,23.059,11.498749999999998,Electronic Technology,Semiconductors
NASDAQ:AFBI,AFBI,22.49,21.809000000000005,20.325380000000013,Finance,Savings Banks
NASDAQ:SBFG,SBFG,21.77,21.50599999999999,21.124625000000005,Finance,Regional Banks
NASDAQ:AFJK,AFJK,42.175,39.782499999999985,30.3466275,Finance,Financial Conglomerates
NASDAQ:SRBK,SRBK,18.14,17.834500000000002,16.297125,Finance,Regional Banks
NASDAQ:BNAI,BNAI,19.52,31.938,15.848225000000003,Technology Services,Packaged Software
NASDAQ:LSBK,LSBK,15.73,15.626469999999994,14.630370000000003,Finance,Savings Banks
AMEX:SIF,SIF,19.11,16.089999999999996,9.748525000000003,Electronic Technology,Aerospace & Defense
NASDAQ:FONR,FONR,18.89,18.738000000000035,16.97225000000001,Commercial Services,Miscellaneous Commercial Services
NASDAQ:MGYR,MGYR,17.55,17.496509999999994,17.383014999999993,Finance,Savings Banks
NASDAQ:PROV,PROV,17.11,16.787999999999997,16.056339999999995,Finance,Savings Banks
NASDAQ:BOTJ,BOTJ,22.94,22.240990000000004,18.78547999999999,Finance,Regional Banks
NASDAQ:FUSB,FUSB,15.8475,15.69675,14.1514975,Finance,Regional Banks
NASDAQ:MAYS,MAYS,41.15,41.808499999999995,39.93040250000001,Finance,Real Estate Development
NASDAQ:CUE,CUE,20.43,18.0351,16.552349999999997,Health Technology,Biotechnology
AMEX:DIT,DIT,83.26,87.1430705,78.42668594550005,Distribution Services,Wholesale Distributors
NASDAQ:INTG,INTG,37.05,36.724000000000004,30.093,Consumer Services,Hotels/Resorts/Cruise lines
NASDAQ:FDSB,FDSB,15.08,14.947999999999999,14.379672499999998,Finance,Savings Banks
NASDAQ:FSEA,FSEA,16.71,13.42250000000001,12.566040000000001,Finance,Savings Banks
NASDAQ:CPBI,CPBI,17.82,17.486,16.832172500000002,Finance,Investment Banks/Brokers
NYSE:TISI,TISI,15.84,16.305500000000006,15.593397499999986,Commercial Services,Miscellaneous Commercial Services
NASDAQ:RGS,RGS,28.0,26.238400000000002,26.042347499999988,Consumer Services,Other Consumer Services
NASDAQ:CLST,CLST,15.85,16.171000000000014,15.059285000000003,Finance,Savings Banks
NASDAQ:NCEW,NCEW,20.03,14.200009999999997,7.782177300000001,Transportation,Airlines
AMEX:BDL,BDL,32.95,31.524,31.363832500000008,Consumer Services,Restaurants
NASDAQ:HFBL,HFBL,19.5,18.5255,16.76413,Finance,Savings Banks
NASDAQ:EDRY,EDRY,21.185,20.48050000000001,15.341795,Transportation,Marine Shipping
NASDAQ:CHRN,CHRN,15.77,12.123999999999999,7.886124999999995,Technology Services,Packaged Software
NASDAQ:MOVE,MOVE,23.89,14.916749434000002,8.970884202999994,Technology Services,Data Processing Services
NASDAQ:PRPO,PRPO,24.06,27.364500000000003,23.086434999999998,Health Services,Medical/Nursing Services
