variant,skeptical_status,final_value,total_return_pct,max_drawdown_pct,stop_events,input_picks,rebalance_events,median_week_avg_latest_return_pct,min_week_avg_latest_return_pct,pick_bottom5_precision_bad,pick_stop_rate,missed_baseline_weeks,missed_baseline_avg_return_pct,overlap_avg_return_delta_pct,non_actionable_pick_rate,extended_pick_rate,clear_geometry_pick_rate,freshness_missing_pick_rate,below_candidate_buy_point_pick_rate,rule_count,scope,eps_gate,core_mode,geometry_mode,freshness_mode,buy_point_mode,industry_cover,research_order,max_picks
sk_sigext_epsknown_coreloose_freshstrict_bpallow_geomclean_noind_def_top2,reject,11314.684399999995,13.146843999999946,-20.430327365522704,5,83,42,15.840868,-4.2633275,0.1927710843373494,0.1566265060240964,0,,-1.9604273064516125,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,8,sigext,known,coreloose,geomclean,freshstrict,bpallow,False,def,2
sk_sigext_epsknown_coreloose_freshallow_bpstrict_geomclean_noind_def_top2,reject,11314.684399999995,13.146843999999946,-20.430327365522704,5,83,42,15.840868,-4.2633275,0.1927710843373494,0.1566265060240964,0,,-1.9604273064516125,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,8,sigext,known,coreloose,geomclean,freshallow,bpstrict,False,def,2
sk_sigext_epsknown_coreloose_freshallow_bpallow_geomclean_noind_def_top2,reject,11314.684399999995,13.146843999999946,-20.430327365522704,5,83,42,15.840868,-4.2633275,0.1927710843373494,0.1566265060240964,0,,-1.9604273064516125,0.13253012048192772,0.13253012048192772,0.0,0.0,0.0,9,sigext,known,coreloose,geomclean,freshallow,bpallow,False,def,2
sk_sigext_epspass_coreloose_freshstrict_bpstrict_geomallow_noind_prox_top3,reject,11268.504799999997,12.685047999999966,-13.794899134046823,6,126,42,18.5441775,-14.076365,0.20634920634920634,0.16666666666666666,0,,-0.03431427419354816,0.2698412698412698,0.023809523809523808,0.015873015873015872,0.0,0.0,7,sigext,pass25,coreloose,geomallow,freshstrict,bpstrict,False,prox,3
sk_sigext_epspass_coreloose_freshstrict_bpallow_geomallow_noind_prox_top3,reject,11268.504799999997,12.685047999999966,-13.794899134046823,6,126,42,18.5441775,-14.076365,0.20634920634920634,0.16666666666666666,0,,-0.03431427419354816,0.2698412698412698,0.023809523809523808,0.015873015873015872,0.0,0.0,8,sigext,pass25,coreloose,geomallow,freshstrict,bpallow,False,prox,3
sk_sigext_epspass_coreloose_freshallow_bpstrict_geomallow_noind_prox_top3,reject,11268.504799999997,12.685047999999966,-13.794899134046823,6,126,42,18.5441775,-14.076365,0.20634920634920634,0.16666666666666666,0,,-0.03431427419354816,0.2698412698412698,0.023809523809523808,0.015873015873015872,0.0,0.0,8,sigext,pass25,coreloose,geomallow,freshallow,bpstrict,False,prox,3
sk_sigext_epspass_coreloose_freshallow_bpallow_geomallow_noind_prox_top3,reject,11268.504799999997,12.685047999999966,-13.794899134046823,6,126,42,18.5441775,-14.076365,0.20634920634920634,0.16666666666666666,0,,-0.03431427419354816,0.2698412698412698,0.023809523809523808,0.015873015873015872,0.0,0.0,9,sigext,pass25,coreloose,geomallow,freshallow,bpallow,False,prox,3
sk_sigext_epsknown_corestrict_freshstrict_bpstrict_geomclean_noind_def_top3,reject,11201.4688,12.014688000000007,-18.479692458132778,7,118,42,17.916871,-6.643805,0.15254237288135594,0.15254237288135594,0,,0.5682977373737373,0.16101694915254236,0.16101694915254236,0.0,0.0,0.0,4,sigext,known,corestrict,geomclean,freshstrict,bpstrict,False,def,3
sk_sigext_epsknown_corestrict_freshstrict_bpallow_geomclean_noind_def_top3,reject,11201.4688,12.014688000000007,-18.479692458132778,7,118,42,17.916871,-6.643805,0.15254237288135594,0.15254237288135594,0,,0.5682977373737373,0.16101694915254236,0.16101694915254236,0.0,0.0,0.0,5,sigext,known,corestrict,geomclean,freshstrict,bpallow,False,def,3
sk_sigext_epsknown_corestrict_freshallow_bpstrict_geomclean_noind_def_top3,reject,11201.4688,12.014688000000007,-18.479692458132778,7,118,42,17.916871,-6.643805,0.15254237288135594,0.15254237288135594,0,,0.5682977373737373,0.16101694915254236,0.16101694915254236,0.0,0.0,0.0,5,sigext,known,corestrict,geomclean,freshallow,bpstrict,False,def,3
sk_sigext_epsknown_corestrict_freshallow_bpallow_geomclean_noind_def_top3,reject,11201.4688,12.014688000000007,-18.479692458132778,7,118,42,17.916871,-6.643805,0.15254237288135594,0.15254237288135594,0,,0.5682977373737373,0.16101694915254236,0.16101694915254236,0.0,0.0,0.0,6,sigext,known,corestrict,geomclean,freshallow,bpallow,False,def,3
sk_sigext_epsknown_coreentryloose_freshstrict_bpstrict_geomclean_noind_def_top3,reject,11201.4688,12.014688000000007,-18.479692458132778,7,118,42,17.916871,-6.643805,0.15254237288135594,0.15254237288135594,0,,0.5682977373737373,0.16101694915254236,0.16101694915254236,0.0,0.0,0.0,5,sigext,known,coreentryloose,geomclean,freshstrict,bpstrict,False,def,3
sk_sigext_epsknown_coreentryloose_freshstrict_bpallow_geomclean_noind_def_top3,reject,11201.4688,12.014688000000007,-18.479692458132778,7,118,42,17.916871,-6.643805,0.15254237288135594,0.15254237288135594,0,,0.5682977373737373,0.16101694915254236,0.16101694915254236,0.0,0.0,0.0,6,sigext,known,coreentryloose,geomclean,freshstrict,bpallow,False,def,3
sk_sigext_epsknown_coreentryloose_freshallow_bpstrict_geomclean_noind_def_top3,reject,11201.4688,12.014688000000007,-18.479692458132778,7,118,42,17.916871,-6.643805,0.15254237288135594,0.15254237288135594,0,,0.5682977373737373,0.16101694915254236,0.16101694915254236,0.0,0.0,0.0,6,sigext,known,coreentryloose,geomclean,freshallow,bpstrict,False,def,3
sk_sigext_epsknown_coreentryloose_freshallow_bpallow_geomclean_noind_def_top3,reject,11201.4688,12.014688000000007,-18.479692458132778,7,118,42,17.916871,-6.643805,0.15254237288135594,0.15254237288135594,0,,0.5682977373737373,0.16101694915254236,0.16101694915254236,0.0,0.0,0.0,7,sigext,known,coreentryloose,geomclean,freshallow,bpallow,False,def,3
sk_sigext_epsknown_coreloose_freshstrict_bpstrict_geomclean_noind_def_top3,reject,11201.4688,12.014688000000007,-18.479692458132778,7,118,42,17.916871,-6.643805,0.15254237288135594,0.15254237288135594,0,,0.5682977373737373,0.16101694915254236,0.16101694915254236,0.0,0.0,0.0,6,sigext,known,coreloose,geomclean,freshstrict,bpstrict,False,def,3
sk_sigext_epsknown_coreloose_freshstrict_bpallow_geomclean_noind_def_top3,reject,11201.4688,12.014688000000007,-18.479692458132778,7,118,42,17.916871,-6.643805,0.15254237288135594,0.15254237288135594,0,,0.5682977373737373,0.16101694915254236,0.16101694915254236,0.0,0.0,0.0,7,sigext,known,coreloose,geomclean,freshstrict,bpallow,False,def,3
sk_sigext_epsknown_coreloose_freshallow_bpstrict_geomclean_noind_def_top3,reject,11201.4688,12.014688000000007,-18.479692458132778,7,118,42,17.916871,-6.643805,0.15254237288135594,0.15254237288135594,0,,0.5682977373737373,0.16101694915254236,0.16101694915254236,0.0,0.0,0.0,7,sigext,known,coreloose,geomclean,freshallow,bpstrict,False,def,3
sk_sigext_epsknown_coreloose_freshallow_bpallow_geomclean_noind_def_top3,reject,11201.4688,12.014688000000007,-18.479692458132778,7,118,42,17.916871,-6.643805,0.15254237288135594,0.15254237288135594,0,,0.5682977373737373,0.16101694915254236,0.16101694915254236,0.0,0.0,0.0,8,sigext,known,coreloose,geomclean,freshallow,bpallow,False,def,3
sk_sigext_epsknown_coreloose_freshstrict_bpstrict_geomreject_ind_prox_top3,reject,10975.509199999997,9.755091999999976,-15.453090460282926,7,126,42,20.727304333333333,-6.076832,0.23015873015873015,0.18253968253968253,0,,2.976120151960784,0.1984126984126984,0.031746031746031744,0.0,0.0,0.0,7,sigext,known,coreloose,geomreject,freshstrict,bpstrict,True,prox,3
sk_sigext_epsknown_coreloose_freshstrict_bpallow_geomreject_ind_prox_top3,reject,10975.509199999997,9.755091999999976,-15.453090460282926,7,126,42,20.727304333333333,-6.076832,0.23015873015873015,0.18253968253968253,0,,2.976120151960784,0.1984126984126984,0.031746031746031744,0.0,0.0,0.0,8,sigext,known,coreloose,geomreject,freshstrict,bpallow,True,prox,3
sk_sigext_epsknown_coreloose_freshallow_bpstrict_geomreject_ind_prox_top3,reject,10975.509199999997,9.755091999999976,-15.453090460282926,7,126,42,20.727304333333333,-6.076832,0.23015873015873015,0.18253968253968253,0,,2.976120151960784,0.1984126984126984,0.031746031746031744,0.0,0.0,0.0,8,sigext,known,coreloose,geomreject,freshallow,bpstrict,True,prox,3
sk_sigext_epsknown_coreloose_freshallow_bpallow_geomreject_ind_prox_top3,reject,10975.509199999997,9.755091999999976,-15.453090460282926,7,126,42,20.727304333333333,-6.076832,0.23015873015873015,0.18253968253968253,0,,2.976120151960784,0.1984126984126984,0.031746031746031744,0.0,0.0,0.0,9,sigext,known,coreloose,geomreject,freshallow,bpallow,True,prox,3
sk_sigext_epsknown_coreloose_freshstrict_bpstrict_geomallow_ind_prox_top3,reject,10975.509199999997,9.755091999999976,-15.453090460282926,7,126,42,20.727304333333333,-6.076832,0.23015873015873015,0.18253968253968253,0,,2.976120151960784,0.1984126984126984,0.031746031746031744,0.0,0.0,0.0,8,sigext,known,coreloose,geomallow,freshstrict,bpstrict,True,prox,3
sk_sigext_epsknown_coreloose_freshstrict_bpallow_geomallow_ind_prox_top3,reject,10975.509199999997,9.755091999999976,-15.453090460282926,7,126,42,20.727304333333333,-6.076832,0.23015873015873015,0.18253968253968253,0,,2.976120151960784,0.1984126984126984,0.031746031746031744,0.0,0.0,0.0,9,sigext,known,coreloose,geomallow,freshstrict,bpallow,True,prox,3
sk_sigext_epsknown_coreloose_freshallow_bpstrict_geomallow_ind_prox_top3,reject,10975.509199999997,9.755091999999976,-15.453090460282926,7,126,42,20.727304333333333,-6.076832,0.23015873015873015,0.18253968253968253,0,,2.976120151960784,0.1984126984126984,0.031746031746031744,0.0,0.0,0.0,9,sigext,known,coreloose,geomallow,freshallow,bpstrict,True,prox,3
sk_sigext_epsknown_coreloose_freshallow_bpallow_geomallow_ind_prox_top3,reject,10975.509199999997,9.755091999999976,-15.453090460282926,7,126,42,20.727304333333333,-6.076832,0.23015873015873015,0.18253968253968253,0,,2.976120151960784,0.1984126984126984,0.031746031746031744,0.0,0.0,0.0,10,sigext,known,coreloose,geomallow,freshallow,bpallow,True,prox,3
sk_act_epspass_corestrict_freshstrict_bpstrict_geomreject_ind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,3,act,pass25,corestrict,geomreject,freshstrict,bpstrict,True,def,1
sk_act_epspass_corestrict_freshstrict_bpstrict_geomreject_noind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,2,act,pass25,corestrict,geomreject,freshstrict,bpstrict,False,def,1
sk_act_epspass_corestrict_freshstrict_bpallow_geomreject_ind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,4,act,pass25,corestrict,geomreject,freshstrict,bpallow,True,def,1
sk_act_epspass_corestrict_freshstrict_bpallow_geomreject_noind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,3,act,pass25,corestrict,geomreject,freshstrict,bpallow,False,def,1
sk_act_epspass_corestrict_freshallow_bpstrict_geomreject_ind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,4,act,pass25,corestrict,geomreject,freshallow,bpstrict,True,def,1
sk_act_epspass_corestrict_freshallow_bpstrict_geomreject_noind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,3,act,pass25,corestrict,geomreject,freshallow,bpstrict,False,def,1
sk_act_epspass_corestrict_freshallow_bpallow_geomreject_ind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,5,act,pass25,corestrict,geomreject,freshallow,bpallow,True,def,1
sk_act_epspass_corestrict_freshallow_bpallow_geomreject_noind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,4,act,pass25,corestrict,geomreject,freshallow,bpallow,False,def,1
sk_act_epspass_coreentryloose_freshstrict_bpstrict_geomreject_ind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,4,act,pass25,coreentryloose,geomreject,freshstrict,bpstrict,True,def,1
sk_act_epspass_coreentryloose_freshstrict_bpstrict_geomreject_noind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,3,act,pass25,coreentryloose,geomreject,freshstrict,bpstrict,False,def,1
sk_act_epspass_coreentryloose_freshstrict_bpallow_geomreject_ind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,5,act,pass25,coreentryloose,geomreject,freshstrict,bpallow,True,def,1
sk_act_epspass_coreentryloose_freshstrict_bpallow_geomreject_noind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,4,act,pass25,coreentryloose,geomreject,freshstrict,bpallow,False,def,1
sk_act_epspass_coreentryloose_freshallow_bpstrict_geomreject_ind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,5,act,pass25,coreentryloose,geomreject,freshallow,bpstrict,True,def,1
sk_act_epspass_coreentryloose_freshallow_bpstrict_geomreject_noind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,4,act,pass25,coreentryloose,geomreject,freshallow,bpstrict,False,def,1
sk_act_epspass_coreentryloose_freshallow_bpallow_geomreject_ind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,6,act,pass25,coreentryloose,geomreject,freshallow,bpallow,True,def,1
sk_act_epspass_coreentryloose_freshallow_bpallow_geomreject_noind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,5,act,pass25,coreentryloose,geomreject,freshallow,bpallow,False,def,1
sk_act_epspass_coreloose_freshstrict_bpstrict_geomreject_ind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,5,act,pass25,coreloose,geomreject,freshstrict,bpstrict,True,def,1
sk_act_epspass_coreloose_freshstrict_bpstrict_geomreject_noind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,4,act,pass25,coreloose,geomreject,freshstrict,bpstrict,False,def,1
sk_act_epspass_coreloose_freshstrict_bpallow_geomreject_ind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,6,act,pass25,coreloose,geomreject,freshstrict,bpallow,True,def,1
sk_act_epspass_coreloose_freshstrict_bpallow_geomreject_noind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,5,act,pass25,coreloose,geomreject,freshstrict,bpallow,False,def,1
sk_act_epspass_coreloose_freshallow_bpstrict_geomreject_ind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,6,act,pass25,coreloose,geomreject,freshallow,bpstrict,True,def,1
sk_act_epspass_coreloose_freshallow_bpstrict_geomreject_noind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,5,act,pass25,coreloose,geomreject,freshallow,bpstrict,False,def,1
sk_act_epspass_coreloose_freshallow_bpallow_geomreject_ind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,7,act,pass25,coreloose,geomreject,freshallow,bpallow,True,def,1
sk_act_epspass_coreloose_freshallow_bpallow_geomreject_noind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,6,act,pass25,coreloose,geomreject,freshallow,bpallow,False,def,1
sk_sig_epspass_corestrict_freshstrict_bpstrict_geomreject_ind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,4,sig,pass25,corestrict,geomreject,freshstrict,bpstrict,True,def,1
sk_sig_epspass_corestrict_freshstrict_bpstrict_geomreject_noind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,3,sig,pass25,corestrict,geomreject,freshstrict,bpstrict,False,def,1
sk_sig_epspass_corestrict_freshstrict_bpallow_geomreject_ind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,5,sig,pass25,corestrict,geomreject,freshstrict,bpallow,True,def,1
sk_sig_epspass_corestrict_freshstrict_bpallow_geomreject_noind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,4,sig,pass25,corestrict,geomreject,freshstrict,bpallow,False,def,1
sk_sig_epspass_corestrict_freshallow_bpstrict_geomreject_ind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,5,sig,pass25,corestrict,geomreject,freshallow,bpstrict,True,def,1
sk_sig_epspass_corestrict_freshallow_bpstrict_geomreject_noind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,4,sig,pass25,corestrict,geomreject,freshallow,bpstrict,False,def,1
sk_sig_epspass_corestrict_freshallow_bpallow_geomreject_ind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,6,sig,pass25,corestrict,geomreject,freshallow,bpallow,True,def,1
sk_sig_epspass_corestrict_freshallow_bpallow_geomreject_noind_def_top1,reject,10922.59,9.22590000000001,-12.620461486257216,2,38,38,15.2655425,-0.748904,0.18421052631578946,0.15789473684210525,2,7.749535,3.7871476136363644,0.0,0.0,0.0,0.0,0.0,5,sig,pass25,corestrict,geomreject,freshallow,bpallow,False,def,1
